Date,PM2.5,LastDayPM2.5,Benzene,CO,NH3,NO,NO2,NOx,O3,PM10,SO2,Toluene,Xylene
2017-01-12,145.41,109.72,1.77,1.73,,16.16,54.4,,62.81,,8.29,5.85,
2017-01-13,222.28,145.41,2.0,3.15,,61.28,70.21,,50.93,,8.98,8.8,
2017-01-14,256.58,222.28,2.29,2.53,,30.74,73.21,,40.4,,10.52,11.08,
2017-01-15,272.01,256.58,2.5,2.74,,48.16,73.74,,37.74,,9.84,14.06,
2017-01-16,336.07,272.01,3.17,3.41,,102.44,83.21,,35.47,,11.41,14.21,
2017-01-17,240.42,336.07,1.76,2.02,,17.87,50.7,,31.55,,7.72,6.09,
2017-01-18,222.17,240.42,1.84,1.96,,25.34,47.68,,25.42,,7.78,6.34,
2017-01-19,245.59,222.17,2.21,2.23,,22.92,57.49,,44.53,,9.6,13.12,
2017-01-20,132.55,245.59,1.59,1.59,,11.02,41.19,,60.3,,6.22,6.16,
2017-01-21,143.2,132.55,1.78,1.82,,14.65,50.02,,58.58,,9.34,7.54,
2017-01-22,211.77,143.2,1.33,1.79,,11.0,48.61,,52.92,,8.12,6.18,
2017-01-23,153.33,211.77,1.23,1.69,,12.07,40.84,,57.27,,8.8,7.41,
2017-01-24,158.46,153.33,2.12,2.14,,25.49,44.38,,63.08,,9.07,10.74,
2017-01-25,222.64,158.46,2.95,3.63,,103.59,53.87,,45.84,,13.31,21.95,
2017-01-26,198.86,222.64,1.67,2.06,,30.98,48.81,,53.82,,7.72,5.95,
2017-01-27,70.65,198.86,1.11,1.92,,22.23,30.22,,59.01,,7.84,7.26,
2017-01-28,61.96,70.65,0.95,1.47,,9.78,22.32,,39.17,,6.94,4.49,
2017-01-29,81.64,61.96,0.99,1.38,,8.79,19.92,,49.63,,6.69,4.59,
2017-01-30,116.04,81.64,2.15,1.96,,26.36,36.55,,36.78,,9.07,7.24,
2017-01-31,179.6,116.04,4.51,2.32,,27.8,39.97,,48.99,,9.62,13.19,
2017-02-01,175.53,179.6,4.33,2.36,,27.63,40.42,,66.29,,8.42,11.46,
2017-02-02,207.97,175.53,4.39,3.91,,75.8,54.15,73.63,48.13,,10.81,10.22,
2017-02-03,172.73,207.97,4.16,2.39,,35.5,46.63,,66.82,,9.0,11.43,
2017-02-04,161.52,172.73,4.2,2.54,,40.53,52.27,,69.82,,9.0,9.75,
2017-02-05,89.37,161.52,3.67,2.16,,35.91,47.91,,72.01,,8.25,8.38,
2017-02-06,108.07,89.37,3.5,1.78,,16.63,44.83,,66.52,,8.4,9.21,
2017-02-07,88.79,108.07,2.38,1.54,,8.14,17.18,,93.16,,5.07,4.8,
2017-02-08,95.98,88.79,0.76,1.76,,11.51,29.4,,93.98,,7.3,2.67,
2017-02-09,118.4,95.98,1.45,1.62,,8.42,31.12,,97.45,,9.14,3.68,
2017-02-10,112.25,118.4,1.4,1.67,,9.36,31.71,,102.19,,7.84,4.71,
2017-02-11,153.45,112.25,1.81,2.26,,40.59,41.02,,98.26,,9.81,5.88,
2017-02-12,202.86,153.45,1.88,2.2,,36.86,52.5,,85.21,,9.01,6.56,
2017-02-13,175.3,202.86,1.73,1.79,,13.22,44.47,,92.44,,8.44,5.09,
2017-02-14,145.02,175.3,1.54,1.94,,19.01,37.16,,106.14,,9.71,4.82,
2017-02-15,154.22,145.02,1.66,2.02,,17.59,49.81,,100.51,,9.53,6.77,
2017-02-16,197.39,154.22,3.19,2.31,,24.03,52.52,,94.62,,10.66,10.88,
2017-02-17,237.51,197.39,3.54,2.52,,28.05,45.82,,72.86,,7.01,8.45,
2017-02-18,226.67,237.51,,2.53,,21.93,32.84,,94.06,,4.82,,
2017-02-19,184.29,226.67,0.0,2.1,,14.42,29.58,,107.45,,5.0,0.0,
2017-02-20,115.03,184.29,,2.44,,32.81,29.67,,110.71,,5.65,,
2017-02-21,143.07,115.03,2.43,3.95,,27.2,32.36,,82.82,,5.58,5.68,
2017-02-22,102.52,143.07,2.84,1.49,,9.2,27.71,,104.83,,6.72,6.88,
2017-02-23,93.39,102.52,2.58,1.36,,9.07,26.39,,122.82,,7.65,6.79,
2017-02-24,81.25,93.39,2.59,1.29,,8.78,25.61,,134.37,,9.07,7.35,
2017-02-25,88.87,81.25,2.72,1.32,,9.51,30.81,,96.73,,9.3,6.68,
2017-02-26,94.81,88.87,2.68,1.38,,9.74,30.64,,64.91,,9.08,8.47,
2017-02-27,96.22,94.81,3.06,1.56,,9.28,30.62,,63.28,,6.71,9.97,
2017-02-28,116.96,96.22,2.94,1.68,,12.73,40.06,,60.93,,6.76,11.64,
2017-03-01,148.25,116.96,3.15,3.7,,49.62,55.62,,48.09,,8.45,12.0,
2017-03-02,147.23,148.25,3.44,2.1,,43.63,33.49,,40.72,,6.82,9.34,
2017-03-03,96.8,147.23,2.54,1.61,,8.73,26.56,,60.5,,5.13,6.33,
2017-03-04,89.16,96.8,2.02,1.43,,9.63,29.14,,63.27,,6.16,4.8,
2017-03-05,89.04,89.16,1.2,1.35,,8.52,26.44,,85.68,,6.06,3.05,
2017-03-06,84.15,89.04,1.31,1.5,,9.68,29.89,,75.65,,5.32,4.11,
2017-03-07,108.32,84.15,1.46,1.81,,22.89,43.83,,52.0,,7.05,6.46,
2017-03-08,163.19,108.32,1.48,1.84,,27.94,57.12,,40.04,,7.5,4.44,
2017-03-09,140.39,163.19,1.38,1.87,,8.8,38.71,,49.43,,6.08,4.41,
2017-03-10,51.28,140.39,1.14,1.47,,8.28,23.45,,54.51,,4.03,3.08,
2017-03-11,58.33,51.28,1.15,1.24,,12.29,29.05,,43.07,,4.2,3.02,
2017-03-12,48.32,58.33,0.08,1.3,,7.98,19.35,,48.95,,5.03,0.24,
2017-03-13,79.11,48.32,0.0,1.32,,9.24,19.42,,58.4,,4.13,0.0,
2017-03-14,75.43,79.11,0.67,1.24,,7.76,23.71,,72.02,,5.39,1.85,
2017-03-15,75.27,75.43,1.24,1.39,,10.59,33.1,,71.76,,5.11,3.81,
2017-03-16,92.96,75.27,1.4,2.01,,23.83,39.88,,69.38,,6.13,4.93,
2017-03-17,105.21,92.96,1.34,1.58,,14.48,37.09,,62.64,,5.19,3.65,
2017-03-18,79.46,105.21,1.21,6.05,,16.86,32.9,,66.67,,5.09,3.42,
2017-03-19,113.28,79.46,1.97,1.79,,14.98,48.87,,67.65,,6.38,7.95,
2017-03-20,106.88,113.28,4.12,1.44,,11.73,41.73,,57.34,,6.5,9.04,
2017-03-21,110.31,106.88,2.73,1.5,,9.29,35.25,,81.12,,6.81,8.37,
2017-03-22,142.68,110.31,3.25,1.94,,24.32,52.59,,57.99,,9.21,11.49,
2017-03-23,172.13,142.68,3.03,1.89,,14.32,40.43,,79.98,,6.72,8.69,
2017-03-24,187.46,172.13,3.17,2.36,,16.07,41.96,,77.01,,7.5,14.79,
2017-03-25,118.0,187.46,2.59,1.83,,8.36,27.9,,63.47,,7.5,7.25,
2017-03-26,96.39,118.0,2.68,1.25,,8.61,31.85,,79.85,,9.46,6.45,
2017-03-27,122.3,96.39,3.01,1.56,,9.78,37.1,,92.53,,8.05,8.71,
2017-03-28,168.85,122.3,3.04,2.28,,10.47,38.27,,71.93,,9.39,30.63,
2017-03-29,161.81,168.85,3.18,1.4,,11.32,34.5,,67.76,,8.02,11.31,
2017-03-30,120.82,161.81,2.6,2.34,,9.77,29.76,,65.19,,7.46,7.38,
2017-03-31,133.84,120.82,2.93,1.43,,13.31,40.63,,71.47,,7.6,9.49,
2017-04-01,128.32,133.84,3.81,1.87,,17.61,43.23,,60.12,,9.24,13.28,
2017-04-02,92.48,128.32,2.52,1.34,,8.29,32.52,,74.08,,7.76,6.68,
2017-04-03,88.72,92.48,2.79,2.56,,12.76,39.43,,71.64,,7.73,8.39,
2017-04-04,103.43,88.72,2.79,2.54,,10.72,39.06,,74.3,,7.64,7.21,
2017-04-05,81.51,103.43,2.18,1.4,,7.28,26.48,,80.64,,4.72,5.74,
2017-04-06,82.94,81.51,2.36,1.61,,7.86,24.61,,84.98,,4.91,5.8,
2017-04-07,107.18,82.94,2.28,1.77,,8.45,27.98,,93.6,,5.73,6.28,
2017-04-08,119.46,107.18,2.18,1.42,,7.61,25.03,,96.31,,6.29,7.78,
2017-04-09,102.6,119.46,3.83,1.34,,7.74,25.85,,119.65,,8.2,7.22,
2017-04-10,77.6,102.6,2.5,1.39,,9.12,36.26,,112.79,,7.52,7.8,
2017-04-11,70.96,77.6,2.69,1.54,,8.79,41.23,,109.3,,8.71,11.79,
2017-04-12,93.58,70.96,3.07,1.59,,12.18,63.25,,87.94,,8.6,9.34,
2017-04-13,123.91,93.58,3.38,1.64,,15.04,58.3,,98.05,,9.4,9.07,
2017-04-14,80.27,123.91,2.36,1.44,,8.98,29.7,,118.79,,7.97,5.39,
2017-04-15,72.42,80.27,,1.66,,8.29,23.5,,114.27,,6.81,,
2017-04-16,72.64,72.42,,1.33,,7.54,19.11,,114.72,,7.0,,
2017-04-17,87.25,72.64,2.21,1.55,,7.29,19.82,,113.96,,7.47,5.31,
2017-04-18,122.86,87.25,2.33,1.36,,8.32,27.02,,113.56,,5.09,5.87,
2017-04-19,151.83,122.86,2.34,1.47,,8.79,29.38,,108.42,,4.8,5.69,
2017-04-20,130.52,151.83,2.29,1.34,,8.82,23.19,,85.96,,4.66,5.51,
2017-04-21,79.89,130.52,2.2,1.33,,10.22,13.74,,107.34,,4.23,5.62,
2017-04-22,112.19,79.89,2.3,1.42,,11.6,11.9,,84.75,,5.68,6.86,
2017-04-23,122.7,112.19,1.51,2.13,,9.11,22.56,,69.35,,4.16,3.78,
2017-04-24,122.53,122.7,1.67,1.88,,11.28,35.52,,94.63,,5.19,3.67,
2017-04-25,143.97,122.53,1.46,2.4,,8.65,38.64,,97.46,,6.33,3.8,
2017-04-26,130.82,143.97,1.8,1.37,,9.9,40.52,,102.2,,6.8,4.73,
2017-04-27,119.93,130.82,1.45,1.38,,9.88,36.53,,96.12,,6.98,3.53,
2017-04-28,100.51,119.93,1.35,1.2,,8.38,31.68,,103.57,,6.05,3.33,
2017-04-29,124.07,100.51,2.0,1.64,,18.11,57.45,,96.8,,7.71,5.18,
2017-04-30,83.5,124.07,2.0,3.23,,12.28,46.16,,127.74,,5.54,5.18,
2017-05-01,95.31,83.5,2.0,1.27,,9.46,45.99,,108.83,,5.05,5.18,
2017-05-02,113.81,95.31,2.0,1.97,,25.75,59.07,,96.07,,6.03,5.18,
2017-05-03,138.46,113.81,2.0,1.5,,31.4,82.86,,62.12,,9.89,5.18,
2017-05-04,100.95,138.46,2.0,1.77,,15.34,66.08,,90.9,,6.92,5.18,
2017-05-05,140.85,100.95,2.0,1.38,,12.5,57.5,,105.68,,9.81,5.18,
2017-05-06,208.65,140.85,2.0,1.57,,15.65,79.26,,91.64,,10.12,5.18,
2017-05-07,301.46,208.65,2.0,1.44,,18.44,54.86,,83.13,,5.99,5.18,
2017-05-08,140.01,301.46,1.81,1.33,,7.78,23.93,6.24,111.37,,4.27,4.25,
2017-05-09,71.84,140.01,1.35,1.09,,7.42,25.41,6.24,108.01,,3.51,2.73,
2017-05-10,56.41,71.84,1.65,1.19,,6.59,19.99,6.24,81.45,,3.66,2.9,
2017-05-11,71.62,56.41,2.37,1.37,,7.79,35.11,6.24,67.61,,3.88,3.69,
2017-05-12,99.51,71.62,2.91,1.33,,7.38,38.81,6.24,70.2,,3.7,4.82,
2017-05-13,98.49,99.51,2.68,1.3,,6.94,38.54,6.24,57.11,,4.29,4.38,
2017-05-14,117.21,98.49,2.24,4.29,,9.86,24.15,6.24,7.59,,4.79,3.33,
2017-05-15,137.79,117.21,2.61,1.55,,14.18,30.67,6.24,15.99,,3.88,3.82,
2017-05-16,157.17,137.79,2.54,1.59,,17.19,34.09,6.24,21.36,,2.24,3.74,
2017-05-17,79.81,157.17,1.15,1.2,,6.46,8.75,6.24,7.08,,2.24,1.46,
2017-05-18,102.13,79.81,2.12,1.29,,7.12,18.73,6.24,33.03,,2.94,3.94,
2017-05-19,143.66,102.13,2.38,1.27,,9.48,34.67,6.24,13.5,,3.59,3.66,
2017-05-20,122.47,143.66,2.49,1.18,,9.2,34.29,6.24,15.7,,3.82,3.97,
2017-05-21,139.19,122.47,1.87,1.21,,7.81,23.7,6.24,14.86,,2.38,2.07,
2017-05-22,163.59,139.19,1.97,1.22,,7.66,23.25,6.24,17.02,,3.04,2.93,
2017-05-23,125.66,163.59,2.2,1.22,,8.53,23.33,6.24,15.66,,5.1,3.58,
2017-05-24,152.46,125.66,2.31,1.27,,8.35,41.85,16.3,21.4,,4.16,3.37,
2017-05-25,151.47,152.46,2.49,2.95,,9.58,39.1,7.09,46.73,,4.25,3.64,
2017-05-26,131.7,151.47,2.11,4.99,,9.17,30.43,6.24,44.63,,4.24,3.06,
2017-05-27,65.4,131.7,0.54,1.6,,5.64,7.83,6.24,60.87,,4.69,0.51,
2017-05-28,57.72,65.4,1.1,1.97,,5.16,8.69,6.24,35.16,,3.67,1.38,
2017-05-29,60.92,57.72,2.1,1.43,,6.13,14.29,6.24,33.64,,3.55,2.34,
2017-05-30,40.0,60.92,0.7,1.09,,6.3,9.02,6.24,50.48,,4.13,0.68,
2017-05-31,39.74,40.0,0.71,1.16,,6.47,10.23,6.24,46.76,,4.04,0.68,
2017-06-01,85.74,39.74,2.08,1.42,,10.72,32.57,6.24,33.71,,4.41,2.68,
2017-06-02,77.99,85.74,2.57,1.14,,6.17,16.37,6.24,44.74,,5.69,3.55,
2017-06-03,115.52,77.99,3.49,1.72,,7.88,26.03,6.24,51.77,,6.13,4.69,
2017-06-04,150.57,115.52,3.75,1.4,,10.5,45.77,6.24,36.67,,4.87,6.02,
2017-06-05,147.38,150.57,4.06,1.36,,7.72,27.01,6.24,27.98,,4.18,5.41,
2017-06-06,54.14,147.38,2.73,1.18,,3.65,13.17,6.24,9.41,,4.66,4.17,
2017-06-07,45.04,54.14,2.91,1.2,,3.62,12.7,6.24,8.36,,4.09,4.5,
2017-06-08,74.54,45.04,3.03,1.2,,5.27,17.12,6.24,15.85,,5.22,4.61,
2017-06-09,70.03,74.54,2.9,1.12,,5.8,17.65,6.24,28.79,,5.11,4.16,
2017-06-10,99.83,70.03,3.08,4.39,,5.37,18.44,6.24,35.01,,4.58,3.71,
2017-06-11,95.04,99.83,3.08,1.15,,4.98,16.05,6.24,51.08,,4.5,4.94,
2017-06-12,111.82,95.04,3.01,1.19,,5.45,21.52,7.15,54.38,,5.26,4.96,
2017-06-13,144.61,111.82,2.98,1.57,,9.21,40.14,12.7,33.68,,4.21,5.0,
2017-06-14,,144.61,,,,,,,,,,,
2017-06-15,,,,,,,,,,,,,
2017-06-16,212.17,,2.97,1.32,,9.11,29.65,,19.38,,3.48,4.98,
2017-06-17,402.47,212.17,3.01,1.31,,7.35,24.59,,27.63,,3.85,5.02,
2017-06-18,54.0,402.47,3.04,1.5,,9.23,27.83,,31.87,,3.14,4.98,
2017-06-19,71.85,54.0,2.3,1.26,,8.45,23.64,,40.94,,3.96,5.1,
2017-06-20,55.41,71.85,1.06,16.0,,6.31,11.26,,54.02,,3.89,2.15,
2017-06-21,67.89,55.41,1.79,3.14,,7.41,14.44,,19.89,,4.24,2.69,
2017-06-22,51.28,67.89,1.39,1.15,,6.61,14.26,,17.81,,4.08,2.93,
2017-06-23,66.93,51.28,2.34,1.28,,7.12,19.39,,19.07,,3.9,4.32,
2017-06-24,72.07,66.93,2.77,1.25,,7.05,20.75,,21.96,,4.64,4.57,
2017-06-25,54.58,72.07,1.83,1.29,,6.37,14.33,,18.72,,3.77,3.05,
2017-06-26,39.02,54.58,1.52,1.22,,5.78,12.17,,17.87,,3.2,2.68,
2017-06-27,38.85,39.02,1.49,1.3,,6.04,12.47,,17.94,,3.04,2.68,
2017-06-28,44.5,38.85,1.5,1.18,,6.76,15.31,,16.62,,4.38,2.58,
2017-06-29,47.07,44.5,1.59,1.4,,6.99,14.71,,17.99,,4.0,2.99,
2017-06-30,39.21,47.07,1.73,1.34,,7.69,16.37,,29.09,,3.91,3.34,
2017-07-01,38.16,39.21,2.0,2.65,,10.09,20.32,,19.08,,4.42,4.21,
2017-07-02,34.75,38.16,1.56,1.19,,8.41,18.36,,21.33,,3.25,3.16,
2017-07-03,28.98,34.75,1.46,1.2,,9.13,17.27,,26.4,,3.46,3.04,
2017-07-04,28.2,28.98,1.56,1.42,,7.78,13.45,,22.26,,3.35,3.14,
2017-07-05,30.74,28.2,1.14,1.09,,7.62,13.2,,22.87,,3.0,2.9,
2017-07-06,24.48,30.74,0.63,1.26,,9.65,21.06,,14.5,,3.59,2.6,
2017-07-07,29.46,24.48,0.6,1.32,,8.7,13.61,,13.87,,2.87,3.14,
2017-07-08,25.21,29.46,0.59,1.34,,8.83,13.3,,13.64,,3.66,2.48,
2017-07-09,18.4,25.21,0.66,1.23,,7.44,14.22,,13.79,,4.29,2.15,
2017-07-10,30.2,18.4,0.59,1.37,,9.35,16.64,,12.47,,3.61,2.32,
2017-07-11,16.02,30.2,0.62,1.86,,8.0,11.99,,13.01,,2.79,1.97,
2017-07-12,21.53,16.02,0.52,1.21,,9.11,14.36,,13.23,,3.01,1.55,
2017-07-13,28.37,21.53,0.66,1.35,,8.84,15.31,,16.19,,4.0,1.99,
2017-07-14,55.44,28.37,0.55,1.65,,8.41,13.94,,18.06,,3.56,1.9,
2017-07-15,57.07,55.44,0.5,1.59,,8.81,15.99,,14.93,,3.67,1.68,
2017-07-16,47.24,57.07,0.31,1.63,,7.66,11.49,,19.58,,2.85,1.07,
2017-07-17,40.79,47.24,0.46,1.98,,8.68,14.62,,15.33,,2.19,1.53,
2017-07-18,46.12,40.79,0.52,1.44,,16.12,26.27,,15.11,,3.5,1.68,
2017-07-19,41.46,46.12,0.47,1.93,,19.46,29.1,,11.18,,3.99,1.56,
2017-07-20,41.48,41.46,0.5,1.27,,14.66,24.74,,9.69,,3.45,1.5,
2017-07-21,56.67,41.48,0.43,4.62,,15.64,25.77,,9.71,,3.79,1.31,
2017-07-22,47.17,56.67,0.5,1.52,,14.87,24.2,,10.49,,2.72,1.53,
2017-07-23,47.46,47.17,0.5,1.21,,14.62,23.2,,14.95,,3.5,1.48,
2017-07-24,45.11,47.46,0.5,1.25,,16.78,26.67,,12.65,,3.35,1.53,
2017-07-25,37.14,45.11,0.5,1.2,,15.81,25.15,,10.83,,4.3,1.54,
2017-07-26,46.49,37.14,0.83,1.13,,12.49,31.82,,10.83,,4.31,2.03,
2017-07-27,47.36,46.49,1.48,12.12,,6.93,14.54,,13.47,,4.42,3.08,
2017-07-28,49.58,47.36,1.49,1.14,,7.75,14.39,,13.69,,4.4,3.08,
2017-07-29,38.49,49.58,1.49,1.91,,10.44,21.49,,10.35,,3.64,3.1,
2017-07-30,40.43,38.49,1.55,3.36,,8.2,23.18,,10.78,,3.68,2.99,
2017-07-31,28.38,40.43,0.76,1.18,,9.31,14.31,,10.29,,4.39,1.98,
2017-08-01,32.39,28.38,1.5,1.18,,10.17,17.62,,10.84,,4.47,3.09,
2017-08-02,37.85,32.39,1.49,1.57,,12.39,23.02,,9.17,,4.55,3.08,
2017-08-03,42.88,37.85,1.5,1.35,,13.19,21.6,,8.33,,4.81,3.09,
2017-08-04,57.19,42.88,1.53,2.52,,15.81,22.19,,27.11,,4.51,3.1,
2017-08-05,66.28,57.19,1.55,1.8,,23.68,21.63,,38.87,,5.64,3.11,
2017-08-06,35.62,66.28,1.5,1.39,,10.99,18.3,,27.85,,4.78,3.11,
2017-08-07,46.27,35.62,1.54,1.87,,11.76,74.77,,11.44,,3.84,3.1,
2017-08-08,26.24,46.27,1.5,1.83,,9.44,24.89,,8.35,,5.63,3.07,
2017-08-09,42.18,26.24,1.56,1.68,,15.98,17.26,,7.31,,7.82,3.1,
2017-08-10,88.74,42.18,1.48,1.44,,11.43,22.55,,6.31,,7.15,3.06,
2017-08-11,39.71,88.74,1.51,1.46,,13.29,31.26,,8.05,,7.36,3.09,
2017-08-12,38.97,39.71,1.55,1.47,,9.37,30.55,,10.19,,6.97,3.1,
2017-08-13,46.39,38.97,1.49,1.16,,6.52,24.96,,8.89,,6.86,3.11,
2017-08-14,119.08,46.39,1.49,1.33,,14.02,27.26,,9.1,,7.16,3.12,
2017-08-15,50.79,119.08,1.5,1.48,,7.19,27.91,,9.68,,6.77,3.1,
2017-08-16,67.23,50.79,1.66,1.71,,6.26,41.39,,6.52,,7.68,3.13,
2017-08-17,76.76,67.23,1.87,3.77,,4.81,43.53,,5.69,,10.36,3.11,
2017-08-18,39.01,76.76,1.55,2.05,,7.95,57.74,,5.22,,6.94,3.12,
2017-08-19,44.23,39.01,1.0,1.12,,3.71,16.23,,11.1,,3.0,3.0,
2017-08-20,45.75,44.23,1.01,2.68,,2.89,13.93,,8.87,,2.61,3.0,
2017-08-21,47.44,45.75,1.26,0.88,,6.93,40.65,,13.03,,6.18,2.85,
2017-08-22,43.99,47.44,1.5,1.23,,12.14,47.89,,14.16,,6.19,3.1,
2017-08-23,43.33,43.99,1.51,1.32,,22.04,46.85,,8.38,,6.27,3.1,
2017-08-24,49.51,43.33,1.5,1.1,,19.4,32.88,,12.04,,6.1,3.09,
2017-08-25,34.82,49.51,1.56,1.15,,14.23,50.54,,11.49,,6.41,3.11,
2017-08-26,36.6,34.82,1.5,1.24,,21.37,29.57,,12.11,,5.98,3.09,
2017-08-27,21.59,36.6,1.49,1.29,,24.06,72.49,,13.56,,5.97,3.11,
2017-08-28,11.61,21.59,1.63,1.34,,11.22,17.95,,13.54,,6.46,3.14,
2017-08-29,22.21,11.61,1.5,1.13,,5.27,15.26,,18.2,,4.85,3.11,
2017-08-30,33.11,22.21,1.11,1.65,,9.59,13.48,,26.77,,4.41,2.87,
2017-08-31,31.44,33.11,1.37,4.68,,7.56,16.14,,19.36,,4.64,2.89,
2017-09-01,20.76,31.44,1.5,1.62,,7.39,14.04,,18.1,,4.62,3.1,
2017-09-02,21.69,20.76,1.5,1.68,,6.56,13.09,,18.2,,4.69,3.1,
2017-09-03,25.72,21.69,1.7,1.62,,8.26,11.18,,14.84,,4.61,3.14,
2017-09-04,32.27,25.72,1.71,1.54,,10.02,14.94,,14.14,,5.54,3.15,
2017-09-05,41.31,32.27,1.5,1.31,,6.4,19.7,,14.73,,5.11,3.11,
2017-09-06,47.98,41.31,1.5,1.49,,11.35,33.03,,18.19,,4.62,3.1,
2017-09-07,48.66,47.98,1.54,1.17,,12.7,31.39,,15.15,,5.11,3.11,
2017-09-08,57.46,48.66,1.61,1.09,,14.32,32.49,,20.56,,5.14,3.12,
2017-09-09,59.67,57.46,1.73,1.13,,14.04,43.52,,19.36,,5.02,3.14,
2017-09-10,72.6,59.67,1.61,1.2,,17.81,48.73,,30.02,,4.38,3.13,
2017-09-11,86.0,72.6,1.5,1.18,,18.06,29.13,,26.2,,5.37,3.11,
2017-09-12,74.71,86.0,1.5,1.17,,17.14,52.22,,29.4,,4.28,3.1,
2017-09-13,81.77,74.71,1.5,1.14,,15.46,51.42,,29.14,,4.75,3.11,
2017-09-14,76.58,81.77,1.49,1.11,,10.17,18.06,,23.29,,4.9,3.09,
2017-09-15,53.51,76.58,1.61,1.28,,10.91,24.96,,30.61,,5.46,3.14,
2017-09-16,43.46,53.51,1.5,1.25,,9.4,32.36,,32.14,,4.64,3.11,
2017-09-17,44.81,43.46,1.5,1.16,,12.03,33.74,,31.59,,4.83,3.11,
2017-09-18,40.76,44.81,1.5,3.23,,9.45,34.34,,27.24,,5.15,3.1,
2017-09-19,22.15,40.76,1.5,8.13,,7.67,23.0,,18.66,,4.91,3.1,
2017-09-20,41.19,22.15,2.21,1.33,,9.36,25.2,,16.73,,4.93,3.01,
2017-09-21,21.08,41.19,2.37,1.14,,6.89,22.99,,15.47,,5.53,3.41,
2017-09-22,23.0,21.08,2.5,7.52,,5.02,16.09,,14.94,,4.49,3.59,
2017-09-23,30.87,23.0,2.34,1.33,,5.69,13.79,,12.27,,5.59,3.46,
2017-09-24,40.25,30.87,2.39,1.25,,4.69,11.11,,16.39,,5.08,3.52,
2017-09-25,33.76,40.25,2.5,1.26,,5.04,12.3,,19.63,,4.72,3.61,
2017-09-26,68.45,33.76,2.2,0.95,8.91,3.77,16.86,16.98,20.53,,4.79,3.18,
2017-09-27,80.19,68.45,2.48,1.18,9.35,4.73,19.01,17.41,26.15,,6.4,3.57,
2017-09-28,75.01,80.19,1.83,0.89,7.95,11.19,37.57,26.17,30.48,,7.7,2.64,
2017-09-29,65.98,75.01,2.51,0.94,6.44,13.34,34.9,33.63,29.53,,6.95,3.59,
2017-09-30,77.33,65.98,2.51,0.95,7.72,6.96,31.24,28.62,29.65,,7.67,3.59,
2017-10-01,61.56,77.33,2.33,0.8,16.68,12.61,26.32,16.22,23.32,,6.78,3.47,
2017-10-02,68.78,61.56,1.71,0.71,10.73,7.94,24.24,22.14,16.98,,8.56,2.74,
2017-10-03,58.8,68.78,2.07,0.78,6.59,15.79,34.36,32.38,15.38,,8.82,5.11,
2017-10-04,42.05,58.8,2.49,0.96,9.52,8.89,25.47,23.2,20.42,,7.04,7.57,
2017-10-05,59.02,42.05,2.66,1.02,7.47,17.64,36.5,36.06,17.38,,7.37,2.61,
2017-10-06,60.54,59.02,1.89,1.04,6.51,12.67,37.58,31.85,20.43,,7.04,2.0,
2017-10-07,83.04,60.54,1.92,1.18,6.7,16.71,43.59,37.13,25.48,,6.75,1.96,
2017-10-08,82.36,83.04,1.73,1.0,8.45,12.31,34.46,31.31,28.6,,6.95,2.0,
2017-10-09,81.08,82.36,1.85,1.02,8.47,20.44,41.3,35.01,19.71,,7.04,1.99,
2017-10-10,100.7,81.08,1.46,1.11,7.19,14.66,34.8,41.09,22.94,,8.1,1.86,
2017-10-11,73.41,100.7,1.06,1.1,7.55,8.57,30.57,22.52,18.43,,5.91,1.41,
2017-10-12,95.02,73.41,1.59,0.79,10.09,12.35,44.26,29.05,23.52,,6.5,4.44,
2017-10-13,140.41,95.02,2.25,1.0,6.28,32.53,62.28,46.9,21.43,,5.6,2.6,
2017-10-14,138.31,140.41,2.15,0.87,5.27,14.45,53.25,29.84,31.1,,5.22,2.06,
2017-10-15,128.71,138.31,2.01,0.89,3.6,15.4,59.68,41.41,39.88,,7.14,2.77,
2017-10-16,169.38,128.71,1.1,0.73,2.8,29.6,72.26,65.79,28.96,,11.86,0.52,
2017-10-17,176.38,169.38,0.77,0.67,4.5,39.23,71.24,57.02,19.74,,17.23,1.29,
2017-10-18,194.31,176.38,2.11,0.97,13.23,47.62,55.68,71.46,18.81,,21.34,1.32,
2017-10-19,173.5,194.31,2.91,1.61,37.12,13.34,36.49,33.42,17.24,,31.73,2.88,
2017-10-20,172.87,173.5,2.24,1.51,37.6,11.81,29.79,29.91,15.35,,15.66,2.53,
2017-10-21,130.42,172.87,2.23,1.22,40.06,9.04,30.05,25.23,17.32,,15.55,2.31,
2017-10-22,229.03,130.42,1.89,1.44,31.47,34.06,57.38,56.2,26.57,,19.69,3.26,
2017-10-23,196.91,229.03,2.06,1.53,25.43,56.94,80.44,84.66,28.24,,23.36,4.03,
2017-10-24,199.31,196.91,2.43,1.76,27.82,59.11,75.27,70.3,26.58,,21.03,5.71,
2017-10-25,209.09,199.31,2.33,1.78,23.24,68.98,86.12,84.92,31.97,,26.05,6.13,
2017-10-26,204.12,209.09,1.97,1.34,19.03,65.77,89.66,108.75,25.79,,26.34,4.31,
2017-10-27,161.98,204.12,2.04,1.66,22.42,51.75,83.17,98.16,33.02,,19.57,4.17,
2017-10-28,171.39,161.98,2.08,1.44,20.45,52.81,84.41,113.9,29.39,,19.45,3.4,
2017-10-29,184.47,171.39,9.43,1.14,29.86,10.52,55.4,45.39,42.12,,14.33,2.47,
