Date,PM2.5,LastDayPM2.5,Benzene,CO,NH3,NO,NO2,NOx,O3,PM10,SO2,Toluene,Xylene
2019-04-29,26.4,26.74,0.03,1.13,1.8,5.94,10.88,16.81,15.45,,6.99,0.05,
2019-04-30,35.36,26.4,0.02,1.13,1.67,5.95,11.02,16.96,18.63,,6.21,0.2,
2019-05-01,29.99,35.36,0.0,1.17,2.05,5.19,11.74,16.91,18.49,,6.16,0.12,
2019-05-02,30.49,29.99,0.07,1.06,1.78,5.47,13.48,18.94,19.34,,6.44,0.29,
2019-05-03,30.39,30.49,0.05,0.99,12.12,7.84,14.41,20.99,25.11,,5.91,0.06,
2019-05-04,37.24,30.39,0.15,1.01,3.69,5.65,13.77,19.28,26.4,,5.05,0.17,
2019-05-05,38.9,37.24,0.03,1.02,3.5,4.96,12.95,17.51,26.22,,5.84,0.06,
2019-05-06,38.07,38.9,0.1,1.08,2.4,5.22,13.52,18.37,17.59,,6.29,0.0,
2019-05-07,38.63,38.07,0.74,1.11,2.34,5.84,16.66,22.2,14.78,,6.78,0.81,
2019-05-08,42.78,38.63,0.16,1.02,2.48,6.41,15.19,21.57,21.36,,6.36,0.96,
2019-05-09,35.59,42.78,0.0,1.14,2.79,7.28,16.77,24.0,26.79,,7.45,3.18,
2019-05-10,38.39,35.59,0.0,1.13,2.17,6.78,18.05,24.83,13.48,,6.51,2.82,
2019-05-11,65.3,38.39,0.0,1.03,116.71,56.45,52.6,61.02,30.18,,7.0,0.0,
2019-05-12,51.8,65.3,0.0,0.92,40.12,29.31,34.91,47.97,18.9,,7.02,0.0,
2019-05-13,66.57,51.8,0.17,1.05,35.36,22.78,30.03,41.69,19.47,,7.7,0.06,
2019-05-14,66.85,66.57,0.09,1.01,29.8,22.35,29.99,41.86,35.41,,6.68,0.15,
2019-05-15,55.19,66.85,0.15,0.85,35.98,8.96,24.05,30.37,34.3,,7.1,0.09,
2019-05-16,44.66,55.19,0.09,1.04,25.79,8.24,13.84,21.13,32.88,,5.75,0.29,
2019-05-17,41.39,44.66,0.07,1.24,,7.03,13.98,21.0,39.97,,4.42,0.13,
2019-05-18,39.71,41.39,0.14,0.76,,7.13,13.64,20.76,35.56,,4.99,0.08,
2019-05-19,36.38,39.71,0.18,0.83,,8.03,13.84,21.86,32.61,,4.23,0.03,
2019-05-20,22.72,36.38,0.18,0.9,,7.78,13.92,21.68,28.16,,5.18,0.05,
2019-05-21,23.34,22.72,0.04,1.0,,7.32,14.83,22.14,28.86,,5.34,0.07,
2019-05-22,27.06,23.34,0.02,1.22,,8.1,14.39,22.48,27.46,,4.63,0.06,
2019-05-23,45.92,27.06,0.17,1.08,22.31,7.92,13.27,20.26,34.69,,5.04,0.07,
2019-05-24,47.34,45.92,0.28,1.07,21.95,7.39,11.77,17.59,38.11,,7.08,0.54,
2019-05-25,47.85,47.34,0.39,0.96,17.89,7.43,12.34,18.52,45.64,,6.2,0.43,
2019-05-26,48.62,47.85,0.39,1.05,19.66,7.39,12.94,18.87,51.3,,7.3,0.39,
2019-05-27,45.57,48.62,0.31,1.17,24.34,7.4,13.06,18.69,47.23,,6.69,0.31,
2019-05-28,74.16,45.57,0.2,1.23,27.04,7.89,13.81,19.57,42.45,,7.55,0.45,
2019-05-29,54.73,74.16,0.37,1.31,23.03,7.94,13.96,20.24,38.78,,7.3,0.39,
2019-05-30,65.19,54.73,0.2,1.03,22.91,8.7,14.2,21.1,51.03,,7.43,1.15,
2019-05-31,53.41,65.19,0.07,1.1,36.18,8.19,15.62,21.75,60.96,,7.66,1.81,
2019-06-01,45.73,53.41,0.16,0.89,21.04,7.97,10.86,17.17,67.66,,7.58,2.75,
2019-06-02,57.97,45.73,0.19,0.77,23.32,8.69,10.76,16.84,74.0,,6.82,0.59,
2019-06-03,58.15,57.97,0.03,1.22,16.79,7.38,11.26,17.26,79.9,,8.53,0.97,
2019-06-04,60.53,58.15,0.05,1.12,13.53,7.45,11.26,17.92,65.54,,6.89,1.08,
2019-06-05,52.59,60.53,0.31,0.92,15.32,6.71,11.21,16.92,70.18,,8.24,1.62,
2019-06-06,54.06,52.59,0.16,0.94,15.41,6.63,13.32,18.59,38.04,,7.89,1.05,
2019-06-07,42.32,54.06,0.11,1.07,29.81,8.12,17.56,19.22,47.78,,7.13,3.29,
2019-06-08,55.84,42.32,0.02,1.06,11.98,6.02,17.07,14.38,70.67,,6.74,2.9,
2019-06-09,47.85,55.84,0.09,1.11,17.39,6.05,14.7,11.47,57.18,,6.49,0.65,
2019-06-10,54.9,47.85,0.13,1.3,22.14,15.1,26.93,21.56,42.43,,5.75,0.53,
2019-06-11,51.79,54.9,0.1,1.31,33.45,13.97,27.66,25.92,57.29,,4.02,0.81,
2019-06-12,51.48,51.79,0.12,1.05,23.29,8.55,23.0,18.18,53.52,,5.79,1.3,
2019-06-13,37.78,51.48,0.1,1.05,49.88,9.96,24.04,20.21,47.65,,3.78,1.43,
2019-06-14,41.03,37.78,0.0,1.09,6.51,12.23,34.45,33.73,48.14,,4.38,0.97,
2019-06-15,53.31,41.03,0.05,1.06,7.83,8.42,23.57,21.36,39.39,,4.57,0.37,
2019-06-16,42.09,53.31,0.05,0.98,7.85,8.41,21.94,20.24,40.82,,7.97,0.3,
2019-06-17,56.12,42.09,0.13,1.0,10.06,9.34,24.69,23.37,25.3,,9.62,1.6,
2019-06-18,56.8,56.12,0.03,1.18,8.41,8.86,25.31,23.7,43.82,,7.35,1.08,
2019-06-19,41.22,56.8,0.0,0.99,16.98,7.44,19.57,20.43,43.0,48.55,10.2,0.47,
2019-06-20,36.82,41.22,0.11,1.04,16.13,9.37,21.33,24.79,35.7,55.76,10.03,2.82,
2019-06-21,36.7,36.82,0.09,1.1,17.81,10.71,22.3,28.92,37.37,52.11,6.91,2.24,
2019-06-22,39.32,36.7,0.05,0.93,18.12,9.28,17.93,25.54,31.92,38.33,5.9,1.22,
2019-06-23,33.86,39.32,0.06,1.16,19.24,13.85,18.25,29.76,42.43,44.81,3.82,1.26,
2019-06-24,29.8,33.86,0.15,1.08,16.36,9.46,19.87,27.18,47.02,24.1,4.42,1.38,
2019-06-25,103.16,29.8,0.04,1.08,28.12,8.2,25.81,33.35,43.43,29.59,4.58,3.05,
2019-06-26,45.52,103.16,0.12,0.94,,8.72,18.68,27.37,29.75,,4.24,2.99,
2019-06-27,35.11,45.52,0.02,0.86,,9.49,29.01,38.48,15.31,,3.91,3.69,
2019-06-28,45.16,35.11,0.05,0.66,,8.11,15.36,23.44,23.12,,3.92,0.78,
2019-06-29,59.22,45.16,0.08,0.79,4.28,7.98,21.16,28.92,18.98,,4.82,0.89,
2019-06-30,47.81,59.22,0.0,0.84,6.62,7.81,22.21,29.49,19.25,,5.0,0.79,
2019-07-01,33.28,47.81,0.75,0.95,5.77,8.08,20.68,28.68,38.58,,4.13,1.61,
2019-07-02,52.55,33.28,0.1,0.79,4.94,8.13,19.08,27.19,31.2,,4.18,1.17,
2019-07-03,92.83,52.55,0.03,0.82,20.68,8.28,19.12,27.38,13.47,,7.28,0.2,
2019-07-04,49.99,92.83,2.03,0.85,37.01,8.43,17.96,26.1,11.91,,3.36,0.54,
2019-07-05,97.96,49.99,0.0,0.93,38.4,8.54,18.91,27.45,6.92,,3.2,0.51,
2019-07-06,37.94,97.96,0.03,0.85,38.36,7.84,23.03,30.79,14.93,,3.89,0.22,
2019-07-07,48.12,37.94,0.11,0.75,39.1,7.02,16.99,24.0,23.7,,4.1,0.0,
2019-07-08,51.95,48.12,0.19,0.82,36.57,7.68,17.93,25.5,23.93,,4.21,0.31,
2019-07-09,45.61,51.95,0.11,0.8,35.7,7.42,16.8,24.14,25.99,,3.77,1.79,
2019-07-10,30.64,45.61,0.03,0.99,36.81,8.02,18.33,26.31,27.07,,4.34,1.48,
2019-07-11,36.62,30.64,0.07,0.92,36.85,8.97,23.57,32.52,24.91,,4.83,3.61,
2019-07-12,50.02,36.62,0.0,0.99,36.25,7.1,18.51,25.59,29.0,,5.76,0.98,
2019-07-13,34.54,50.02,0.0,0.98,35.18,7.23,15.18,22.37,26.49,,5.32,1.54,
2019-07-14,47.45,34.54,0.18,0.77,34.23,6.55,13.12,19.66,30.21,,4.89,0.29,
2019-07-15,40.19,47.45,0.08,0.9,37.39,6.86,16.5,23.27,36.35,,4.61,1.0,
2019-07-16,30.16,40.19,0.09,0.98,43.31,7.75,21.57,29.26,27.46,,4.48,2.0,
2019-07-17,43.75,30.16,0.15,0.98,45.88,9.12,22.9,32.01,16.08,,4.94,4.55,
2019-07-18,48.57,43.75,0.16,0.83,46.06,7.16,22.73,29.82,29.49,,4.39,3.21,
2019-07-19,30.57,48.57,0.21,0.74,41.42,6.13,18.13,24.23,26.57,33.87,6.77,2.38,
2019-07-20,35.63,30.57,0.07,0.94,42.25,6.48,18.26,24.65,39.38,26.86,6.38,1.12,
2019-07-21,28.74,35.63,0.07,0.84,39.28,6.64,16.17,22.76,32.68,31.54,4.55,0.43,
2019-07-22,27.56,28.74,0.03,0.97,36.86,9.39,19.09,28.46,25.69,25.38,7.59,0.21,
2019-07-23,31.04,27.56,0.03,0.85,38.2,7.66,18.11,25.77,25.26,29.47,9.25,0.88,
2019-07-24,29.77,31.04,1.18,0.82,39.38,9.85,18.57,27.52,32.18,23.36,10.6,2.08,
2019-07-25,45.13,29.77,0.32,0.88,38.79,9.16,17.75,26.87,28.09,40.85,8.65,2.14,
2019-07-26,23.22,45.13,2.93,0.86,34.32,8.96,18.94,27.57,22.33,26.66,6.76,4.17,
2019-07-27,25.94,23.22,4.82,0.84,36.58,8.22,20.83,29.0,29.16,36.78,6.32,4.92,
2019-07-28,32.29,25.94,1.12,0.88,29.56,6.21,16.86,22.76,55.18,48.3,5.85,1.26,
2019-07-29,28.07,32.29,0.89,0.8,28.98,6.98,15.56,21.99,44.99,28.12,6.45,1.07,
2019-07-30,36.63,28.07,0.85,0.9,32.77,8.77,23.47,30.69,38.45,53.67,5.63,1.55,
2019-07-31,33.19,36.63,0.47,0.83,27.84,8.91,20.61,26.92,66.13,33.25,5.57,0.72,
2019-08-01,34.12,33.19,1.03,0.83,27.36,8.25,16.49,22.86,62.67,39.61,5.89,2.37,
2019-08-02,51.08,34.12,1.63,0.91,28.86,10.65,22.26,30.74,58.91,32.87,5.95,4.25,
2019-08-03,51.84,51.08,0.9,0.88,42.01,14.55,30.79,39.85,62.68,27.2,6.2,1.72,
2019-08-04,42.23,51.84,0.27,0.78,87.35,24.1,33.02,42.12,67.28,33.32,6.2,2.77,
2019-08-05,52.82,42.23,1.49,0.71,54.48,13.07,25.52,31.66,42.93,14.82,5.45,3.29,
2019-08-06,26.19,52.82,1.25,0.7,40.56,10.88,23.39,31.99,52.98,24.39,6.21,4.53,
2019-08-07,21.07,26.19,1.06,0.62,37.98,5.9,16.89,22.72,40.1,32.96,8.41,2.7,
2019-08-08,24.99,21.07,0.31,1.05,39.34,7.25,17.69,23.27,44.3,25.65,6.47,1.2,
2019-08-09,22.61,24.99,0.37,0.65,42.18,7.91,17.47,24.91,37.47,29.99,5.14,1.16,
2019-08-10,22.66,22.61,0.09,0.64,33.0,6.04,16.78,22.87,48.65,42.4,8.7,1.14,
2019-08-11,16.68,22.66,0.1,0.57,15.17,5.21,13.39,18.57,56.49,30.27,5.95,0.68,
2019-08-12,18.65,16.68,0.0,0.61,14.28,5.37,13.7,19.05,56.7,42.25,6.14,0.93,
2019-08-13,21.83,18.65,0.56,0.9,15.41,6.15,14.07,20.18,53.95,67.63,7.6,2.27,
2019-08-14,25.51,21.83,0.22,0.88,22.67,5.67,14.06,19.67,60.52,47.55,8.55,1.75,
2019-08-15,19.01,25.51,0.04,0.86,36.98,5.35,16.94,22.16,41.27,33.79,11.34,1.53,
2019-08-16,26.43,19.01,0.91,0.89,41.01,5.54,17.24,22.72,37.5,49.99,10.24,2.11,
2019-08-17,13.03,26.43,3.25,0.57,29.75,13.91,15.33,22.26,31.21,27.27,8.6,5.53,
2019-08-18,13.2,13.03,2.48,0.55,28.04,7.36,12.65,19.71,37.43,25.96,5.96,3.66,
2019-08-19,22.64,13.2,2.12,0.94,42.66,5.77,18.01,23.76,31.17,39.46,7.14,3.9,
2019-08-20,27.06,22.64,2.18,1.04,60.63,5.55,19.07,24.49,22.56,,9.73,3.84,
2019-08-21,29.21,27.06,1.1,1.0,54.1,9.5,18.82,27.29,24.79,38.5,14.46,3.93,
2019-08-22,31.43,29.21,4.0,0.71,44.27,8.15,16.93,24.7,26.59,25.58,7.08,5.62,
2019-08-23,25.89,31.43,1.49,0.64,15.38,7.35,14.8,22.11,18.42,80.57,4.37,1.49,
2019-08-24,17.58,25.89,0.05,0.58,16.49,7.96,13.98,18.63,31.27,23.46,6.04,0.11,
2019-08-25,22.35,17.58,0.05,0.61,26.11,6.8,13.79,20.1,21.93,39.35,5.02,0.04,
2019-08-26,17.46,22.35,0.05,0.62,21.26,5.63,17.31,22.87,35.29,33.33,6.22,0.16,
2019-08-27,18.64,17.46,0.3,0.59,20.03,6.12,19.81,25.87,38.69,25.63,5.48,0.45,
2019-08-28,20.57,18.64,0.11,0.62,16.78,6.72,15.76,22.45,51.83,37.57,5.43,0.68,
2019-08-29,25.15,20.57,0.3,0.67,19.36,7.9,15.8,22.67,34.57,29.91,5.5,1.51,
2019-08-30,22.87,25.15,1.56,0.73,20.91,7.53,14.85,22.38,59.16,39.16,6.61,0.86,
2019-08-31,27.11,22.87,0.69,0.75,19.77,6.19,14.73,20.93,39.33,55.11,6.39,1.96,
2019-09-01,26.91,27.11,1.1,0.78,19.94,7.56,14.12,21.68,40.6,45.12,5.87,3.94,
2019-09-02,30.64,26.91,2.73,1.05,38.11,4.93,15.41,20.31,55.87,46.36,5.99,2.1,
2019-09-03,29.69,30.64,0.94,1.0,40.45,8.46,17.05,24.62,49.45,26.98,6.07,4.15,
2019-09-04,35.06,29.69,2.83,0.93,41.25,9.12,18.79,26.79,50.73,35.58,6.84,4.26,
2019-09-05,22.29,35.06,0.34,0.82,43.2,10.23,18.59,27.05,42.75,22.95,7.16,2.64,
2019-09-06,25.84,22.29,1.02,0.81,41.7,7.44,22.76,30.02,41.25,39.75,6.69,2.33,
2019-09-07,26.37,25.84,0.86,0.78,16.37,6.35,13.94,14.76,44.92,61.74,6.17,2.4,
2019-09-08,22.62,26.37,1.17,1.05,,5.66,11.39,16.78,20.04,,4.73,1.83,
2019-09-09,37.51,22.62,1.0,0.85,39.76,5.03,13.31,18.24,36.98,72.52,6.02,2.56,
2019-09-10,37.85,37.51,0.17,0.75,24.9,3.93,12.45,16.37,68.76,55.29,6.38,1.12,
2019-09-11,39.26,37.85,0.23,0.86,26.19,4.34,12.23,16.55,61.37,51.62,6.34,2.42,
2019-09-12,23.59,39.26,0.29,0.83,22.87,4.03,11.72,15.73,55.72,73.02,6.39,1.8,
2019-09-13,27.36,23.59,0.07,0.71,23.38,3.76,11.32,15.07,59.95,46.3,6.64,1.38,
2019-09-14,23.45,27.36,0.05,0.46,13.97,4.37,11.69,12.18,56.94,43.81,6.07,1.42,
2019-09-15,20.82,23.45,0.0,0.64,15.1,4.21,10.29,14.34,58.37,38.66,6.12,0.77,
2019-09-16,28.74,20.82,0.15,0.88,24.17,4.05,10.53,14.56,53.64,40.41,6.69,1.96,
2019-09-17,22.59,28.74,0.54,0.92,24.31,4.24,11.14,15.35,54.32,32.44,6.3,2.57,
2019-09-18,26.98,22.59,0.0,0.99,24.25,4.53,12.0,16.53,57.81,45.52,6.94,3.03,
2019-09-19,23.18,26.98,0.14,1.15,26.02,5.48,12.44,17.86,49.51,26.53,7.09,4.65,
2019-09-20,38.04,23.18,10.66,1.15,23.7,5.32,11.43,16.7,57.05,56.21,6.7,28.03,
2019-09-21,33.44,38.04,0.02,0.83,12.39,7.34,13.74,13.94,53.35,71.07,5.97,3.62,
2019-09-22,43.67,33.44,0.4,1.12,11.83,12.1,16.38,24.14,59.37,101.54,6.58,8.64,
2019-09-23,61.94,43.67,0.29,0.76,24.8,5.94,12.87,16.28,58.54,86.53,6.28,5.0,
2019-09-24,35.03,61.94,0.02,0.9,24.95,4.45,11.77,13.95,45.56,61.6,6.61,2.05,
2019-09-25,16.9,35.03,0.0,0.86,24.36,5.34,10.73,14.27,28.38,37.12,6.19,0.39,
2019-09-26,14.27,16.9,0.05,0.93,24.95,4.7,10.79,13.38,48.1,30.32,6.36,1.9,
2019-09-27,17.76,14.27,0.02,0.89,25.31,4.84,10.05,12.39,44.14,45.69,7.13,0.96,
2019-09-28,20.99,17.76,0.0,0.68,16.27,6.51,10.69,10.41,37.83,53.49,6.76,1.11,
2019-09-29,25.87,20.99,0.0,0.88,13.55,6.15,9.1,11.47,39.05,39.41,6.47,0.99,
2019-09-30,23.02,25.87,0.0,0.78,17.26,6.55,11.32,14.08,41.73,39.11,6.03,0.56,
2019-10-01,41.82,23.02,0.0,0.84,19.85,5.71,13.2,15.67,64.23,87.5,5.99,1.05,
2019-10-02,32.4,41.82,0.0,0.8,32.73,4.54,14.87,18.43,67.72,46.68,6.54,0.44,
2019-10-03,31.1,32.4,0.0,0.83,30.25,5.67,13.87,16.99,57.6,25.97,6.78,0.63,
2019-10-04,23.49,31.1,0.02,0.81,29.99,5.71,12.89,18.07,57.91,52.0,5.46,1.3,
2019-10-05,47.4,23.49,0.0,0.63,13.78,4.85,15.4,13.45,58.15,40.58,5.71,0.45,
2019-10-06,19.32,47.4,0.0,0.77,11.59,5.4,13.42,14.99,55.94,91.05,5.38,0.1,
2019-10-07,58.64,19.32,0.0,0.75,71.41,16.41,24.13,30.18,63.42,66.67,5.58,0.08,
2019-10-08,36.56,58.64,0.0,0.81,71.93,13.22,19.29,24.68,63.92,94.02,6.55,0.0,
2019-10-09,24.5,36.56,0.32,0.87,70.21,8.28,21.5,22.13,52.84,79.42,5.6,0.9,
2019-10-10,21.13,24.5,0.02,0.8,49.41,8.86,20.03,20.52,46.63,67.66,5.86,0.73,
2019-10-11,21.2,21.13,0.0,0.76,26.58,10.48,12.98,17.44,47.37,55.08,5.86,0.56,
2019-10-12,16.34,21.2,0.03,0.56,14.35,7.62,13.05,12.75,48.3,72.77,6.25,0.74,
2019-10-13,14.93,16.34,0.0,0.67,10.29,6.92,12.82,16.24,52.17,34.46,6.08,0.66,
2019-10-14,21.14,14.93,0.0,0.61,23.59,8.67,10.65,14.66,48.79,60.99,5.94,0.5,
2019-10-15,20.33,21.14,0.01,0.68,26.6,10.05,14.28,18.72,42.02,42.85,5.98,0.48,
2019-10-16,17.58,20.33,0.02,0.68,26.58,8.48,13.95,18.0,31.95,27.06,6.39,0.19,
2019-10-17,30.95,17.58,0.04,0.81,32.82,10.97,14.72,19.65,29.34,31.76,6.92,0.08,
2019-10-18,32.0,30.95,0.05,0.77,30.94,9.54,13.39,17.33,30.63,36.8,5.46,0.86,
2019-10-19,31.76,32.0,0.16,0.6,26.93,9.22,16.52,15.93,29.19,36.51,5.72,0.29,
2019-10-20,35.03,31.76,0.02,0.87,29.68,9.87,15.91,20.76,32.64,50.72,5.7,0.09,
2019-10-21,26.55,35.03,0.02,0.85,26.59,8.77,14.07,19.12,27.49,26.19,6.7,0.52,
2019-10-22,28.47,26.55,0.0,0.85,23.88,10.28,15.97,22.34,28.67,28.65,5.56,0.22,
2019-10-23,40.0,28.47,0.04,0.9,25.99,10.76,13.91,21.85,36.29,47.83,5.86,0.04,
2019-10-24,35.34,40.0,0.02,0.92,37.63,10.86,22.06,30.74,33.34,61.61,8.83,0.91,
2019-10-25,46.48,35.34,0.0,0.95,70.13,15.09,29.32,42.27,32.03,75.12,8.14,0.13,
2019-10-26,95.49,46.48,0.0,0.73,22.28,15.05,17.79,22.53,30.06,111.38,9.38,0.82,
2019-10-27,153.73,95.49,0.23,1.34,16.17,16.89,18.36,34.75,32.75,196.29,13.94,3.84,
2019-10-28,54.13,153.73,0.64,1.42,92.78,11.23,26.17,36.78,27.69,72.84,12.81,1.8,
2019-10-29,31.22,54.13,0.0,0.8,86.42,24.12,33.68,56.01,33.76,46.07,8.58,0.65,
2019-10-30,34.65,31.22,0.0,0.78,78.26,12.43,28.92,40.96,28.51,32.13,7.21,2.9,
2019-10-31,87.99,34.65,0.1,0.99,71.49,16.69,27.43,42.24,30.92,56.38,6.61,5.87,
2019-11-01,40.78,87.99,0.0,1.04,88.85,33.32,22.47,48.82,29.3,56.24,7.58,3.64,
2019-11-02,34.45,40.78,0.0,0.71,21.3,14.04,15.48,22.08,30.83,70.97,6.82,2.74,
2019-11-03,70.95,34.45,0.07,0.87,25.37,10.82,16.78,27.23,36.51,,6.92,1.94,
2019-11-04,115.35,70.95,0.0,0.98,44.24,8.53,19.41,26.57,44.21,241.6,8.77,1.45,
2019-11-05,98.83,115.35,0.02,1.08,50.12,9.5,19.12,27.57,46.2,181.03,8.17,3.13,
2019-11-06,105.94,98.83,0.0,1.09,47.78,8.85,18.98,26.64,45.94,183.42,7.9,3.11,
2019-11-07,121.43,105.94,0.0,1.04,48.42,10.6,18.15,27.37,47.64,201.76,7.08,2.62,
2019-11-08,142.9,121.43,0.0,0.96,44.44,9.56,17.94,26.41,55.69,196.37,7.75,3.05,
2019-11-09,96.8,142.9,0.0,0.86,19.52,10.06,13.83,22.12,53.69,172.27,5.4,2.56,
2019-11-10,93.13,96.8,0.0,0.98,17.81,11.81,13.01,24.79,53.81,198.2,5.46,2.57,
2019-11-11,61.45,93.13,0.41,0.82,28.7,10.51,14.86,23.68,43.01,104.29,8.85,3.77,
2019-11-12,31.32,61.45,2.01,0.54,43.56,9.95,15.61,25.55,31.9,71.74,8.42,7.07,
2019-11-13,37.23,31.32,0.25,0.52,68.8,8.54,13.89,20.04,41.66,109.85,7.38,3.21,
2019-11-14,19.18,37.23,0.04,0.47,57.31,7.31,11.17,13.12,43.38,66.95,6.06,0.89,
2019-11-15,21.99,19.18,0.04,0.52,48.59,9.57,15.3,18.49,38.96,52.7,7.39,3.31,
2019-11-16,44.91,21.99,0.02,0.54,47.94,9.8,14.58,20.74,38.12,80.85,5.87,1.68,
2019-11-17,56.9,44.91,0.0,0.53,22.5,5.21,14.19,16.07,51.76,154.66,6.7,1.45,
2019-11-18,26.91,56.9,0.0,0.46,36.89,6.88,11.86,15.25,29.15,125.72,4.97,1.55,
2019-11-19,28.52,26.91,0.1,0.55,46.14,9.62,11.17,20.75,28.85,37.66,4.67,4.26,
2019-11-20,20.95,28.52,0.05,0.46,61.47,6.89,10.0,16.8,22.78,34.1,5.58,1.14,
2019-11-21,33.55,20.95,0.0,0.47,78.83,6.71,10.78,17.41,27.28,70.14,8.18,1.11,
2019-11-22,31.16,33.55,0.02,0.46,61.69,5.94,10.19,16.06,27.26,50.45,7.89,1.01,
2019-11-23,46.05,31.16,0.0,0.47,49.2,5.71,15.6,21.16,23.1,59.79,8.55,1.71,
2019-11-24,59.64,46.05,0.02,0.49,51.02,6.8,12.43,18.43,33.32,65.54,7.4,0.12,
2019-11-25,44.81,59.64,0.05,0.47,39.16,5.93,12.6,17.11,31.05,63.09,5.42,0.25,
2019-11-26,53.33,44.81,0.0,0.52,48.86,7.52,21.97,26.56,33.72,84.65,8.19,0.48,
2019-11-27,37.8,53.33,0.0,0.53,43.12,7.46,12.54,15.73,39.18,80.2,10.19,0.29,
2019-11-28,30.56,37.8,0.02,0.52,40.31,5.67,20.28,22.02,32.91,62.56,7.09,0.34,
2019-11-29,21.08,30.56,0.02,0.45,83.27,10.53,10.09,18.19,27.3,54.48,9.47,0.13,
2019-11-30,18.45,21.08,0.05,0.38,74.49,6.3,12.09,18.24,31.58,62.97,6.84,0.16,
2019-12-01,17.79,18.45,0.15,0.47,53.9,6.9,12.66,19.5,33.27,52.26,6.93,0.05,
2019-12-02,21.17,17.79,0.04,0.44,82.54,8.03,11.51,19.5,23.57,41.24,8.1,0.0,
2019-12-03,36.17,21.17,0.07,0.54,195.53,6.03,12.03,18.0,26.08,82.52,5.45,0.08,
2019-12-04,37.56,36.17,0.03,0.52,157.47,3.91,11.2,15.0,34.43,87.09,7.67,0.06,
2019-12-05,62.41,37.56,0.08,0.44,149.57,3.78,11.1,14.87,33.57,78.57,7.47,0.06,
2019-12-06,53.68,62.41,0.02,0.55,207.14,5.35,13.29,17.05,33.97,89.09,7.21,0.09,
2019-12-07,34.82,53.68,0.05,0.91,126.94,3.65,15.86,19.28,20.01,35.98,6.22,0.18,
2019-12-08,35.41,34.82,0.02,0.93,119.95,6.05,21.19,26.23,20.11,44.05,5.71,0.08,
2019-12-09,27.57,35.41,0.05,0.71,94.18,5.52,26.96,31.82,19.98,42.96,7.03,0.04,
2019-12-10,37.72,27.57,0.0,0.6,,5.6,19.62,24.72,20.15,,7.23,0.08,
2019-12-11,36.55,37.72,0.05,0.73,97.57,10.25,23.21,32.61,24.04,27.38,6.47,0.05,
2019-12-12,27.78,36.55,0.04,0.54,104.69,6.04,16.54,21.33,24.0,38.29,6.08,0.04,
2019-12-13,34.16,27.78,4.62,0.56,94.21,7.61,18.49,25.69,22.78,42.32,10.79,0.63,
2019-12-14,40.78,34.16,2.48,0.72,91.29,12.14,21.13,31.9,22.61,52.46,13.79,0.12,
2019-12-15,35.6,40.78,3.77,0.64,104.56,11.43,19.49,30.77,26.83,44.1,7.5,0.06,
2019-12-16,31.23,35.6,3.45,0.7,73.65,7.9,18.27,25.96,26.19,31.47,8.23,0.11,
2019-12-17,44.04,31.23,1.33,0.53,87.78,5.08,17.87,22.7,35.26,56.34,6.74,0.07,
2019-12-18,48.07,44.04,2.16,0.52,87.37,7.44,17.69,24.6,29.67,49.98,8.7,0.07,
2019-12-19,52.28,48.07,1.39,0.53,85.14,4.47,16.88,21.11,33.87,67.54,8.95,0.03,
2019-12-20,65.45,52.28,3.78,0.66,86.5,4.19,16.87,20.82,36.82,84.77,8.04,0.14,
2019-12-21,72.57,65.45,6.17,0.69,87.16,7.46,18.47,25.58,33.86,79.66,13.49,0.14,
2019-12-22,57.74,72.57,6.12,0.6,80.23,6.65,16.14,22.47,38.89,59.56,17.17,0.04,
2019-12-23,52.75,57.74,8.99,0.69,88.89,7.23,19.05,25.99,32.21,60.37,7.07,0.2,
2019-12-24,53.51,52.75,1.17,0.6,76.4,5.61,19.46,25.04,28.38,84.11,7.88,0.71,
2019-12-25,54.37,53.51,0.25,0.75,85.55,5.54,19.74,25.26,33.18,73.9,9.79,0.75,
2019-12-26,58.43,54.37,0.25,0.72,84.51,10.48,20.28,30.75,27.5,74.13,18.7,0.75,
2019-12-27,31.88,58.43,0.32,0.54,77.64,17.1,17.66,33.61,24.11,59.15,13.18,0.54,
2019-12-28,36.94,31.88,1.87,0.65,87.86,13.01,20.27,32.37,28.28,63.7,11.45,0.03,
2019-12-29,52.48,36.94,0.48,0.62,70.6,6.62,14.61,20.92,33.22,69.8,8.48,0.03,
2019-12-30,38.74,52.48,0.24,0.57,56.89,5.03,14.2,18.99,35.08,46.37,10.6,0.0,
2019-12-31,45.49,38.74,0.32,0.61,66.97,5.96,15.44,20.97,36.95,66.8,13.03,0.0,
2020-01-01,28.25,45.49,3.46,0.65,69.17,6.69,12.66,18.7,24.79,40.44,12.44,0.09,
2020-01-02,27.59,28.25,6.81,0.76,65.15,8.99,11.47,19.86,21.31,23.01,7.0,0.05,
2020-01-03,32.16,27.59,7.69,0.97,60.39,10.43,10.95,20.62,25.52,36.63,10.2,1.3,
2020-01-04,30.49,32.16,6.26,0.87,62.05,7.95,11.49,18.64,28.4,44.9,8.4,0.11,
2020-01-05,23.37,30.49,2.21,0.77,45.46,4.8,8.69,13.3,30.88,30.76,7.45,0.0,
2020-01-06,19.45,23.37,2.14,0.83,50.01,5.72,10.41,15.93,25.0,25.87,8.12,0.07,
