Date,PM2.5,LastDayPM2.5,Benzene,CO,NH3,NO,NO2,NOx,O3,PM10,SO2,Toluene,Xylene
2020-05-07,40.41,48.01,4.35,0.61,31.94,4.18,13.66,11.2,83.29,89.12,6.38,3.53,3.09
2020-05-08,56.55,40.41,4.04,0.72,25.48,4.24,14.09,10.87,92.2,102.78,7.37,5.13,4.2
2020-05-09,63.16,56.55,3.34,0.77,17.78,3.93,13.16,10.27,100.91,120.48,7.94,5.97,4.73
2020-05-10,51.33,63.16,2.66,0.77,12.6,4.07,11.14,9.9,83.27,112.01,7.18,5.06,2.33
2020-05-11,43.34,51.33,2.77,0.53,21.99,4.56,12.79,10.36,70.79,92.6,8.76,5.08,2.14
2020-05-12,46.22,43.34,2.62,0.68,15.54,4.16,13.56,10.95,78.92,92.82,7.47,5.16,3.09
2020-05-13,63.71,46.22,2.68,0.81,10.45,4.76,16.23,11.7,73.47,140.61,13.26,5.68,3.8
2020-05-14,51.25,63.71,3.21,0.94,8.99,12.17,27.73,24.42,67.65,128.05,9.38,5.06,4.06
2020-05-15,44.84,51.25,6.2,0.76,12.08,52.57,36.56,65.35,77.07,89.14,9.6,3.04,2.24
2020-05-16,69.14,44.84,6.09,0.85,14.61,43.42,44.32,59.52,89.44,111.56,11.87,3.27,2.27
2020-05-17,70.96,69.14,6.71,1.01,22.68,8.38,37.52,24.05,63.65,149.96,12.0,3.17,2.39
2020-05-18,59.29,70.96,6.35,0.91,22.59,9.85,34.85,23.82,61.06,115.94,8.51,3.18,2.38
2020-05-19,74.62,59.29,5.84,0.99,22.82,14.08,35.58,26.4,61.72,146.61,9.11,3.08,2.35
2020-05-20,67.08,74.62,5.88,0.89,22.17,11.33,27.33,22.39,71.92,124.58,10.08,3.06,2.09
2020-05-21,51.41,67.08,5.94,0.92,22.2,15.32,24.81,24.8,71.0,130.77,10.07,3.06,2.0
2020-05-22,62.53,51.41,7.8,1.06,21.97,17.2,24.42,29.67,53.74,153.39,9.26,2.6,2.39
2020-05-23,65.12,62.53,6.83,1.02,22.63,7.49,19.3,16.56,51.48,187.33,8.96,2.87,2.31
2020-05-24,56.3,65.12,5.75,0.91,17.11,3.81,21.9,10.69,55.27,154.36,7.56,3.0,2.17
2020-05-25,60.53,56.3,6.66,0.93,20.07,3.83,18.16,11.58,55.55,148.39,8.68,2.68,2.15
2020-05-26,56.62,60.53,6.51,0.91,23.19,14.91,22.71,21.68,34.74,184.71,6.96,2.9,2.32
2020-05-27,68.78,56.62,4.86,0.91,22.52,4.82,25.72,14.63,69.11,205.39,7.33,3.17,2.14
2020-05-28,75.32,68.78,4.51,0.88,24.53,3.45,16.27,10.08,73.51,257.56,3.91,2.38,1.45
2020-05-29,32.39,75.32,5.37,0.67,17.69,4.17,15.43,8.89,70.04,69.05,16.6,2.18,1.38
2020-05-30,26.35,32.39,6.23,0.7,19.87,3.89,13.94,10.01,62.58,56.28,8.94,2.61,1.95
2020-05-31,27.67,26.35,5.71,0.79,15.53,9.54,16.09,13.2,64.29,63.92,9.79,2.69,1.78
2020-06-01,36.12,27.67,5.83,0.85,12.39,6.9,20.5,13.33,72.06,87.51,5.42,2.93,2.01
2020-06-02,46.04,36.12,4.96,0.77,11.73,5.19,14.95,11.86,64.49,141.66,5.2,2.99,2.0
2020-06-03,46.92,46.04,5.19,0.78,9.97,5.52,14.13,11.72,64.22,117.56,5.85,3.26,2.04
2020-06-04,58.03,46.92,5.4,0.87,9.73,5.26,17.88,13.04,52.81,143.56,5.78,3.36,2.05
2020-06-05,39.79,58.03,6.08,0.82,13.31,5.18,15.71,11.6,57.47,75.0,5.91,3.15,2.04
2020-06-06,43.29,39.79,5.99,0.77,10.83,5.64,13.55,11.05,64.64,91.47,5.69,3.09,1.96
2020-06-07,48.67,43.29,6.64,0.87,7.97,5.37,14.17,10.95,64.41,92.32,7.4,2.66,1.94
2020-06-08,47.11,48.67,6.02,1.0,6.96,5.61,15.24,11.93,64.5,91.34,7.28,3.11,2.0
2020-06-09,65.0,47.11,5.78,0.92,6.4,6.12,18.55,14.29,74.49,141.77,7.99,3.17,2.06
2020-06-10,50.5,65.0,5.71,0.81,5.8,6.56,19.0,16.17,65.41,123.83,7.07,3.06,2.07
2020-06-11,46.61,50.5,5.6,0.72,5.36,6.12,15.17,13.95,67.71,110.92,4.22,2.78,2.0
2020-06-12,72.62,46.61,4.66,0.77,5.32,6.78,24.0,13.74,93.6,157.12,6.6,2.92,1.89
2020-06-13,61.48,72.62,4.66,0.64,4.92,6.15,13.94,13.73,91.81,138.26,7.16,2.82,1.79
2020-06-14,73.88,61.48,4.9,0.68,4.99,5.72,10.48,10.81,93.14,166.94,6.57,2.77,1.93
2020-06-15,54.15,73.88,4.41,0.58,5.05,5.12,12.44,10.42,94.84,117.53,5.43,2.93,1.85
2020-06-16,49.75,54.15,4.56,0.55,4.74,5.75,13.67,11.58,81.32,108.22,6.29,2.53,1.76
2020-06-17,45.21,49.75,4.67,0.53,3.9,4.51,11.29,9.57,79.58,92.67,6.87,2.87,1.51
2020-06-18,46.26,45.21,4.98,0.55,1.08,4.66,8.86,9.43,69.32,119.83,5.81,3.04,1.78
2020-06-19,65.61,46.26,4.97,0.7,4.43,4.95,9.0,10.02,62.43,244.35,4.15,2.94,1.7
2020-06-20,49.08,65.61,4.49,0.53,4.04,5.51,8.09,10.59,55.44,156.48,5.38,2.75,1.56
2020-06-21,49.1,49.08,5.28,0.49,4.05,6.28,8.75,10.83,66.63,103.78,5.41,2.86,1.69
2020-06-22,48.62,49.1,5.25,0.65,4.3,6.49,8.8,10.23,79.1,97.08,5.13,2.88,1.62
2020-06-23,39.63,48.62,26.52,0.69,4.23,5.9,8.95,10.49,54.24,74.69,4.28,3.03,5.17
2020-06-24,43.35,39.63,22.62,0.63,4.17,5.31,7.9,9.61,49.35,75.89,4.03,4.0,11.44
2020-06-25,42.64,43.35,2.47,0.75,3.74,5.22,8.14,8.61,45.86,111.09,4.06,5.72,12.43
2020-06-26,56.56,42.64,3.41,0.9,3.88,2.65,10.07,8.52,32.75,141.92,6.42,4.8,5.98
2020-06-27,47.82,56.56,2.16,0.66,3.33,3.12,8.05,7.24,19.54,158.08,9.18,4.78,5.27
2020-06-28,64.72,47.82,2.65,0.67,3.43,5.62,9.65,8.97,17.28,261.05,7.82,3.59,5.16
2020-06-29,46.89,64.72,2.34,0.57,3.05,4.0,8.97,9.65,36.5,154.0,7.86,3.84,4.72
2020-06-30,47.27,46.89,2.4,0.78,3.2,6.29,10.38,12.08,58.07,114.29,7.36,4.3,4.89
2020-07-01,61.64,47.27,2.67,1.11,2.91,5.99,10.58,12.37,44.14,174.08,7.57,4.46,4.73
