Date,PM2.5,LastDayPM2.5,Benzene,CO,NH3,NO,NO2,NOx,O3,PM10,SO2,Toluene,Xylene
2017-02-25,80.73,68.68,0.36,0.21,47.49,9.99,46.49,13.6,51.85,198.07,40.3,5.39,1.32
2017-02-26,64.09,80.73,0.25,0.22,29.14,10.4,44.5,12.84,57.97,163.99,26.83,3.35,2.7
2017-02-27,55.13,64.09,0.18,0.28,29.39,12.48,39.79,11.67,64.27,148.99,17.65,2.08,0.46
2017-02-28,69.06,55.13,0.31,0.23,40.73,13.34,45.33,13.98,64.43,177.21,27.21,2.94,0.94
2017-03-01,63.3,69.06,0.14,0.24,25.67,7.64,38.86,9.94,38.61,161.94,15.45,1.65,0.41
2017-03-02,57.86,63.3,0.08,0.19,18.51,7.72,29.63,8.8,42.14,130.83,10.31,0.98,0.31
2017-03-03,28.95,57.86,0.08,0.14,17.57,7.66,25.79,7.97,51.83,87.02,7.43,0.97,0.28
2017-03-04,32.73,28.95,0.06,0.16,18.84,7.83,25.01,7.66,68.85,90.8,10.15,0.92,0.22
2017-03-05,31.06,32.73,0.05,0.14,15.43,7.81,19.79,6.75,55.32,69.14,14.85,0.92,0.17
2017-03-06,42.16,31.06,0.09,0.17,17.68,8.94,28.0,8.86,50.93,106.15,9.61,1.39,0.36
2017-03-07,35.62,42.16,0.05,0.14,14.61,7.05,17.76,6.07,55.68,80.09,12.29,0.74,0.18
2017-03-08,45.6,35.62,0.09,0.13,16.96,8.68,28.85,8.91,57.87,118.95,13.64,1.85,0.48
2017-03-09,77.14,45.6,0.17,0.2,24.9,13.65,45.09,14.68,47.16,189.5,19.6,3.35,1.02
2017-03-10,30.97,77.14,0.05,0.12,13.14,8.47,24.09,8.42,42.43,89.71,9.13,1.05,0.31
2017-03-11,30.33,30.97,0.06,0.11,8.95,9.63,33.13,10.18,43.3,111.84,12.9,1.02,0.57
2017-03-12,43.8,30.33,0.16,0.16,15.42,11.64,41.87,12.69,44.15,146.18,22.58,1.75,0.53
2017-03-13,63.7,43.8,0.21,0.21,32.61,11.59,42.87,12.28,52.81,181.89,25.87,2.59,0.42
2017-03-14,50.64,63.7,0.22,0.16,26.41,9.56,37.51,11.09,50.11,132.94,17.73,2.27,0.26
2017-03-15,21.27,50.64,0.04,0.11,13.73,8.25,18.26,6.57,41.95,57.52,7.85,0.66,0.12
2017-03-16,27.44,21.27,0.04,0.11,12.84,9.18,24.38,8.05,42.8,44.62,7.14,0.91,0.17
2017-03-17,54.73,27.44,0.19,0.16,21.57,12.86,45.98,14.49,39.39,118.8,17.35,2.51,1.2
2017-03-18,67.57,54.73,0.33,0.2,33.02,20.68,52.24,17.22,34.77,186.0,21.64,4.68,3.14
2017-03-19,63.1,67.57,0.22,0.19,40.79,17.42,54.07,17.35,29.02,216.97,24.11,3.34,1.32
2017-03-20,52.04,63.1,0.2,0.19,41.5,15.13,43.35,12.52,25.22,186.28,24.0,2.61,0.43
2017-03-21,61.33,52.04,0.24,0.17,33.24,13.78,50.59,14.69,41.21,191.22,29.93,3.57,0.54
2017-03-22,60.92,61.33,0.16,0.17,26.07,12.57,52.0,14.03,68.16,175.69,21.17,2.49,0.75
2017-03-23,60.33,60.92,0.1,0.23,21.52,12.2,48.25,13.65,64.54,158.98,10.61,1.34,0.35
2017-03-24,54.59,60.33,0.11,0.17,19.77,10.5,42.79,11.92,64.9,135.47,11.49,1.25,0.32
2017-03-25,60.55,54.59,0.1,0.19,24.64,9.42,41.27,11.22,63.64,148.34,14.86,1.74,0.25
2017-03-26,62.45,60.55,0.09,0.17,19.94,9.35,38.24,10.57,65.94,152.69,12.7,1.29,0.25
2017-03-27,57.61,62.45,0.09,0.16,17.01,9.53,39.4,10.9,66.96,144.64,13.08,0.97,0.22
2017-03-28,51.42,57.61,0.09,0.16,16.62,9.57,38.28,10.72,57.96,128.17,10.89,1.07,0.21
2017-03-29,49.28,51.42,0.09,0.16,15.1,9.55,33.72,10.29,57.0,117.75,6.55,0.89,0.2
2017-03-30,47.02,49.28,0.1,0.17,15.91,9.2,35.07,10.75,54.3,122.96,8.66,1.26,0.2
2017-03-31,45.77,47.02,0.09,0.15,16.73,9.23,35.7,10.05,62.1,119.32,8.68,0.94,0.2
2017-04-01,44.15,45.77,0.08,0.14,14.2,9.09,30.98,8.99,59.95,117.72,6.09,0.86,0.4
2017-04-02,51.9,44.15,0.09,0.16,15.37,10.08,41.35,11.47,49.08,144.41,8.48,1.51,0.37
2017-04-03,50.37,51.9,0.09,0.15,14.48,9.17,34.02,9.63,53.76,125.87,7.24,1.12,0.26
2017-04-04,43.52,50.37,0.08,0.14,15.11,9.33,30.44,8.9,55.87,105.3,10.83,0.92,0.18
2017-04-05,47.15,43.52,0.07,0.15,12.67,9.49,29.71,8.89,43.12,98.46,7.18,0.71,0.19
2017-04-06,44.33,47.15,0.1,0.16,20.89,6.25,36.95,9.88,39.14,118.21,9.13,0.98,0.37
2017-04-07,48.68,44.33,0.05,0.14,14.76,9.41,32.91,10.06,48.79,119.71,9.66,0.77,0.24
2017-04-08,68.34,48.68,0.56,0.2,19.05,11.67,38.38,11.62,41.4,186.2,16.14,1.45,0.28
2017-04-09,77.56,68.34,0.24,0.29,17.48,16.76,49.22,23.27,36.76,193.33,14.15,1.7,0.62
2017-04-10,67.48,77.56,0.16,0.21,22.74,4.95,39.61,11.11,46.58,184.29,17.04,1.21,0.31
2017-04-11,77.94,67.48,0.48,0.23,33.95,13.35,52.07,16.81,41.49,235.99,30.86,2.44,0.33
2017-04-12,158.04,77.94,0.28,0.3,51.93,38.01,70.52,16.42,10.79,485.88,70.39,2.07,0.65
2017-04-13,59.32,158.04,0.13,0.15,26.62,9.86,37.36,11.15,64.29,161.14,18.52,1.15,0.26
2017-04-14,60.92,59.32,0.13,0.17,23.64,8.26,32.52,10.17,53.34,155.57,16.51,1.05,0.25
2017-04-15,57.68,60.92,0.2,0.16,16.22,6.46,29.2,9.42,46.79,161.11,15.79,0.98,0.3
2017-04-16,56.31,57.68,0.17,0.15,16.17,8.75,28.75,8.96,41.88,172.7,14.29,1.12,0.29
2017-04-17,68.97,56.31,0.18,0.23,28.4,11.91,41.41,12.46,41.35,221.35,23.3,1.69,0.6
2017-04-18,70.99,68.97,0.26,0.25,23.76,10.84,45.1,13.09,56.8,219.74,22.43,1.54,0.57
2017-04-19,57.04,70.99,0.22,0.14,30.84,8.37,27.79,8.08,50.43,157.84,9.25,1.59,0.24
2017-04-20,49.73,57.04,0.16,0.12,41.98,8.94,35.29,10.53,48.24,155.18,15.24,1.49,0.24
2017-04-21,45.5,49.73,0.09,0.13,26.61,9.86,37.88,11.26,48.44,146.01,15.64,1.09,0.26
2017-04-22,53.51,45.5,0.17,0.19,36.91,12.27,42.5,13.91,42.89,173.04,19.01,1.46,0.43
2017-04-23,58.3,53.51,0.2,0.16,45.33,14.55,42.34,13.23,36.37,187.29,23.97,1.88,0.44
2017-04-24,57.26,58.3,0.32,0.17,32.1,12.62,40.89,12.81,33.12,195.54,19.79,2.92,0.47
2017-04-25,55.63,57.26,0.22,0.18,26.05,13.26,42.61,16.03,35.6,186.41,27.37,1.94,0.67
2017-04-26,61.48,55.63,0.1,0.06,30.94,7.13,51.82,10.74,26.72,178.52,19.33,0.95,0.64
2017-04-27,63.36,61.48,0.2,0.19,36.73,12.52,45.42,15.74,48.36,195.29,22.7,2.02,0.67
2017-04-28,37.64,63.36,0.04,0.09,33.13,8.81,23.58,8.78,70.21,90.98,5.2,0.61,0.12
2017-04-29,27.39,37.64,0.08,0.09,38.26,6.2,29.07,8.18,59.6,97.09,10.98,0.94,0.23
2017-04-30,24.73,27.39,0.06,0.1,25.94,6.14,25.71,8.76,55.85,71.82,11.4,0.94,0.11
2017-05-01,24.54,24.73,0.09,0.09,26.54,6.44,26.4,8.54,45.05,68.79,11.13,1.48,0.12
2017-05-02,29.34,24.54,0.04,0.1,25.34,5.92,21.73,7.49,64.01,70.91,5.69,0.67,0.12
2017-05-03,37.31,29.34,0.04,0.11,34.75,6.09,25.09,8.5,54.45,85.68,4.14,0.63,0.17
2017-05-04,43.24,37.31,0.05,0.15,22.03,6.23,26.06,9.73,52.6,111.88,8.28,0.75,0.23
2017-05-05,40.48,43.24,0.12,0.15,16.38,6.06,24.97,10.1,65.03,113.26,8.41,0.82,0.17
2017-05-06,38.11,40.48,0.03,0.11,24.02,5.12,25.56,7.62,50.37,89.14,11.54,0.64,0.17
2017-05-07,29.4,38.11,0.02,0.09,,5.47,12.86,2.82,67.42,80.54,6.91,0.49,0.07
2017-05-08,27.81,29.4,0.02,0.06,14.29,3.79,18.72,4.24,62.99,82.02,10.16,0.5,0.08
2017-05-09,32.95,27.81,0.06,0.06,38.95,5.63,41.36,9.72,53.25,91.33,10.25,0.76,0.13
2017-05-10,31.54,32.95,0.03,0.16,54.45,5.72,56.78,17.44,93.07,71.48,5.59,0.54,0.12
2017-05-11,30.22,31.54,0.02,0.14,50.53,8.1,72.96,22.12,57.35,66.24,3.96,0.61,0.16
2017-05-12,34.8,30.22,0.03,0.15,23.81,5.0,36.6,11.62,53.61,77.97,4.51,0.61,0.19
2017-05-13,36.41,34.8,0.04,0.14,25.46,5.08,38.77,11.38,45.63,94.82,5.92,0.71,0.15
2017-05-14,40.68,36.41,0.05,0.15,23.54,5.06,42.42,10.51,44.74,101.34,4.93,0.83,0.23
2017-05-15,35.14,40.68,0.05,0.11,21.58,4.56,30.94,9.21,49.94,80.34,6.38,0.55,0.14
2017-05-16,37.13,35.14,0.03,0.11,18.27,4.59,41.07,12.57,37.77,108.52,9.81,0.72,0.2
2017-05-17,37.23,37.13,0.03,0.11,18.51,4.41,38.74,11.94,38.04,102.58,8.88,0.73,0.29
2017-05-18,48.21,37.23,0.08,0.13,33.13,5.62,50.64,14.58,32.17,159.97,11.25,1.15,0.55
2017-05-19,45.73,48.21,0.06,0.11,21.18,6.3,49.46,12.42,32.93,153.81,12.25,0.73,0.4
2017-05-20,41.91,45.73,0.09,0.11,22.07,4.73,48.49,12.84,36.62,143.04,10.89,0.91,0.49
2017-05-21,35.78,41.91,0.27,0.16,44.56,2.2,47.98,15.64,39.06,119.47,10.0,1.66,0.42
2017-05-22,38.13,35.78,0.08,0.13,25.27,4.44,51.56,15.38,44.56,117.36,8.43,1.24,0.38
2017-05-23,49.56,38.13,0.21,0.15,43.01,4.69,66.04,18.88,29.12,173.1,12.73,1.56,0.47
2017-05-24,57.16,49.56,0.23,0.17,39.41,5.39,70.75,17.53,30.25,177.19,9.6,1.5,0.38
2017-05-25,39.09,57.16,0.05,0.09,25.52,4.42,45.01,10.87,47.08,115.26,4.46,0.59,0.16
2017-05-26,43.73,39.09,0.03,0.1,23.05,4.5,47.81,11.47,45.06,135.42,7.28,0.54,0.35
2017-05-27,26.99,43.73,0.01,0.07,18.74,4.45,30.37,7.75,43.41,79.38,4.17,0.27,0.08
2017-05-28,26.35,26.99,0.04,0.09,27.27,4.26,35.91,8.8,53.11,79.05,6.47,0.51,0.11
2017-05-29,19.02,26.35,0.06,0.06,28.57,4.92,42.99,10.09,41.03,78.46,5.75,0.44,0.08
2017-05-30,17.31,19.02,0.02,0.06,15.98,14.07,46.38,14.55,36.63,78.58,10.87,0.43,0.06
2017-05-31,11.35,17.31,0.0,0.05,11.42,7.79,22.84,7.79,45.72,45.33,2.78,0.21,0.01
2017-06-01,10.04,11.35,0.0,0.06,9.9,8.94,25.83,9.14,48.75,35.01,1.66,0.19,0.01
2017-06-02,13.75,10.04,0.01,0.07,9.17,8.57,22.7,7.61,57.96,45.45,3.03,0.26,0.03
2017-06-03,13.78,13.75,0.01,0.07,14.37,8.4,19.42,6.83,53.33,42.98,2.33,0.33,0.04
2017-06-04,14.36,13.78,0.01,0.08,20.08,9.13,24.08,8.73,46.26,40.42,4.09,0.5,0.11
2017-06-05,16.11,14.36,0.02,0.07,21.42,8.38,19.2,6.73,54.74,54.35,6.0,0.44,0.16
2017-06-06,17.77,16.11,0.02,0.09,17.36,7.71,21.89,6.76,54.65,57.12,4.06,0.46,0.22
2017-06-07,12.3,17.77,0.01,0.07,11.75,6.91,11.7,4.45,48.45,31.28,3.66,0.34,0.12
2017-06-08,11.78,12.3,0.01,0.08,17.27,8.21,19.22,8.56,36.3,27.93,2.68,0.27,0.07
2017-06-09,17.05,11.78,0.31,0.08,20.71,4.9,20.03,7.59,33.48,39.07,5.5,1.4,0.45
2017-06-10,7.84,17.05,0.39,0.1,25.87,8.48,15.62,8.61,36.93,21.21,3.68,4.21,0.68
2017-06-11,7.85,7.84,0.0,0.09,14.78,8.52,15.56,7.49,27.75,18.39,2.04,0.73,0.04
2017-06-12,5.56,7.85,0.0,0.07,11.35,8.02,8.47,5.4,27.08,11.67,3.57,0.84,0.13
2017-06-13,6.92,5.56,0.07,0.13,8.59,6.55,17.19,11.45,42.25,16.59,4.03,1.15,0.62
2017-06-14,19.65,6.92,0.07,0.25,8.01,7.29,16.5,8.82,54.73,42.88,3.87,0.76,0.51
2017-06-15,13.54,19.65,0.08,0.21,6.99,7.07,18.12,8.71,48.18,30.33,3.98,1.18,0.23
2017-06-16,9.71,13.54,0.03,0.19,8.52,7.47,14.66,7.72,50.2,21.19,3.1,0.95,0.15
2017-06-17,13.07,9.71,0.05,0.23,5.11,7.13,16.86,8.45,52.04,35.43,4.67,0.68,0.23
2017-06-18,12.88,13.07,0.06,0.17,4.9,7.04,15.24,6.91,54.45,33.71,4.33,0.9,0.52
2017-06-19,7.61,12.88,0.02,0.17,9.89,7.27,11.6,5.97,40.17,18.66,3.95,0.58,0.26
2017-06-20,7.38,7.61,0.0,0.14,5.71,7.42,12.26,6.26,39.37,23.73,3.67,0.3,0.05
2017-06-21,8.66,7.38,0.0,0.14,4.72,7.47,14.39,6.86,37.42,29.59,11.12,0.27,0.1
2017-06-22,11.4,8.66,0.12,0.16,4.94,11.21,18.0,9.3,27.54,39.16,4.17,1.53,0.48
2017-06-23,11.48,11.4,0.08,0.18,5.32,8.5,15.64,8.41,29.81,37.59,5.22,1.11,0.31
2017-06-24,10.85,11.48,0.0,0.16,4.9,9.06,11.31,6.69,34.33,39.43,5.26,0.37,0.16
2017-06-25,11.81,10.85,0.07,0.15,4.48,7.56,13.1,6.56,35.59,37.65,5.17,0.54,0.03
2017-06-26,11.79,11.81,0.0,0.14,4.3,7.45,10.8,5.9,33.43,38.79,5.22,0.18,0.0
2017-06-27,11.82,11.79,0.0,0.09,3.92,7.7,11.63,5.34,31.88,36.34,5.31,0.22,0.01
2017-06-28,8.84,11.82,0.0,0.09,3.78,6.69,14.13,5.9,31.16,29.13,13.04,0.27,0.01
2017-06-29,10.38,8.84,0.02,0.18,3.53,7.44,12.42,6.26,32.42,39.46,5.66,0.24,0.02
2017-06-30,13.08,10.38,0.14,0.14,3.45,7.23,11.15,5.9,33.21,53.54,5.22,0.58,0.38
2017-07-01,10.98,13.08,0.06,0.14,3.54,8.77,12.28,6.83,32.5,42.56,3.86,0.35,0.1
2017-07-02,9.75,10.98,0.03,0.13,3.36,7.21,11.87,6.08,31.55,37.86,6.13,0.34,0.01
2017-07-03,11.8,9.75,0.1,0.17,3.46,12.34,13.33,9.32,32.11,46.69,6.91,0.52,0.55
2017-07-04,15.53,11.8,0.07,0.15,3.57,7.46,13.28,6.56,29.3,48.65,13.54,0.45,0.18
2017-07-05,10.4,15.53,0.1,0.16,3.23,7.39,12.88,6.43,30.35,37.0,13.72,0.69,0.23
2017-07-06,14.66,10.4,0.24,0.18,3.63,7.62,14.12,6.91,29.56,45.03,7.07,1.26,5.74
2017-07-07,14.77,14.66,0.25,0.17,4.21,8.25,16.09,7.86,30.48,43.48,5.99,1.33,2.26
2017-07-08,18.19,14.77,0.18,0.15,5.0,7.48,15.37,7.12,34.11,55.27,6.05,1.26,1.05
2017-07-09,18.1,18.19,0.12,0.16,4.05,7.34,14.82,6.92,32.87,47.47,6.71,1.01,0.67
2017-07-10,15.0,18.1,0.38,0.19,8.73,7.91,17.03,7.62,29.39,39.94,7.42,1.83,1.27
2017-07-11,19.31,15.0,0.44,0.16,4.66,8.31,16.31,7.71,26.9,59.13,6.56,2.66,2.42
2017-07-12,14.29,19.31,0.27,0.15,5.08,7.8,15.3,7.23,29.41,47.25,5.86,2.28,0.54
2017-07-13,14.49,14.29,0.17,0.17,4.91,7.93,12.53,6.55,28.55,42.92,5.98,1.95,0.42
2017-07-14,13.9,14.49,0.09,0.14,4.76,8.34,13.56,6.99,27.6,35.06,5.01,1.21,0.57
2017-07-15,16.53,13.9,0.01,0.14,6.42,7.95,11.48,6.15,29.24,63.46,6.85,0.46,0.24
2017-07-16,10.24,16.53,0.01,0.17,25.84,6.76,8.45,4.41,34.63,34.05,6.48,0.76,0.06
2017-07-17,10.78,10.24,0.24,0.16,18.71,6.78,12.06,5.95,31.84,27.38,4.3,4.0,0.66
2017-07-18,8.48,10.78,0.04,0.15,5.02,5.28,10.62,4.97,26.27,18.17,2.97,0.47,0.19
2017-07-19,5.72,8.48,0.05,0.15,4.38,5.47,12.4,5.52,25.0,14.48,3.27,0.46,0.15
2017-07-20,6.54,5.72,0.03,0.14,4.54,5.06,9.5,4.58,26.17,16.81,3.09,0.58,0.07
2017-07-21,10.83,6.54,0.03,0.15,4.26,5.01,9.71,4.57,28.25,34.66,4.23,1.0,0.14
2017-07-22,13.37,10.83,0.01,0.15,4.02,3.28,10.08,4.21,29.49,53.26,5.05,0.49,0.06
2017-07-23,15.97,13.37,0.01,0.15,3.86,4.89,11.72,5.1,31.42,66.76,2.96,0.37,0.04
2017-07-24,15.62,15.97,0.04,0.15,6.52,5.29,12.84,5.46,29.9,52.3,4.5,0.69,0.09
2017-07-25,14.04,15.62,0.02,0.17,10.26,5.28,10.9,5.85,25.83,56.61,4.66,0.87,0.29
2017-07-26,16.55,14.04,0.05,0.18,8.11,4.27,12.98,5.39,28.42,61.4,4.65,0.95,1.6
2017-07-27,14.43,16.55,0.04,0.16,4.87,5.51,13.97,5.99,28.62,49.0,6.12,0.88,0.59
2017-07-28,12.62,14.43,0.1,0.17,5.12,9.44,14.04,7.7,26.67,41.75,3.6,0.96,0.71
2017-07-29,15.28,12.62,0.26,0.17,4.83,7.99,14.93,8.08,29.08,47.66,4.23,1.63,1.11
2017-07-30,17.5,15.28,0.42,0.2,5.66,8.1,16.64,9.26,27.97,60.16,5.83,3.43,1.34
2017-07-31,17.42,17.5,0.97,0.21,5.48,7.22,18.87,10.08,28.83,57.47,5.04,5.05,2.84
2017-08-01,16.85,17.42,0.34,0.21,5.26,6.08,17.0,8.77,27.81,49.6,5.57,4.08,2.65
2017-08-02,16.78,16.85,0.28,0.2,5.69,5.31,13.74,5.93,26.03,54.83,10.67,2.23,0.88
2017-08-03,11.79,16.78,0.09,0.17,8.63,5.24,10.34,4.8,22.38,34.3,5.77,1.32,0.18
2017-08-04,13.35,11.79,0.38,0.17,7.5,8.9,18.12,8.43,24.55,44.95,5.55,1.86,0.43
2017-08-05,20.34,13.35,0.4,0.18,7.81,8.67,20.12,8.91,27.34,64.87,6.57,3.04,1.11
2017-08-06,23.03,20.34,0.38,0.17,8.34,8.85,22.47,9.57,28.27,80.57,14.85,2.36,0.49
2017-08-07,26.22,23.03,1.45,0.23,8.4,9.46,21.64,9.62,25.05,81.09,4.69,6.23,1.63
2017-08-08,24.87,26.22,2.01,0.22,11.54,9.91,19.65,8.13,24.75,68.32,6.76,8.55,2.74
2017-08-09,20.47,24.87,1.43,0.27,8.63,8.32,16.75,6.94,25.82,43.45,3.85,7.29,0.88
2017-08-10,14.91,20.47,0.4,0.19,7.58,7.46,11.51,5.8,23.33,32.93,5.41,2.62,0.38
2017-08-11,17.76,14.91,0.63,0.24,6.9,11.98,15.61,9.04,32.72,44.97,6.22,3.36,0.87
2017-08-12,15.1,17.76,0.28,0.25,6.12,9.48,14.19,8.64,32.06,36.13,5.1,1.92,0.71
2017-08-13,17.08,15.1,0.54,0.22,6.28,9.71,15.64,9.5,26.67,37.86,4.33,2.16,0.41
2017-08-14,20.36,17.08,0.79,0.23,6.99,8.48,14.29,7.96,29.5,40.24,5.62,4.63,1.13
2017-08-15,16.4,20.36,0.64,0.22,4.82,8.25,13.37,8.5,28.81,44.14,5.23,4.55,0.74
2017-08-16,20.12,16.4,0.41,0.18,4.92,7.78,12.73,6.88,32.41,56.17,4.97,2.13,0.84
2017-08-17,21.77,20.12,0.37,0.17,6.0,7.96,15.13,7.23,32.76,76.01,5.32,2.16,0.99
2017-08-18,26.6,21.77,0.37,0.17,5.61,8.15,16.09,7.37,29.62,80.23,4.95,2.31,1.15
2017-08-19,17.35,26.6,0.05,0.12,5.09,7.61,11.78,5.8,32.33,36.53,4.84,0.82,0.34
2017-08-20,7.42,17.35,0.0,0.15,4.45,6.9,8.85,5.15,37.5,10.54,4.18,0.4,0.09
2017-08-21,10.89,7.42,0.09,0.16,4.27,5.41,11.31,5.21,38.36,26.2,4.88,0.91,0.2
2017-08-22,12.56,10.89,0.31,0.19,4.52,10.15,15.13,8.15,31.68,37.28,6.04,1.7,0.48
2017-08-23,15.41,12.56,0.42,0.16,4.72,9.06,16.07,7.95,31.8,54.16,5.01,2.09,1.58
2017-08-24,23.63,15.41,0.55,0.21,5.14,6.7,17.43,7.09,31.39,60.91,4.59,2.48,1.74
2017-08-25,13.53,23.63,0.23,0.18,8.07,7.91,11.42,6.48,33.12,32.41,3.8,2.48,0.51
2017-08-26,11.58,13.53,0.14,0.12,9.01,7.99,9.53,6.55,31.66,21.88,3.99,1.79,0.82
2017-08-27,13.1,11.58,0.27,0.17,6.07,7.64,10.5,5.99,30.92,22.77,4.87,2.44,0.58
2017-08-28,8.26,13.1,0.11,0.17,6.84,7.31,9.12,5.48,31.84,12.31,4.25,1.02,0.3
2017-08-29,6.57,8.26,0.05,0.12,6.45,7.4,9.26,5.74,35.24,11.4,4.4,1.07,0.18
2017-08-30,12.26,6.57,0.09,0.17,5.73,7.27,10.14,5.8,32.5,33.08,4.36,1.15,0.16
2017-08-31,14.63,12.26,0.25,0.21,6.68,8.41,13.14,7.37,30.67,49.77,12.8,1.99,0.7
2017-09-01,19.92,14.63,0.62,0.23,5.56,9.38,14.34,7.62,35.74,63.66,5.16,5.07,1.69
2017-09-02,24.42,19.92,1.7,0.22,6.44,12.83,16.47,9.59,32.11,75.72,13.58,9.87,2.33
2017-09-03,12.96,24.42,0.13,0.17,8.13,7.66,12.0,6.23,33.41,37.21,6.44,1.32,0.4
2017-09-04,17.26,12.96,0.39,0.21,4.95,8.5,16.95,7.97,33.5,49.36,4.92,2.52,0.91
2017-09-05,19.86,17.26,0.26,0.18,5.61,8.01,14.47,6.99,41.28,62.12,5.04,2.56,2.2
2017-09-06,29.32,19.86,0.62,0.19,5.72,10.13,19.22,8.58,24.76,70.96,4.97,3.19,1.88
2017-09-07,40.82,29.32,0.78,0.21,7.5,13.1,19.8,10.17,32.88,80.64,5.23,5.76,1.4
2017-09-08,32.63,40.82,0.4,0.18,6.64,9.14,19.17,8.14,39.66,58.94,4.57,3.6,0.59
2017-09-09,32.88,32.63,0.22,0.19,5.53,7.56,15.23,6.52,41.62,57.8,5.02,1.89,0.21
2017-09-10,18.58,32.88,0.07,0.09,5.51,7.95,15.66,6.21,31.82,41.91,3.32,1.52,0.26
2017-09-11,12.34,18.58,0.22,0.21,5.37,8.08,15.36,8.43,32.15,30.25,4.19,1.56,0.25
2017-09-12,10.33,12.34,0.25,0.11,4.47,7.92,15.27,7.46,33.02,27.36,4.17,1.72,0.23
2017-09-13,17.29,10.33,0.49,0.07,6.1,8.63,17.06,7.56,30.88,36.34,5.03,3.46,0.72
2017-09-14,10.44,17.29,0.36,0.05,4.67,8.51,15.62,7.61,34.13,17.55,5.09,2.49,0.83
2017-09-15,12.64,10.44,0.28,0.06,4.0,7.97,15.22,7.29,38.0,27.69,4.68,1.79,1.44
2017-09-16,10.27,12.64,0.19,0.06,3.71,7.38,13.77,6.37,34.23,19.92,13.08,1.7,0.84
2017-09-17,15.67,10.27,0.04,0.04,3.75,10.04,12.72,4.23,31.75,27.18,3.3,0.63,0.25
2017-09-18,9.17,15.67,0.02,0.04,3.25,6.94,10.48,5.36,34.2,16.29,4.37,0.55,0.21
2017-09-19,10.28,9.17,0.03,0.05,3.21,7.19,10.5,5.22,38.84,19.23,4.24,0.56,0.06
2017-09-20,9.76,10.28,0.07,0.05,3.22,6.79,10.86,5.52,41.74,24.64,5.12,0.57,0.05
2017-09-21,14.88,9.76,0.0,0.05,3.37,6.92,11.41,5.8,37.47,28.99,4.06,0.48,0.06
2017-09-22,20.5,14.88,0.01,0.03,4.29,7.3,15.36,8.05,36.6,35.75,4.59,0.73,0.32
2017-09-23,29.61,20.5,0.18,0.0,6.2,8.27,17.97,12.7,30.97,63.17,5.13,3.63,0.79
2017-09-24,42.0,29.61,0.34,0.0,7.18,11.42,19.98,16.16,29.73,108.57,5.99,5.19,2.74
2017-09-25,39.68,42.0,0.2,0.0,6.51,9.51,20.38,12.1,29.35,87.46,5.73,2.39,0.93
2017-09-26,45.69,39.68,0.18,0.0,11.57,9.31,20.98,10.8,29.15,98.84,7.2,3.48,1.29
2017-09-27,50.36,45.69,0.17,0.0,12.83,9.68,23.27,11.18,28.45,108.16,6.41,3.04,3.95
2017-09-28,45.9,50.36,0.12,0.0,9.45,9.79,20.69,12.51,28.01,74.16,5.29,2.2,1.36
2017-09-29,41.57,45.9,0.1,0.0,8.29,8.34,18.5,10.13,31.95,58.36,4.87,2.26,0.43
2017-09-30,41.26,41.57,0.12,0.0,9.81,8.11,17.45,8.92,34.25,61.2,5.4,2.07,0.34
2017-10-01,31.08,41.26,0.8,0.26,10.65,1.24,11.81,2.95,29.4,50.52,5.12,4.06,0.48
2017-10-02,24.6,31.08,0.31,0.16,9.43,10.81,11.9,4.8,32.57,31.41,3.37,2.16,0.28
2017-10-03,24.16,24.6,1.0,0.34,9.53,11.69,18.96,9.81,34.69,36.84,6.88,7.43,0.65
2017-10-04,49.75,24.16,2.59,0.66,11.28,16.68,22.44,11.72,39.92,77.06,10.46,12.69,2.06
2017-10-05,55.88,49.75,3.33,0.33,12.98,16.52,22.79,11.45,43.05,89.52,8.94,17.97,5.94
2017-10-06,28.48,55.88,1.69,0.21,10.26,11.38,19.44,8.09,32.82,54.04,5.7,8.81,1.49
2017-10-07,22.6,28.48,2.21,0.57,12.27,18.91,24.12,12.33,43.87,46.38,7.36,10.84,2.64
2017-10-08,32.08,22.6,1.19,0.29,8.02,10.47,24.14,10.59,36.8,42.02,19.21,6.82,0.96
2017-10-09,25.79,32.08,1.12,0.36,9.24,7.6,17.7,6.49,41.5,41.72,4.24,5.21,0.9
2017-10-10,28.04,25.79,0.66,0.1,8.55,26.06,24.18,6.08,70.62,46.53,8.63,3.27,0.25
2017-10-11,27.38,28.04,0.78,0.19,9.16,6.99,25.01,4.63,43.76,51.78,4.3,4.89,0.52
2017-10-12,41.74,27.38,1.22,0.11,9.37,13.72,26.83,5.04,54.35,69.1,4.2,6.71,0.92
2017-10-13,20.48,41.74,0.19,0.08,8.93,8.45,19.29,3.15,79.99,39.46,2.36,1.1,0.03
2017-10-14,33.32,20.48,0.17,0.1,12.38,10.84,25.1,3.74,63.15,60.37,2.46,1.48,0.0
2017-10-15,35.59,33.32,0.09,0.06,11.88,18.84,22.1,3.41,57.62,61.1,4.4,1.2,0.0
2017-10-16,81.29,35.59,0.22,0.1,9.97,8.32,45.32,3.45,72.46,154.52,18.9,0.96,0.43
2017-10-17,72.18,81.29,0.34,0.15,18.24,9.92,36.5,4.69,67.21,133.53,11.19,2.38,0.07
2017-10-18,69.53,72.18,1.87,0.12,12.5,14.42,34.49,5.58,56.47,137.82,4.82,11.62,0.98
