Date,PM2.5,LastDayPM2.5,Benzene,CO,NH3,NO,NO2,NOx,O3,PM10,SO2,Toluene,Xylene
2017-11-12,192.85,263.01,0.75,1.76,,56.27,141.94,70.91,38.29,,23.98,5.35,0.55
2017-11-13,173.11,192.85,0.85,2.7,,116.65,169.82,114.74,18.27,,21.17,5.22,0.7
2017-11-14,166.83,173.11,1.02,2.98,,137.77,239.18,166.51,37.81,,21.39,6.22,3.5
2017-11-15,106.35,166.83,0.77,1.48,,71.19,137.59,78.83,41.86,,20.43,5.42,3.59
2017-11-16,109.71,106.35,0.58,1.06,,36.38,108.12,50.08,54.34,,21.61,4.7,2.39
2017-11-17,110.19,109.71,0.57,1.42,,68.93,130.19,75.54,51.18,,22.51,5.03,2.36
2017-11-18,136.59,110.19,0.81,2.19,,125.54,177.7,136.55,50.07,,22.27,5.27,3.59
2017-11-19,165.27,136.59,0.76,1.75,,70.47,173.97,87.81,35.41,,26.1,5.47,3.46
2017-11-20,181.46,165.27,0.45,1.19,,17.17,112.13,39.46,82.15,,24.59,4.1,1.69
2017-11-21,136.75,181.46,0.41,0.87,,16.6,110.96,38.81,118.98,,19.85,3.48,1.44
2017-11-22,210.4,136.75,0.44,1.37,,20.28,115.89,42.31,102.94,,20.66,3.76,1.64
2017-11-23,262.21,210.4,0.5,1.26,,9.56,76.32,25.56,103.64,,21.75,3.81,1.29
2017-11-24,203.29,262.21,0.72,2.48,,36.01,100.81,47.96,85.1,,18.99,4.34,2.9
2017-11-25,305.93,203.29,0.76,1.99,,37.56,53.74,36.7,52.42,,20.99,4.49,2.4
2017-11-26,348.67,305.93,0.97,2.89,,19.26,31.58,19.86,42.46,,29.86,5.39,3.12
2017-11-27,284.45,348.67,0.7,2.16,,11.34,28.56,14.26,73.76,,20.68,4.56,2.1
2017-11-28,237.81,284.45,0.7,1.56,,28.68,29.44,25.02,65.65,,22.84,4.71,2.55
2017-11-29,300.46,237.81,1.2,1.87,,62.56,31.01,45.99,37.1,,17.53,6.19,5.41
2017-11-30,339.2,300.46,1.5,2.6,,67.29,29.49,48.46,44.29,,16.88,7.06,7.2
2017-12-01,401.35,339.2,1.19,2.93,,34.97,28.68,28.65,37.43,,20.61,6.44,5.19
2017-12-02,414.58,401.35,1.49,2.34,,62.58,29.81,45.69,37.07,,28.35,7.21,7.22
2017-12-03,279.39,414.58,0.97,2.7,,21.78,20.7,18.58,42.65,,23.45,5.93,4.05
2017-12-04,296.04,279.39,0.88,3.06,,25.96,21.84,21.4,43.66,,24.46,5.26,3.5
2017-12-05,335.71,296.04,0.99,4.02,,32.13,23.83,25.66,54.36,,26.59,4.81,4.19
2017-12-06,363.93,335.71,1.04,2.68,,31.09,21.09,24.32,39.96,,25.24,5.93,4.08
2017-12-07,275.48,363.93,0.92,2.82,,18.02,14.26,14.62,45.71,,20.03,5.22,3.64
2017-12-08,226.61,275.48,0.72,1.8,,23.4,13.0,17.91,47.19,,16.82,5.22,3.55
2017-12-09,270.39,226.61,0.98,3.59,,136.74,166.01,129.42,41.63,,20.24,4.95,4.54
2017-12-10,195.21,270.39,0.74,2.69,,112.77,142.62,107.68,27.95,,58.61,4.74,2.81
2017-12-11,215.61,195.21,0.8,3.0,,110.69,166.19,114.79,35.63,,37.5,4.95,3.33
2017-12-12,244.8,215.61,0.67,2.62,,42.92,152.65,67.03,41.95,,30.54,4.58,2.57
2017-12-13,182.27,244.8,0.55,2.01,,28.12,121.4,57.63,45.27,,38.42,4.24,2.0
2017-12-14,127.78,182.27,0.42,1.64,,27.74,114.96,47.53,54.55,,59.67,3.76,1.74
2017-12-15,140.22,127.78,0.43,1.71,,25.41,104.52,43.36,61.51,,46.3,3.69,1.67
2017-12-16,179.33,140.22,0.43,1.93,,24.17,78.7,35.74,42.81,,39.91,3.79,1.53
2017-12-17,244.25,179.33,0.57,2.51,,17.91,36.81,20.69,43.82,,38.89,4.02,1.47
2017-12-18,279.72,244.25,0.84,2.9,,63.88,73.19,65.97,24.56,,34.58,4.25,2.65
2017-12-19,302.05,279.72,0.73,2.36,,40.76,103.91,53.79,35.15,,54.94,4.07,2.08
2017-12-20,242.16,302.05,0.93,3.91,,61.65,55.57,51.81,39.61,,51.15,4.75,3.79
2017-12-21,205.39,242.16,0.69,2.19,,12.63,15.5,11.85,39.39,,46.2,4.18,2.59
2017-12-22,179.74,205.39,0.45,1.87,,30.41,89.01,45.13,47.73,,45.23,3.69,1.82
2017-12-23,235.52,179.74,0.5,2.83,,70.66,122.68,75.53,62.93,,50.93,3.65,1.88
2017-12-24,260.0,235.52,0.7,1.82,,13.1,95.82,32.78,65.15,,54.55,3.39,1.3
2017-12-25,182.57,260.0,0.56,2.65,,33.89,127.19,53.5,61.78,,39.37,3.05,2.36
2017-12-26,217.84,182.57,0.48,2.23,,21.98,44.58,25.24,42.82,,41.33,3.48,1.73
2017-12-27,310.21,217.84,0.68,2.01,,33.79,31.26,28.9,37.79,,34.09,4.1,2.26
2017-12-28,391.54,310.21,1.04,4.02,,18.36,11.99,14.52,22.58,,33.04,4.81,3.34
2017-12-29,265.55,391.54,0.78,3.19,,10.77,5.83,8.19,15.09,,34.99,3.82,1.83
2017-12-30,269.49,265.55,0.82,3.47,,43.62,34.49,35.53,13.36,,37.05,3.73,2.08
2017-12-31,198.35,269.49,0.6,2.26,,30.96,72.24,38.14,24.38,,53.72,3.56,1.29
2018-01-01,282.47,198.35,0.47,2.6,,26.43,48.77,29.5,46.37,,51.63,2.96,1.1
2018-01-02,227.69,282.47,0.62,2.47,,16.8,22.89,16.12,21.65,,36.7,3.03,1.9
2018-01-03,242.62,227.69,0.52,2.58,,73.5,89.94,68.3,24.06,,49.93,2.56,1.82
2018-01-04,277.9,242.62,0.55,2.46,,24.37,54.31,29.69,42.28,,42.33,2.78,1.41
2018-01-05,257.28,277.9,0.67,2.31,,12.28,21.22,13.2,23.45,,30.81,3.05,1.44
2018-01-06,235.51,257.28,0.48,2.15,,48.42,69.63,47.68,46.6,,39.19,2.81,1.32
2018-01-07,249.54,235.51,0.56,2.36,,69.54,96.31,67.77,43.32,,56.84,3.33,1.31
2018-01-08,322.31,249.54,0.81,2.97,,60.44,93.6,61.93,35.42,,61.32,3.87,1.98
2018-01-09,247.38,322.31,0.7,2.5,,22.22,43.78,25.19,30.75,,52.83,3.1,1.61
2018-01-10,207.29,247.38,0.56,2.08,,51.44,56.84,53.95,38.33,,45.91,2.82,1.56
2018-01-11,216.37,207.29,0.58,2.07,,52.26,78.47,52.96,22.32,,66.87,2.75,1.46
2018-01-12,249.93,216.37,0.53,2.49,,66.51,92.22,65.07,47.96,,70.52,3.16,1.31
2018-01-13,260.02,249.93,0.64,2.44,,34.44,69.93,39.86,30.67,,50.29,2.65,1.31
2018-01-14,191.93,260.02,0.68,2.08,,13.0,30.04,15.67,28.99,,44.99,2.84,1.0
2018-01-15,210.23,191.93,0.52,2.15,,48.43,63.83,46.99,50.5,,53.83,2.82,1.42
2018-01-16,191.17,210.23,0.84,2.61,,88.3,80.13,82.87,20.54,,59.01,3.56,2.39
2018-01-17,201.14,191.17,0.83,2.56,,22.41,34.98,23.04,37.25,,49.61,3.98,2.32
2018-01-18,181.73,201.14,0.6,1.67,,25.15,28.23,20.22,36.57,,43.97,3.67,1.91
2018-01-19,163.57,181.73,0.9,3.42,,59.13,47.74,49.99,35.99,,45.92,3.94,2.85
2018-01-20,114.39,163.57,0.7,2.81,,36.34,64.21,39.44,21.83,,47.9,3.02,1.72
2018-01-21,168.88,114.39,0.63,2.91,,25.85,65.33,33.14,34.98,,47.68,3.45,1.4
2018-01-22,202.77,168.88,0.67,3.4,,28.45,44.39,29.03,37.59,,49.05,3.7,1.98
2018-01-23,197.48,202.77,0.73,3.25,,54.58,70.96,52.97,35.37,,47.83,3.71,2.73
2018-01-24,172.43,197.48,0.61,1.99,,24.51,38.37,24.81,42.45,,49.66,3.34,2.36
2018-01-25,114.95,172.43,0.35,1.19,,7.18,22.0,10.36,55.99,,50.08,2.76,1.27
2018-01-26,110.07,114.95,0.36,1.28,,6.89,9.39,6.68,46.98,,48.81,2.74,0.8
2018-01-27,141.28,110.07,0.45,2.35,,40.04,45.47,38.14,42.99,,45.88,2.94,1.55
2018-01-28,250.32,141.28,0.63,2.78,,23.92,23.39,20.84,45.14,,29.76,3.66,1.89
2018-01-29,201.07,250.32,0.65,2.29,,17.11,14.36,14.09,30.84,,31.86,3.64,1.81
2018-01-30,264.93,201.07,0.61,2.82,,60.26,85.07,67.17,35.32,,35.29,3.27,2.11
2018-01-31,272.9,264.93,0.62,2.83,,31.92,73.46,39.23,50.43,,37.73,3.12,1.93
2018-02-01,214.56,272.9,0.64,2.85,,11.01,15.13,10.81,34.56,,33.66,3.36,1.61
2018-02-02,197.7,214.56,0.67,2.97,,12.22,8.15,9.66,51.5,,37.48,3.18,1.76
2018-02-03,153.21,197.7,0.81,2.76,,43.94,94.99,78.6,49.6,,39.67,3.75,2.52
2018-02-04,106.65,153.21,0.6,2.33,,35.43,121.91,53.8,38.82,,34.47,3.66,1.98
2018-02-05,80.12,106.65,0.4,1.71,,11.01,51.45,20.35,54.63,,34.57,3.07,1.28
2018-02-06,99.27,80.12,0.35,1.34,,5.38,33.34,12.17,64.34,,36.39,2.62,0.97
2018-02-07,128.95,99.27,0.35,1.16,,4.55,28.87,10.46,67.38,,36.33,2.97,0.85
2018-02-08,110.05,128.95,0.35,1.1,,4.07,25.44,9.28,74.06,,28.47,2.52,0.84
2018-02-09,100.56,110.05,0.33,1.12,,3.91,24.45,8.94,92.29,,37.08,2.7,0.77
2018-02-10,118.69,100.56,0.33,1.19,,4.06,21.58,8.22,78.34,,39.86,2.63,0.71
2018-02-11,159.2,118.69,0.35,1.68,,9.53,21.11,11.26,22.82,,38.42,3.22,0.83
2018-02-12,182.73,159.2,0.36,2.13,,10.85,28.34,13.92,45.44,,32.37,2.78,1.56
2018-02-13,151.62,182.73,0.35,1.43,,11.12,25.05,13.57,25.15,,36.21,2.9,1.22
2018-02-14,107.21,151.62,0.35,0.88,,6.58,22.2,9.93,42.16,,30.96,2.9,0.88
2018-02-15,94.82,107.21,0.25,0.85,,5.47,20.64,8.84,56.85,,37.8,2.3,0.68
2018-02-16,137.62,94.82,0.35,1.1,,6.76,22.42,10.1,37.98,,33.92,2.71,0.87
2018-02-17,153.9,137.62,0.35,1.03,,17.22,49.33,25.73,47.54,,35.52,2.53,0.79
2018-02-18,165.68,153.9,0.39,1.59,,26.08,50.97,29.26,61.85,,54.87,3.26,0.96
2018-02-19,156.35,165.68,0.46,1.36,,14.87,27.98,16.43,60.19,,50.76,3.19,1.71
2018-02-20,162.34,156.35,0.42,1.49,,23.56,53.98,36.75,47.8,,42.64,2.99,1.49
2018-02-21,184.38,162.34,0.43,2.05,,20.78,37.18,22.49,49.68,,39.32,3.31,1.55
2018-02-22,214.8,184.38,0.5,2.16,,17.23,24.31,16.93,43.38,,38.02,3.68,1.69
2018-02-23,159.75,214.8,0.43,1.28,,8.04,16.69,9.39,90.06,,38.49,3.14,1.47
2018-02-24,228.6,159.75,0.49,1.82,,10.55,15.04,10.54,61.37,,37.43,3.14,1.55
2018-02-25,164.77,228.6,0.4,1.6,,8.85,12.49,8.73,55.83,,38.53,3.25,1.17
2018-02-26,173.39,164.77,0.38,1.46,,8.01,10.87,7.83,49.19,,27.21,3.04,1.12
2018-02-27,117.12,173.39,0.35,1.2,,7.3,12.2,7.74,68.24,,35.57,2.91,0.8
2018-02-28,147.49,117.12,0.35,1.31,,8.88,11.46,8.48,68.57,,33.35,3.29,0.87
2018-03-01,132.89,147.49,0.33,1.35,,11.4,43.3,25.26,85.98,,42.83,2.63,0.74
2018-03-02,175.83,132.89,0.33,1.82,,4.53,30.15,10.7,94.7,,33.4,2.96,0.53
2018-03-03,81.29,175.83,0.08,1.2,,3.13,12.22,5.18,112.75,,39.98,2.56,0.36
2018-03-04,90.11,81.29,0.13,1.58,,6.14,15.2,7.78,88.63,,39.26,2.97,0.59
2018-03-05,106.56,90.11,0.31,1.47,,5.4,12.81,6.73,79.78,,35.41,3.05,0.69
2018-03-06,76.62,106.56,0.29,1.36,,4.62,12.89,6.29,99.76,,36.22,2.89,0.62
2018-03-07,86.95,76.62,0.23,1.57,,5.6,14.36,7.26,106.2,,35.5,2.94,0.74
2018-03-08,118.69,86.95,0.35,1.77,,8.13,15.37,9.06,61.54,,37.06,3.39,0.98
2018-03-09,113.77,118.69,0.35,1.73,,6.82,15.68,8.36,86.63,,42.15,3.36,0.84
2018-03-10,114.23,113.77,0.35,1.44,,4.65,10.91,5.79,110.22,,38.04,2.71,0.7
2018-03-11,94.19,114.23,0.29,1.58,,6.01,11.26,6.7,76.86,,34.89,3.2,0.64
2018-03-12,137.74,94.19,0.35,1.78,,22.56,64.69,32.2,67.31,,37.91,3.07,0.85
2018-03-13,129.08,137.74,0.35,1.88,,43.87,133.91,63.94,67.27,,36.91,2.94,0.84
2018-03-14,164.86,129.08,0.39,2.09,,42.8,136.34,62.19,72.81,,45.05,3.42,1.08
2018-03-15,176.83,164.86,0.41,1.79,,16.25,91.67,34.25,76.81,,44.85,3.02,0.98
2018-03-16,154.58,176.83,0.35,1.68,,17.46,60.8,26.55,48.2,,41.25,2.72,0.93
2018-03-17,87.24,154.58,0.34,1.42,,8.46,35.51,14.63,70.38,,48.51,2.76,0.79
2018-03-18,94.42,87.24,0.34,1.42,,6.1,26.89,10.85,75.87,,51.35,3.48,0.66
2018-03-19,106.67,94.42,0.31,1.44,,23.28,59.86,37.33,74.08,,50.18,3.11,0.81
2018-03-20,124.32,106.67,0.35,1.58,,12.95,57.93,23.1,65.87,,49.53,2.95,0.93
2018-03-21,139.8,124.32,0.32,1.8,,12.25,25.52,14.21,75.1,,46.51,2.94,0.92
2018-03-22,172.53,139.8,0.41,1.96,,11.47,24.01,13.4,,,50.87,3.89,1.36
2018-03-23,128.19,172.53,0.42,1.74,,11.21,19.49,12.04,,,48.0,3.78,1.57
2018-03-24,95.73,128.19,0.33,1.33,,5.78,13.32,7.04,,,47.24,2.98,0.91
2018-03-25,106.14,95.73,0.34,1.23,,5.99,13.55,7.23,,,48.42,3.88,0.83
2018-03-26,108.97,106.14,0.33,1.4,,8.02,19.36,10.05,,,45.13,3.11,0.89
2018-03-27,135.34,108.97,0.4,2.25,,11.29,16.42,11.28,,,54.47,3.09,1.24
2018-03-28,142.11,135.34,0.5,2.1,,14.26,13.69,12.35,4.61,,49.48,3.69,1.77
2018-03-29,139.06,142.11,0.49,1.64,,12.09,17.46,11.98,51.76,,49.89,4.87,1.71
2018-03-30,111.45,139.06,0.35,1.24,,5.35,11.04,6.24,64.24,,47.22,2.81,0.88
2018-03-31,59.97,111.45,0.21,0.92,,14.68,39.14,22.93,82.74,,45.8,2.56,0.78
2018-04-01,73.88,59.97,0.28,0.85,,8.81,47.12,17.85,93.64,,45.56,3.0,0.66
2018-04-02,63.73,73.88,0.16,0.9,,8.95,44.77,17.35,80.7,,47.74,2.91,0.65
2018-04-03,96.56,63.73,0.35,1.38,,9.52,41.75,16.89,94.2,,52.83,2.87,1.01
2018-04-04,85.81,96.56,0.34,1.11,,6.18,28.06,11.21,108.76,,52.52,2.69,1.02
2018-04-05,66.34,85.81,0.29,0.97,,7.07,19.65,9.59,86.72,,50.91,2.72,1.07
2018-04-06,75.17,66.34,0.29,1.0,,6.9,15.87,8.44,66.44,,51.48,2.52,0.97
2018-04-07,98.48,75.17,0.22,0.94,,6.53,13.98,7.72,62.07,,50.36,2.31,1.54
2018-04-08,88.22,98.48,0.15,0.93,,6.25,15.41,7.96,71.69,,53.89,2.47,1.69
2018-04-09,88.76,88.22,0.29,1.25,,8.49,15.03,9.22,60.99,,47.09,2.7,1.14
2018-04-10,90.41,88.76,0.34,0.97,,7.13,12.71,7.62,69.45,,50.31,2.65,1.0
2018-04-11,84.9,90.41,0.32,1.03,,8.48,12.96,8.5,64.3,,52.73,2.89,0.94
2018-04-12,93.84,84.9,0.28,1.31,,10.35,12.38,9.67,57.35,,49.12,3.03,0.89
2018-04-13,82.39,93.84,0.35,1.18,,13.36,17.19,12.78,50.36,,47.52,3.77,0.98
2018-04-14,99.89,82.39,0.31,1.44,,26.31,44.83,32.2,63.43,,41.39,3.08,1.1
2018-04-15,117.04,99.89,0.35,1.57,,11.68,26.93,14.25,65.65,,42.86,3.42,1.18
2018-04-16,97.65,117.04,0.31,1.38,,8.23,17.9,9.82,81.41,,46.85,3.15,0.85
2018-04-17,94.45,97.65,0.34,1.41,,10.19,12.72,9.66,70.62,,48.2,3.05,1.14
2018-04-18,97.51,94.45,0.31,1.26,,9.15,11.83,8.61,73.88,,55.42,3.04,1.08
2018-04-19,93.83,97.51,0.35,1.11,,7.9,10.9,7.61,77.74,,53.16,3.11,0.99
2018-04-20,146.99,93.83,0.24,1.14,,6.68,7.72,6.21,77.55,,49.72,2.69,0.81
2018-04-21,103.02,146.99,0.2,1.7,,10.26,7.16,8.22,54.29,,49.2,2.98,0.79
2018-04-22,91.41,103.02,0.27,1.06,,10.35,9.21,8.67,63.48,,51.38,3.22,1.0
2018-04-23,79.63,91.41,0.13,1.18,,7.04,10.82,7.22,83.86,,46.7,2.32,0.71
2018-04-24,151.86,79.63,0.34,2.4,,14.44,14.17,12.55,51.29,,50.74,2.7,1.14
2018-04-25,127.1,151.86,0.4,1.64,,18.06,60.37,30.04,80.45,,49.87,3.17,1.46
2018-04-26,68.43,127.1,0.24,0.98,,14.48,72.06,28.0,98.62,,50.34,2.54,0.82
2018-04-27,61.0,68.43,0.12,0.97,,14.85,80.46,30.51,114.49,,41.91,2.32,0.64
2018-04-28,66.22,61.0,0.07,0.96,,13.23,72.0,27.16,104.36,,50.06,2.56,0.58
2018-04-29,63.41,66.22,0.0,0.95,,10.41,58.32,21.84,108.44,,47.85,2.59,0.48
2018-04-30,44.45,63.41,0.02,0.86,,11.64,67.75,25.16,105.57,,48.92,2.32,0.48
2018-05-01,48.01,44.45,0.0,0.93,,11.77,54.46,21.59,79.85,,50.23,2.45,0.43
2018-05-02,55.72,48.01,,1.05,,10.65,47.36,19.16,72.0,,50.67,,
2018-05-03,51.1,55.72,,1.01,,12.03,38.1,17.5,79.88,,49.65,,
2018-05-04,57.69,51.1,14.92,1.12,,23.26,57.53,35.06,80.9,,41.48,68.59,52.47
2018-05-05,64.19,57.69,11.59,1.2,,13.65,81.98,30.21,99.31,,46.87,80.55,34.71
2018-05-06,100.12,64.19,11.36,1.23,,11.57,77.23,27.65,64.94,,44.43,89.51,26.17
2018-05-07,98.02,100.12,12.34,1.47,,17.25,83.89,32.8,59.66,,45.99,88.71,31.29
2018-05-08,98.15,98.02,11.56,1.61,,21.05,87.59,36.08,51.39,,41.82,80.23,38.93
2018-05-09,82.42,98.15,7.43,1.57,,27.1,89.41,40.0,68.92,,41.89,63.17,33.38
2018-05-10,91.04,82.42,7.25,1.56,,21.51,87.17,35.82,85.58,,38.75,60.86,32.03
2018-05-11,78.06,91.04,7.0,1.25,,8.0,33.52,13.81,97.64,,44.68,60.32,29.21
2018-05-12,59.92,78.06,6.4,1.16,,5.52,17.54,8.05,85.57,,44.45,63.28,25.09
2018-05-13,61.47,59.92,5.91,1.07,,4.55,12.48,6.09,96.25,,39.58,56.94,21.94
2018-05-14,41.9,61.47,5.09,1.05,,4.46,12.41,6.01,131.27,,48.95,53.58,21.73
2018-05-15,62.45,41.9,6.18,1.12,,17.56,47.51,22.46,101.22,,40.03,57.91,26.03
2018-05-16,62.33,62.45,6.23,0.87,,13.34,64.53,25.35,93.88,,51.23,58.79,27.05
2018-05-17,65.64,62.33,5.94,0.88,,10.77,46.29,19.01,80.52,,49.64,58.15,25.58
2018-05-18,79.59,65.64,6.56,1.04,,6.5,26.78,11.09,84.77,,45.29,58.54,28.55
2018-05-19,73.88,79.59,6.31,0.94,,5.23,17.14,7.76,72.69,,46.76,63.35,26.05
2018-05-20,66.97,73.88,5.38,0.83,,4.47,16.78,7.16,86.29,,48.47,63.73,20.34
2018-05-21,104.97,66.97,7.1,1.18,,5.3,14.69,7.16,56.35,,43.55,60.47,26.77
2018-05-22,86.62,104.97,6.56,1.1,,4.51,7.69,4.83,47.42,,42.66,62.01,25.77
2018-05-23,73.09,86.62,6.51,1.0,,4.39,3.76,3.72,42.42,,43.77,57.48,27.25
2018-05-24,76.36,73.09,6.35,0.99,,4.06,2.38,3.04,50.41,,45.56,58.33,26.09
2018-05-25,77.49,76.36,7.07,1.06,,14.76,72.64,24.46,64.85,,39.32,58.87,29.07
2018-05-26,72.7,77.49,6.1,1.03,,11.45,72.08,26.04,92.27,,32.15,54.0,23.05
2018-05-27,78.1,72.7,5.59,0.84,,8.82,49.15,18.38,79.5,,37.77,61.9,19.16
2018-05-28,67.49,78.1,6.12,0.98,,10.96,52.74,20.87,95.26,,36.85,55.21,24.9
2018-05-29,49.24,67.49,6.16,0.9,,14.97,70.91,31.38,109.79,,30.11,57.95,30.04
2018-05-30,54.17,49.24,6.78,1.04,,14.82,76.1,29.17,100.46,,39.04,62.47,32.04
2018-05-31,57.24,54.17,6.53,0.98,,13.04,66.15,28.66,98.82,,39.17,58.98,31.36
2018-06-01,45.31,57.24,5.05,0.94,,12.89,78.7,28.84,115.02,,39.18,61.54,22.49
2018-06-02,54.38,45.31,5.49,1.01,,16.3,80.13,31.2,93.91,,39.07,56.3,25.71
2018-06-03,75.71,54.38,5.23,0.99,,12.6,74.34,27.34,85.9,,39.56,59.4,22.35
2018-06-04,83.58,75.71,5.56,0.91,,17.27,76.14,38.95,84.15,,39.99,55.88,23.57
2018-06-05,73.28,83.58,5.98,1.14,,19.86,106.35,40.32,73.29,,39.36,53.75,27.67
2018-06-06,78.8,73.28,5.83,1.06,,18.77,105.97,39.64,78.54,,35.13,53.31,27.91
2018-06-07,71.43,78.8,6.46,1.12,,18.31,95.73,36.7,53.87,,36.07,52.12,31.27
2018-06-08,44.22,71.43,5.39,0.95,,15.72,67.95,27.75,65.12,,35.82,54.93,25.25
2018-06-09,52.5,44.22,5.06,0.89,,10.66,54.03,20.75,73.37,,37.58,57.25,21.51
2018-06-10,52.52,52.5,4.42,0.81,,7.73,38.81,14.96,85.56,,35.42,55.59,18.18
2018-06-11,65.12,52.52,5.55,1.2,,9.16,34.12,14.54,62.8,,34.43,56.32,26.78
2018-06-12,70.93,65.12,5.79,1.13,,6.68,30.59,12.13,82.38,,39.02,53.31,29.14
2018-06-13,80.99,70.93,5.42,0.8,,6.53,26.2,10.75,53.56,,,50.82,27.25
2018-06-14,77.59,80.99,5.79,0.25,,3.33,15.39,76.95,61.38,,51.81,53.71,31.26
2018-06-15,98.06,77.59,6.39,0.78,,29.96,,,52.9,,26.85,53.39,32.98
2018-06-16,82.94,98.06,5.37,0.9,,3.39,80.91,22.55,69.93,,33.13,51.64,25.77
2018-06-17,82.36,82.94,5.3,1.07,,1.64,55.9,15.56,68.0,,35.0,59.46,22.67
2018-06-18,75.28,82.36,6.0,1.38,,1.65,80.83,22.23,59.59,,35.86,58.91,26.12
2018-06-19,71.61,75.28,5.69,0.9,,15.64,117.08,42.21,72.6,,42.54,53.97,27.06
2018-06-20,67.46,71.61,4.87,0.9,,13.87,116.89,38.69,77.72,,41.49,53.41,20.81
2018-06-21,72.52,67.46,4.64,1.01,,13.56,109.9,36.7,72.96,,38.08,49.34,19.29
2018-06-22,79.93,72.52,,1.12,,9.04,87.24,28.08,93.57,,37.85,,
2018-06-23,64.14,79.93,4.35,0.87,,17.27,61.85,26.49,84.79,,38.09,32.2,24.16
2018-06-24,66.35,64.14,3.88,0.91,,9.13,62.02,21.6,53.42,,36.95,43.38,16.5
2018-06-25,68.24,66.35,3.44,0.8,,6.9,57.07,18.96,80.34,,37.88,36.87,14.0
2018-06-26,43.46,68.24,2.1,0.4,,4.48,39.6,12.97,79.4,,42.11,38.45,8.19
2018-06-27,52.86,43.46,3.28,0.83,,24.63,67.25,35.66,51.68,,38.31,36.4,14.05
2018-06-28,34.85,52.86,2.57,0.76,,16.81,78.12,30.42,54.57,,39.0,33.8,12.75
2018-06-29,48.51,34.85,3.07,1.1,,24.65,96.0,46.82,54.45,,39.94,36.01,14.54
2018-06-30,65.58,48.51,3.5,1.23,,16.5,101.49,36.29,70.93,,35.09,39.11,15.07
2018-07-01,60.82,65.58,3.19,1.09,,16.5,80.54,30.87,47.48,,39.85,39.73,12.91
2018-07-02,55.72,60.82,2.78,1.1,,16.48,76.11,29.72,38.71,,40.03,38.58,11.66
2018-07-03,57.51,55.72,2.2,0.76,,9.39,63.66,22.19,48.06,,42.75,32.43,8.29
2018-07-04,44.58,57.51,1.91,0.73,,10.65,64.3,23.11,59.27,,34.38,30.3,8.47
2018-07-05,40.99,44.58,2.34,1.06,,15.75,78.54,29.89,65.75,,39.4,37.63,9.98
2018-07-06,52.55,40.99,3.21,1.19,,15.66,90.11,32.83,66.2,,41.0,38.14,15.62
2018-07-07,69.84,52.55,3.92,1.33,,17.46,91.4,37.62,64.4,,46.94,36.63,18.13
2018-07-08,58.43,69.84,4.23,1.25,,17.83,85.25,32.9,59.81,,89.52,49.88,19.36
2018-07-09,33.32,58.43,6.04,1.17,,24.99,94.98,39.75,63.43,,58.78,58.81,25.86
2018-07-10,41.66,33.32,3.11,1.43,,24.65,70.17,33.13,44.08,,46.2,31.33,17.37
2018-07-11,49.47,41.66,3.42,1.11,,29.43,76.16,38.51,59.46,,50.3,34.94,19.97
2018-07-12,44.65,49.47,3.14,1.04,,23.78,82.57,35.81,64.11,,58.06,35.21,17.21
2018-07-13,44.33,44.65,3.15,1.0,,26.13,74.62,40.85,70.26,,80.92,33.02,17.56
2018-07-14,42.91,44.33,3.05,1.1,,21.59,76.62,32.93,64.46,,78.96,35.86,16.1
2018-07-15,42.47,42.91,2.91,0.99,,16.85,66.91,27.56,73.45,,56.12,37.5,14.98
2018-07-16,35.55,42.47,2.98,1.13,,23.0,65.36,30.87,61.17,,46.43,34.55,16.35
2018-07-17,32.38,35.55,2.67,0.95,,19.67,62.68,28.16,66.19,,54.19,33.67,14.92
2018-07-18,38.21,32.38,2.97,1.01,,26.1,69.82,33.92,63.25,,55.64,36.34,16.44
2018-07-19,47.9,38.21,3.47,1.21,,21.71,87.69,35.88,75.03,,57.14,36.52,18.94
2018-07-20,58.49,47.9,3.32,1.14,,16.24,84.65,31.77,79.53,,45.51,34.77,16.19
2018-07-21,36.05,58.49,2.85,1.04,,24.04,70.8,32.92,66.44,,51.68,34.18,15.04
2018-07-22,27.92,36.05,2.36,0.75,,17.22,47.06,22.64,64.92,,51.57,37.3,12.44
2018-07-23,34.29,27.92,2.49,0.96,,18.25,56.8,25.78,60.64,,51.78,35.61,12.9
2018-07-24,46.88,34.29,2.64,0.83,,15.65,53.6,23.38,49.99,,48.07,35.79,12.3
2018-07-25,32.39,46.88,1.96,0.57,,9.79,43.78,17.28,51.77,,55.45,33.48,8.43
2018-07-26,41.54,32.39,2.35,0.77,,19.11,58.33,29.98,47.33,,80.07,33.07,11.31
2018-07-27,42.89,41.54,2.3,0.91,,18.62,49.65,23.87,45.76,,51.81,34.1,11.48
2018-07-28,44.28,42.89,2.6,0.99,,27.56,62.4,34.55,38.21,,44.84,40.5,11.95
2018-07-29,31.96,44.28,2.0,0.59,,8.78,34.19,14.17,54.35,,32.85,39.52,8.37
2018-07-30,36.94,31.96,1.88,0.79,,8.27,47.85,17.41,60.49,,21.96,31.58,8.43
2018-07-31,47.02,36.94,2.23,0.75,,9.77,53.54,19.79,59.21,,8.74,39.24,8.94
2018-08-01,39.54,47.02,1.9,0.54,,6.82,38.33,14.06,62.02,,12.44,37.59,7.13
