Date,PM2.5,Benzene,CO,NH3,NO,NO2,NOx,O3,PM10,SO2,Toluene,Xylene
2019-12-03,88.18,,,6.3,8.57,9.37,,27.11,179.12,22.66,,
2019-12-04,91.95,,,6.29,8.66,9.45,,61.97,185.9,27.46,,
2019-12-05,86.48,,,6.37,8.53,9.3,,27.42,181.81,24.19,,
2019-12-06,97.29,,,6.35,9.08,9.7,,43.36,200.99,31.83,,
2019-12-07,97.86,,,6.38,9.31,9.52,,21.29,249.96,25.48,,
2019-12-08,104.32,,,6.34,8.5,9.32,,28.96,241.05,34.57,,
2019-12-09,91.18,,,6.36,8.58,9.5,,65.31,211.02,37.91,,
2019-12-10,96.83,,,6.39,8.68,9.42,,30.85,220.76,29.06,,
2019-12-11,105.64,,,6.35,8.59,9.53,,74.7,233.43,31.05,,
2019-12-12,114.61,,,6.35,8.54,9.57,,75.4,245.4,37.55,,
2019-12-13,140.04,,,6.35,8.57,9.66,,58.09,256.39,36.83,,
2019-12-14,96.73,,,6.34,8.5,9.53,,42.72,182.45,25.75,,
2019-12-15,79.29,,,6.39,8.6,8.89,,48.0,169.59,29.42,,
2019-12-16,56.64,,,6.43,8.44,8.84,,46.41,107.38,27.11,,
2019-12-17,60.75,,,6.36,8.25,8.58,,50.44,95.36,20.65,,
2019-12-18,139.78,,,6.39,8.42,8.9,,57.9,149.78,24.45,,
2019-12-19,63.54,,,6.36,8.49,9.01,,53.33,139.3,23.06,,
2019-12-20,74.1,,,6.45,8.64,9.13,,62.79,177.59,20.99,,
2019-12-21,69.56,,,6.42,8.85,9.48,,69.87,218.68,18.5,,
2019-12-22,79.04,,,6.37,8.71,9.34,,64.02,260.27,21.76,,
2019-12-23,93.46,,,6.38,8.6,9.47,,45.6,297.5,26.14,,
2019-12-24,84.61,,,6.41,8.51,9.48,,33.35,264.4,29.38,,
2019-12-25,74.47,,,6.43,8.51,9.31,,41.89,240.28,23.93,,
2019-12-26,92.56,,,6.4,8.49,9.35,,49.12,211.8,25.96,,
2019-12-27,79.43,,,6.44,10.53,9.49,,48.02,178.65,23.2,,
2019-12-28,74.85,,,6.33,8.95,9.54,,25.78,165.24,17.96,,
2019-12-29,63.67,,,6.42,8.91,9.16,,28.61,170.35,23.74,,
2019-12-30,70.97,,,6.44,8.88,9.11,,24.57,181.4,25.18,,
2019-12-31,79.71,,,6.46,9.36,9.39,,21.39,219.83,26.21,,
2020-01-01,64.59,,,6.42,8.89,8.87,,17.51,186.03,26.27,,
2020-01-02,61.48,,,6.51,8.78,8.82,,16.07,140.69,25.47,,
2020-01-03,43.86,,,6.41,8.8,8.95,,15.62,103.69,22.85,,
2020-01-04,53.06,,,6.45,8.9,9.12,,14.45,138.23,23.47,,
2020-01-05,39.78,,,6.51,8.58,8.47,,26.13,103.93,22.22,,
2020-01-06,53.52,,,6.49,8.9,8.74,,24.12,162.81,24.31,,
2020-01-07,70.22,,,6.48,8.91,9.22,,25.68,212.13,25.33,,
2020-01-08,84.12,,,6.47,8.96,9.42,,73.05,263.8,31.24,,
2020-01-09,66.1,,,6.5,8.8,8.87,,156.05,179.78,29.7,,
2020-01-10,47.62,,,6.49,8.64,8.49,,125.94,129.94,23.44,,
2020-01-11,53.03,,,6.43,8.73,8.7,,74.73,121.55,23.93,,
2020-01-12,50.35,,,6.48,9.04,8.81,,82.18,127.13,24.73,,
2020-01-13,69.44,,,6.45,8.69,9.11,,62.32,175.52,22.31,,
2020-01-14,80.32,,,6.44,8.86,9.32,,59.64,237.74,34.26,,
2020-01-15,72.55,,,6.43,8.95,9.42,,54.33,288.08,42.93,,
2020-01-16,75.36,,,6.45,8.72,9.05,,52.86,269.38,29.71,,
2020-01-17,62.11,,,6.51,8.75,8.79,,49.2,206.68,29.66,,
2020-01-18,59.65,,,6.41,8.88,8.86,,66.2,182.83,25.91,,
2020-01-19,49.58,,,6.46,8.54,8.41,,79.13,140.68,22.48,,
2020-01-20,46.85,,,6.51,8.66,8.41,,68.7,110.04,24.4,,
2020-01-21,63.67,,,6.47,8.95,8.96,,43.67,179.88,35.73,,
2020-01-22,80.76,,,6.42,8.7,9.1,,52.15,254.13,36.87,,
2020-01-23,75.46,,,6.6,8.27,7.96,,52.42,199.88,27.27,,
2020-01-24,49.17,,,6.76,7.84,6.81,,47.12,135.63,21.47,,
2020-01-25,57.58,,,6.78,7.98,6.76,,50.31,152.25,26.06,,
2020-01-26,48.99,,,6.75,7.47,6.23,,57.7,156.13,22.42,,
2020-01-27,53.16,,,6.73,7.52,6.29,,57.83,141.78,22.93,,
2020-01-28,75.91,,,6.69,7.77,6.65,,52.56,319.28,41.88,,
2020-01-29,77.89,,,6.76,7.69,6.2,,42.15,215.07,28.56,,
2020-01-30,73.8,,,6.75,7.41,6.25,,57.42,207.86,27.66,,
2020-01-31,63.95,,,6.56,7.63,6.97,,64.29,131.69,19.89,,
2020-02-01,65.93,,,6.63,7.89,7.16,,52.84,146.95,27.64,,
2020-02-02,49.91,,,6.71,7.54,6.69,,52.34,119.47,20.6,,
2020-02-03,52.27,,,6.76,7.76,6.72,,51.9,151.35,28.44,,
2020-02-04,66.67,,,6.63,7.66,7.01,,51.45,213.44,36.01,,
2020-02-05,62.9,,,6.7,7.72,6.92,,45.98,193.97,29.72,,
2020-02-06,47.42,,,6.72,7.45,6.82,,80.65,142.64,27.28,,
2020-02-07,74.59,,,6.71,7.75,6.79,,51.55,194.27,29.53,,
2020-02-08,83.58,,,6.39,8.53,7.04,,38.28,279.62,21.93,,
2020-02-09,,,,,,,,,,,,
2020-02-10,95.63,,,10.1,23.51,6.94,,44.08,164.12,29.06,,
2020-02-11,87.29,,,9.07,23.56,11.48,,34.08,148.76,24.3,,
2020-02-12,82.96,,,8.34,24.29,11.93,,38.16,151.91,22.22,,
2020-02-13,94.45,,,8.68,23.49,11.39,,43.49,182.25,31.33,,
2020-02-14,86.25,,,8.91,24.3,11.62,,30.43,263.41,29.16,,
2020-02-15,55.96,,,8.8,22.06,11.27,,37.98,132.82,27.29,,
2020-02-16,56.39,,,10.02,23.69,8.8,,39.74,136.42,29.53,,
2020-02-17,77.24,,,9.06,24.89,11.34,,36.58,170.36,25.85,,
2020-02-18,85.23,,,9.24,22.62,9.83,,53.2,178.91,30.97,,
2020-02-19,99.05,,,8.66,23.51,10.93,,41.44,303.64,43.92,,
2020-02-20,117.17,,,8.88,24.13,11.44,,126.98,292.12,41.98,,
2020-02-21,94.88,,,9.34,24.5,11.6,,77.15,245.78,43.59,,
2020-02-22,101.24,,,8.98,24.5,11.19,,59.73,202.98,31.13,,
2020-02-23,75.34,,,8.74,26.95,11.6,,53.28,167.02,39.48,,
2020-02-24,62.61,,,8.37,27.48,12.05,,35.73,130.94,27.51,,
2020-02-25,58.77,,,9.33,26.8,11.37,,47.29,108.44,21.41,,
2020-02-26,63.81,,,9.63,24.4,10.86,,39.42,116.93,34.39,,
2020-02-27,59.71,,,9.06,24.27,10.5,,37.68,115.01,27.86,,
2020-02-28,73.75,,,9.22,24.06,11.4,,41.91,146.96,33.57,,
2020-02-29,91.52,,,8.99,27.18,10.89,,41.57,179.26,38.65,,
2020-03-01,97.24,,,9.39,24.83,10.2,,38.66,197.27,40.11,,
2020-03-02,96.88,,,9.32,25.65,10.71,,36.73,185.34,37.23,,
2020-03-03,97.87,,,9.08,24.4,10.33,,39.38,276.26,38.72,,
2020-03-04,54.15,,,9.41,25.81,10.21,,36.18,101.22,27.15,,
2020-03-05,38.98,,,8.87,24.23,10.47,,24.88,93.97,32.29,,
2020-03-06,52.5,,,9.32,23.94,9.96,,25.01,,25.02,,
2020-03-07,30.3,,,9.18,23.22,10.06,,22.13,,25.93,,
2020-03-08,,,,9.36,24.99,10.08,,27.41,,22.19,,
2020-03-09,,,,8.91,24.36,10.99,,35.74,,30.05,,
2020-03-10,,,,8.73,24.87,12.92,,33.77,,38.65,,
2020-03-11,,,,8.96,25.7,10.88,,25.22,,36.06,,
2020-03-12,,,,9.32,22.12,9.7,,26.93,,35.35,,
2020-03-13,,,,8.98,25.14,11.31,,33.49,,35.88,,
2020-03-14,,,,9.12,23.65,12.28,,59.46,,24.36,,
2020-03-15,,,,9.6,27.46,11.81,,23.66,,32.76,,
2020-03-16,91.48,,2.29,8.74,25.03,11.12,,38.87,227.4,32.09,,
2020-03-17,43.53,,2.2,8.68,25.85,11.87,,83.65,117.83,31.3,,
2020-03-18,29.31,,1.55,9.11,23.42,10.38,,116.25,75.54,21.3,,
2020-03-19,34.74,,2.04,9.51,25.22,11.78,,109.15,89.55,31.52,,
2020-03-20,56.29,,2.71,8.51,23.73,10.17,,84.25,78.79,36.29,,
2020-03-21,95.19,,3.21,9.08,23.6,9.16,,49.0,106.75,41.96,,
2020-03-22,84.8,,2.81,8.71,27.34,11.47,,59.7,87.15,42.47,,
2020-03-23,82.65,,2.5,9.03,24.86,10.06,,65.57,90.97,38.39,,
2020-03-24,90.55,,2.18,8.7,23.06,10.5,,50.14,93.0,30.69,,
2020-03-25,66.1,,2.13,9.04,22.87,11.22,,53.59,86.3,30.4,,
2020-03-26,35.51,,1.61,9.33,23.61,11.06,,87.5,61.28,23.88,,
2020-03-27,52.07,,1.46,9.23,23.83,10.31,,74.43,72.67,28.67,,
2020-03-28,53.1,,1.21,8.99,23.77,10.07,,52.83,72.58,22.68,,
2020-03-29,44.57,,0.93,9.37,22.3,9.81,,63.34,53.28,19.53,,
2020-03-30,45.82,,1.23,9.26,22.89,9.1,,42.59,61.31,22.57,,
2020-03-31,57.22,,2.19,8.85,25.96,11.33,,37.94,79.48,34.4,,
2020-04-01,70.65,,2.55,9.26,25.31,10.4,,38.22,99.85,43.45,,
2020-04-02,81.31,,2.82,9.22,25.03,11.45,,60.21,110.3,45.65,,
2020-04-03,54.69,,1.77,9.23,24.48,11.05,,47.47,99.09,26.44,,
2020-04-04,71.96,,2.58,9.29,24.47,10.37,,94.05,119.98,41.63,,
2020-04-05,55.22,,2.6,8.79,24.08,11.64,,93.32,105.92,43.76,,
2020-04-06,60.45,,1.83,9.15,24.09,11.44,,47.29,92.36,25.33,,
2020-04-07,79.89,,2.51,9.03,24.14,10.92,,37.51,119.5,40.62,,
2020-04-08,57.34,,1.46,8.82,26.91,11.01,,48.77,113.38,28.34,,
2020-04-09,44.65,,1.58,8.85,26.39,11.28,,41.2,92.0,27.59,,
2020-04-10,77.66,,2.17,8.98,24.05,10.87,,42.21,127.19,43.13,,
2020-04-11,71.54,,2.11,8.9,25.82,11.36,,51.66,125.82,35.49,,
2020-04-12,59.27,,1.88,9.23,23.97,11.72,,67.58,122.07,39.72,,
2020-04-13,52.56,,2.14,8.7,25.24,11.74,,52.75,124.78,36.92,,
2020-04-14,50.88,,2.16,9.06,23.21,12.02,,38.96,124.47,40.52,,
2020-04-15,46.85,,1.75,9.09,23.73,11.38,,28.91,118.68,30.5,,
2020-04-16,27.64,,1.54,8.49,24.63,11.39,,64.06,107.72,27.58,,
2020-04-17,40.6,,2.0,8.9,24.61,10.88,,74.26,118.49,32.84,,
2020-04-18,43.36,,2.0,9.63,27.12,11.27,,,128.92,34.6,,
2020-04-19,28.27,,1.52,,,,,,106.17,27.94,,
2020-04-20,24.83,,1.56,9.13,26.32,10.58,,,109.11,30.78,,
2020-04-21,19.18,,1.8,8.99,23.91,11.56,,,85.11,28.86,,
2020-04-22,14.36,,1.63,9.19,24.84,11.26,,,94.42,23.62,,
2020-04-23,28.23,,2.28,9.11,25.02,12.12,,20.06,110.15,33.81,,
2020-04-24,16.54,,1.21,8.82,25.66,11.98,,34.41,92.89,27.12,,
2020-04-25,13.14,,1.27,8.73,24.89,11.62,,27.14,87.6,30.24,,
2020-04-26,20.29,,1.27,9.33,24.63,10.96,,24.34,94.54,28.94,,
2020-04-27,20.39,,0.98,9.55,24.73,10.38,,27.77,95.32,25.71,,
2020-04-28,11.75,,0.88,8.99,24.68,11.8,,25.26,88.68,23.4,,
2020-04-29,18.84,,0.87,9.11,25.19,10.59,,27.76,98.46,28.11,,
2020-04-30,40.24,,0.96,9.03,25.97,10.16,,29.0,113.36,35.18,,
2020-05-01,38.03,,0.77,9.19,24.48,10.11,,33.27,99.9,24.16,,
2020-05-02,27.08,,0.87,9.21,24.98,10.59,,37.92,87.66,21.94,,
2020-05-03,32.4,,1.27,9.35,25.0,10.88,,50.53,98.09,23.11,,
2020-05-04,34.5,,1.28,9.57,24.73,9.92,,55.16,119.93,26.23,,
2020-05-05,27.08,,1.45,9.41,23.86,10.12,,87.88,139.89,25.22,,
2020-05-06,10.04,,1.48,8.91,25.13,10.25,,37.08,122.4,25.86,,
2020-05-07,18.7,,1.43,9.1,24.47,10.27,,40.96,128.72,24.44,,
2020-05-08,31.7,,1.28,9.21,23.68,9.84,,34.78,104.75,28.43,,
2020-05-09,63.25,,1.41,9.18,23.61,9.95,,46.48,100.36,32.52,,
2020-05-10,49.33,,1.2,8.81,23.96,10.68,,127.98,97.73,28.17,,
2020-05-11,37.77,,1.28,9.24,25.05,10.38,,76.08,80.81,22.12,,
2020-05-12,60.69,,1.28,8.84,24.77,11.99,,54.6,86.13,25.64,,
2020-05-13,53.4,,1.11,8.95,24.36,11.54,,66.84,76.77,24.09,,
2020-05-14,58.71,,1.23,9.18,25.94,11.48,,48.54,83.05,31.15,,
2020-05-15,61.12,,1.08,9.24,24.37,10.41,,36.11,84.04,29.95,,
2020-05-16,74.26,,0.97,9.11,22.54,10.15,,38.76,127.28,23.69,,
2020-05-17,76.23,,0.88,8.83,23.46,10.29,,41.24,159.13,23.23,,
2020-05-18,85.15,,0.95,8.68,25.06,9.91,,35.69,169.86,25.56,,
2020-05-19,45.71,,0.71,8.97,24.02,10.9,,17.74,160.03,25.18,,
2020-05-20,45.54,,0.83,8.72,23.52,10.76,,26.53,150.51,24.54,,
2020-05-21,16.54,,0.75,9.55,24.29,10.18,,26.98,138.61,17.35,,
2020-05-22,36.21,,0.84,9.22,24.03,10.26,,27.27,150.29,21.83,,
2020-05-23,70.46,,0.75,9.1,25.13,10.68,,28.15,162.18,20.54,,
2020-05-24,68.23,,0.72,9.18,22.27,10.2,,29.05,161.21,20.63,,
2020-05-25,53.62,,0.62,9.19,24.06,11.26,,26.12,164.75,22.1,,
2020-05-26,55.68,,0.66,8.83,23.18,10.84,,33.28,161.9,23.3,,
2020-05-27,56.15,,0.75,9.31,23.53,10.1,,61.05,168.65,21.49,,
2020-05-28,48.21,,0.96,9.36,24.97,10.14,,28.13,155.98,22.53,,
2020-05-29,43.84,,0.71,9.31,24.44,9.97,,61.56,153.2,23.33,,
2020-05-30,46.69,,0.72,9.28,24.88,10.1,,24.54,161.84,23.39,,
2020-05-31,32.79,,0.61,8.84,24.14,10.44,,34.43,152.68,23.27,,
2020-06-01,30.4,,0.49,8.99,24.85,11.01,,44.51,152.57,21.81,,
2020-06-02,23.9,,0.53,9.11,25.4,11.24,,142.2,155.42,23.8,,
2020-06-03,,,0.47,8.87,23.55,12.11,,72.29,155.23,24.1,,
2020-06-04,,,0.47,9.15,24.24,11.56,,29.56,163.98,30.31,,
2020-06-05,,,0.37,8.96,25.28,10.49,,29.4,150.2,18.6,,
2020-06-06,,,0.38,9.03,25.24,11.15,,34.49,152.03,23.3,,
2020-06-07,,,0.47,8.57,24.53,10.99,,31.95,173.57,37.25,,
2020-06-08,,,0.5,9.36,25.15,10.01,,33.81,165.25,27.6,,
2020-06-09,,,0.45,8.88,23.7,10.58,,32.89,170.46,30.13,,
2020-06-10,,,0.33,8.91,24.55,11.19,,27.03,159.89,20.57,,
2020-06-11,,,1.55,9.3,26.34,10.21,,19.01,161.62,24.02,,
2020-06-12,,,1.83,9.16,23.54,9.67,,17.76,109.67,22.13,,
2020-06-13,,,1.89,8.71,25.22,10.28,,15.4,71.5,14.81,,
2020-06-14,,,1.78,9.33,24.09,10.54,,15.44,75.38,14.09,,
2020-06-15,,,1.57,9.51,24.79,10.06,,15.91,70.02,14.94,,
2020-06-16,,,1.45,8.52,24.3,11.72,,16.96,71.22,16.65,,
2020-06-17,,,1.5,9.19,25.21,10.31,,20.05,69.94,16.16,,
2020-06-18,,,1.39,8.96,23.27,10.58,,24.53,66.66,18.19,,
2020-06-19,,,1.41,9.69,23.73,10.78,,29.79,73.82,17.7,,
2020-06-20,,,2.03,9.25,23.66,11.26,,20.86,85.09,20.16,,
2020-06-21,,,2.28,9.12,25.69,10.05,,17.26,75.89,20.27,,
2020-06-22,,,2.13,9.45,26.27,11.46,,61.83,75.71,19.66,,
2020-06-23,,,1.91,9.03,26.15,11.18,,83.05,74.86,15.97,,
2020-06-24,,,1.68,8.77,23.07,11.97,,24.42,69.49,15.44,,
2020-06-25,,,1.99,9.41,23.21,9.35,,25.86,75.64,19.85,,
2020-06-26,,,2.14,9.22,24.39,10.17,,111.93,69.49,19.47,,
2020-06-27,,,1.73,8.77,23.88,11.32,,87.92,73.41,25.84,,
2020-06-28,,,1.87,8.74,25.44,10.63,,69.95,74.52,23.11,,
2020-06-29,,,1.65,8.68,24.73,11.96,,57.76,75.22,24.05,,
2020-06-30,,,1.68,9.13,25.1,10.8,,30.12,80.51,28.08,,
2020-07-01,,,1.67,7.38,20.9,14.11,,18.23,102.38,10.57,,
