Date,truth,pred
2018-10-28,92.46,111.16073941789254
2018-10-29,112.89,112.30536134768839
2018-10-30,83.07,99.29836539507674
2018-10-31,311.03,297.9556631585284
2018-11-01,55.77,86.47228890585656
2018-11-02,85.9,100.16991611708873
2018-11-03,138.5,155.2890814256832
2018-11-04,82.9,76.58072198899264
2018-11-05,119.7,110.93065217903192
2018-11-06,51.79,38.262905709983535
2018-11-07,31.51,25.183232153497087
2018-11-08,183.35,210.69186504077715
2018-11-09,271.99,256.0724358087669
2018-11-10,59.14,47.16688343867294
2018-11-11,27.49,37.96756697877401
2018-11-12,32.22,16.386025498330653
2018-11-13,204.25,198.9319232500511
2018-11-14,36.84,35.12216330852921
2018-11-15,133.8,137.43888674912296
2018-11-16,39.7,31.80895496521235
2018-11-17,277.48,237.41797504311228
2018-11-18,127.75,126.91326070585644
2018-11-19,92.04,97.77491862533846
2018-11-20,42.83,40.518616824409676
2018-11-21,215.17,225.8655808519299
2018-11-22,83.98,78.12888240118237
2018-11-23,103.58,150.67769966881156
2018-11-24,36.7,27.237551448172304
2018-11-25,70.64,64.01860214357347
2018-11-26,64.24,102.02711201013591
2018-11-27,143.34,209.0665990746134
2018-11-28,107.86,100.11598081594794
2018-11-29,29.7,20.18794749769888
2018-11-30,282.76,222.2711215550471
2018-12-01,48.6,40.6999737307829
2018-12-02,246.46,249.24410729224104
2018-12-03,127.32,217.7554539381631
2018-12-04,96.38,115.17129336683747
2018-12-05,28.44,18.28684999613585
2018-12-06,63.41,60.508091715343056
2018-12-07,32.11,29.216784491544843
2018-12-08,90.31,93.6812799431421
2018-12-09,96.6,161.40103131183758
2018-12-10,378.68,327.4823105016163
2018-12-11,93.89,108.55976349908504
2018-12-12,111.67,122.0600246531704
2018-12-13,81.99,79.65271689808867
2018-12-14,95.72,138.76900036404209
2018-12-15,95.58,93.82379111586457
2018-12-16,127.27,138.76169604242273
2018-12-17,100.01,176.5632368010231
2018-12-18,43.26,25.721648576222456
2018-12-19,119.4,174.8420452969109
2018-12-20,111.95,131.86470234050427
2018-12-21,50.21,32.803716950038975
2018-12-22,262.68,276.67696776130146
2018-12-23,198.37,167.85934535487047
2018-12-24,283.24,271.41767927933824
2018-12-25,115.19,125.64773901629765
2018-12-26,79.83,84.08073013712905
2018-12-27,165.95,204.83780058993034
2018-12-28,69.75,90.38870307104206
2018-12-29,70.48,65.14554789399826
2018-12-30,79.6,66.10593021165461
2018-12-31,73.84,80.48904903947464
2019-01-01,39.89,50.65469501370056
2019-01-02,241.0,242.39716531333175
2019-01-03,326.79,313.17813248765833
2019-01-04,264.63,278.1852255265805
2019-01-05,287.56,269.71102858290976
2019-01-06,314.59,273.05842494750004
2019-01-07,46.85,48.41564894901006
2019-01-08,50.27,50.400240438782205
2019-01-09,29.09,30.277968784029234
2019-01-10,16.73,7.655134655983748
2019-01-11,63.18,121.75154720750042
2019-01-12,186.26,164.5143538412741
2019-01-13,388.45,340.29847471911273
2019-01-14,34.67,30.987859260833602
2019-01-15,61.34,86.49404668126427
2019-01-16,55.86,62.82336610221806
2019-01-17,58.04,64.63736558080728
2019-01-18,147.65,129.9776415334914
2019-01-19,77.57,49.46701652539029
2019-01-20,148.73,175.77211205320316
2019-01-21,40.18,43.58894696287864
2019-01-22,173.56,174.00322045545448
2019-01-23,52.36,59.75347921752055
2019-01-24,291.66,241.53126905225406
2019-01-25,156.71,139.7895795907595
2019-01-26,118.9,152.91647710819143
2019-01-27,36.13,26.482410302616124
2019-01-28,59.08,63.63786884576139
2019-01-29,143.29,139.0885286085608
2019-01-30,79.3,85.5271311756947
2019-01-31,60.29,67.81326592536769
2019-02-01,121.7,128.166535803994
2019-02-02,30.52,23.05103888143482
2019-02-03,73.44,112.17350394591402
2019-02-04,150.28,158.018778006106
2019-02-05,68.64,70.26494881441954
2019-02-06,130.42,92.72427808797939
2019-02-07,133.62,169.12006657128342
2019-02-08,87.18,117.73343130237551
2019-02-09,254.36,200.74293883474354
2019-02-10,82.39,98.42178061605166
2019-02-11,150.96,138.5865451026034
2019-02-12,268.2,228.04717894653186
2019-02-13,38.54,34.78677810182104
2019-02-14,233.79,225.78686115925444
2019-02-15,277.53,217.4663647715517
2019-02-16,97.37,152.0481514424398
2019-02-17,88.57,154.47911683968005
2019-02-18,172.89,166.999305375932
2019-02-19,105.29,109.56453140997901
2019-02-20,151.1,162.46494133848108
2019-02-21,33.82,22.804869836445313
2019-02-22,293.49,210.59819580829793
2019-02-23,213.12,167.92118324646253
2019-02-24,252.48,272.5525594779305
2019-02-25,150.15,151.49814785430704
2019-02-26,26.65,20.157670827817704
2019-02-27,205.22,229.37747234096867
2019-02-28,193.1,223.16637966711562
2019-03-01,118.57,138.10172548056596
2019-03-02,30.1,27.43581995603671
2019-03-03,32.06,20.9941299012131
2019-03-04,129.9,146.93947641444544
2019-03-05,158.04,125.99048337999226
2019-03-06,33.09,24.10251600528391
2019-03-07,40.33,38.56325229948566
2019-03-08,57.99,57.42399302989966
2019-03-09,25.81,13.586939471063928
2019-03-10,52.16,64.81336532391985
2019-03-11,124.1,94.07943687032842
2019-03-12,47.48,39.93030339735476
2019-03-13,76.98,119.58735165274653
2019-03-14,100.7,115.54173074056116
2019-03-15,130.41,118.18230756044345
2019-03-16,166.19,203.4316778176959
2019-03-17,33.12,25.201514503845118
2019-03-18,63.24,48.2648612075629
2019-03-19,157.71,126.93964923064031
2019-03-20,98.07,100.47874876979452
2019-03-21,235.06,230.05557786843144
2019-03-22,40.24,36.80413889623163
2019-03-23,53.71,44.92371038221283
