Date,truth,pred
2019-12-17,8.32,8.6096367290708
2019-12-18,19.4,21.39627485171587
2019-12-19,16.77,15.672839330031653
2019-12-20,19.24,24.74198301171076
2019-12-21,10.67,15.041181558259765
2019-12-22,128.62,127.66078635260101
2019-12-23,61.11,64.36451055893323
2019-12-24,67.18,76.34097127659268
2019-12-25,69.51,80.409297522309
2019-12-26,19.66,15.266033787633248
2019-12-27,69.89,59.193130236544754
2019-12-28,11.71,10.526530849825292
2019-12-29,45.0,43.22075052737873
2019-12-30,44.03,44.504884391861275
2019-12-31,40.85,36.61502935943207
2020-01-01,85.69,88.44864425026691
2020-01-02,18.83,17.61628586008759
2020-01-03,123.92,141.11397510660294
2020-01-04,12.76,14.854989608095003
2020-01-05,19.27,15.621746913382701
2020-01-06,29.6,28.39661406624638
2020-01-07,102.79,100.74393194929854
2020-01-08,48.1,44.918802777159335
2020-01-09,18.41,16.530512189352308
2020-01-10,101.37,101.14744639618416
2020-01-11,10.12,9.937628023036371
2020-01-12,11.36,9.996047385783696
2020-01-13,60.88,67.42584581934665
2020-01-14,107.24,103.3911189271029
2020-01-15,114.92,117.59046227411233
2020-01-16,50.35,44.584110378599306
2020-01-17,82.03,60.54360921703299
2020-01-18,9.88,10.403580314591284
2020-01-19,14.58,16.112990990146887
2020-01-20,61.12,55.643041351954764
2020-01-21,22.92,22.293211145511464
2020-01-22,115.41,110.3722330686144
2020-01-23,37.14,34.04018793293473
2020-01-24,46.57,40.811871928903365
2020-01-25,7.86,7.761503519395388
2020-01-26,11.61,14.950285205498385
2020-01-27,32.51,34.77444475022247
2020-01-28,23.61,21.534573617547636
2020-01-29,23.4,24.048938630321498
2020-01-30,15.99,13.386048097080547
2020-01-31,29.09,32.26105248020429
2020-02-01,86.38,74.66392614881156
2020-02-02,14.96,11.872836363563923
2020-02-03,16.81,14.05291700498277
2020-02-04,86.92,83.0333519490936
2020-02-05,38.11,33.707630016140506
2020-02-06,94.78,96.16602280418635
2020-02-07,26.2,26.031724589999236
2020-02-08,67.01,74.15388292114051
2020-02-09,18.03,18.343009848201486
2020-02-10,100.15,104.219649505826
2020-02-11,104.65,116.97073215975917
2020-02-12,20.96,19.191563322632568
2020-02-13,8.77,7.973065908054533
2020-02-14,18.89,23.112629112225534
2020-02-15,27.66,21.224219102360856
2020-02-16,31.91,28.268436741174916
2020-02-17,74.28,80.41988587629021
2020-02-18,15.3,13.361743083935114
2020-02-19,11.81,9.972632880702271
2020-02-20,23.16,24.22999538386109
2020-02-21,21.7,24.9993472252515
2020-02-22,68.66,61.07339976937431
2020-02-23,19.68,23.61232583512065
2020-02-24,13.88,12.051528355115018
2020-02-25,45.48,37.92891730379029
2020-02-26,44.67,40.93191922651992
2020-02-27,20.66,20.71631193123097
2020-02-28,52.05,48.8616044569495
2020-02-29,21.85,21.394318474994378
2020-03-01,9.93,9.723412504104274
2020-03-02,56.91,60.3693029248189
2020-03-03,53.01,39.95649666084929
2020-03-04,16.0,15.684572479442945
2020-03-05,33.97,30.029062350995233
2020-03-06,17.6,16.540905844776198
2020-03-07,110.11,118.07502697900537
2020-03-08,30.31,28.2470568772305
2020-03-09,73.68,69.4747406272279
2020-03-10,12.38,11.683346622258219
2020-03-11,24.71,18.6804573750749
2020-03-12,18.45,15.574856229385937
2020-03-13,12.93,13.940757678601429
2020-03-14,16.66,12.9857721792077
2020-03-15,11.06,9.26767973254314
2020-03-16,18.15,14.048161027099951
2020-03-17,101.59,108.11228158005343
2020-03-18,23.13,20.988086619037517
2020-03-19,14.29,13.997628393120024
2020-03-20,28.76,25.08344881453737
2020-03-21,114.01,120.81778770547706
2020-03-22,16.68,14.430727497444074
2020-03-23,12.07,10.621124464571384
2020-03-24,19.3,20.508391151190644
2020-03-25,65.04,72.26664294045906
2020-03-26,23.34,28.236713513523277
2020-03-27,29.31,28.1688312431354
2020-03-28,13.17,11.409941267823452
2020-03-29,60.85,54.193781596794445
2020-03-30,15.02,16.244486166435426
2020-03-31,47.78,39.27325019524002
2020-04-01,41.91,34.35104725866112
2020-04-02,24.23,26.699756445941272
2020-04-03,101.15,106.90442997437626
2020-04-04,58.63,60.25082685449649
2020-04-05,12.82,11.304485858338207
2020-04-06,12.65,12.944330181984547
2020-04-07,43.74,34.111138920695545
2020-04-08,83.06,99.79081791518544
2020-04-09,33.33,37.36688433547035
2020-04-10,106.36,98.61200915988937
2020-04-11,84.88,82.30993487177776
2020-04-12,95.05,98.20853338430996
2020-04-13,128.67,124.76192594866711
2020-04-14,118.6,117.13417852645418
