Date,truth,pred
2018-05-05,207.2,188.8420304210971
2018-05-06,26.77,67.93300154055456
2018-05-07,46.17,49.931499951023895
2018-05-08,155.14,160.10491983050002
2018-05-09,21.58,34.707972227256306
2018-05-10,166.3,197.31248020853207
2018-05-11,174.97,157.0159699523988
2018-05-12,31.1,57.74312137187333
2018-05-13,79.39,68.67799375573433
2018-05-14,172.69,157.9441463530208
2018-05-15,36.34,32.46485177015028
2018-05-16,193.1,189.32959828327927
2018-05-17,46.59,38.45756659140804
2018-05-18,39.03,35.11386344934881
2018-05-19,331.81,223.8123706157907
2018-05-20,49.37,57.59093486210844
2018-05-21,84.96,72.52858869555273
2018-05-22,60.01,71.20694144960802
2018-05-23,17.92,23.657654463052744
2018-05-24,117.74,116.61240684510913
2018-05-25,80.66,53.44632234843657
2018-05-26,72.57,48.123954498188965
2018-05-27,183.49,156.25679480499736
2018-05-28,283.31,252.13090759540086
2018-05-29,174.89,152.52384993036947
2018-05-30,33.75,43.13564856005485
2018-05-31,17.77,18.413855963194536
2018-06-01,183.64,162.63340746064273
2018-06-02,38.9,43.47581192550826
2018-06-03,93.41,112.70288904850514
2018-06-04,66.42,68.8630586789766
2018-06-05,38.07,47.094409754965966
2018-06-06,42.56,44.12532111217777
2018-06-28,16.27,32.23905743387064
2018-06-29,19.74,40.07113652292462
2018-06-30,132.55,75.45855198508373
2018-07-01,22.15,35.58640786856384
2018-07-02,39.69,52.6724503019081
2018-07-03,53.33,31.285901380194332
2018-07-04,25.77,22.92532119880393
2018-07-05,40.07,45.1197916490371
2018-07-06,59.36,54.98998751436572
2018-07-07,100.51,109.12904855479492
2018-07-08,145.63,123.80525855305423
2018-07-09,51.0,61.05576068792236
2018-07-10,111.63,118.3347083169475
2018-07-11,77.37,58.664914961077855
2018-07-12,223.24,219.88234168947344
2018-07-13,23.6,51.211287029613025
2018-07-14,14.66,23.81523710854664
2018-07-15,82.18,79.83075515659846
2018-07-16,35.65,71.07860497299787
2018-07-17,29.32,63.93333325630287
2018-07-18,38.38,47.18600979655352
2018-07-19,144.24,129.51835693135928
2018-07-20,108.45,112.04943112743342
2018-07-21,198.3,196.10489339446963
2018-07-22,64.52,62.84741908730855
2018-07-23,13.74,18.484737320075602
2018-07-24,67.72,65.39212915209723
2018-08-20,179.03,151.4642729689993
2018-08-21,30.96,37.536870592283194
