Date,NextDayPM2.5,PM2.5,Benzene,CO,NH3,NO,NO2,NOx,O3,PM10,SO2,Toluene,Xylene
2019-07-19,11.14,22.28,0.08,0.54,6.07,2.14,13.16,8.82,33.08,42.15,20.51,1.4,0.26
2019-07-20,14.72,11.14,0.05,0.44,5.5,1.11,5.65,3.93,37.65,18.23,13.82,1.13,0.26
2019-07-21,12.89,14.72,0.03,0.49,4.81,1.25,4.64,3.56,34.63,22.46,9.71,0.98,0.18
2019-07-22,13.53,12.89,0.09,0.5,4.25,2.53,9.64,7.23,29.49,26.39,15.68,1.26,0.2
2019-07-23,9.92,13.53,0.09,0.42,3.87,8.56,12.71,13.79,22.09,23.73,15.77,0.98,0.16
2019-07-24,11.23,9.92,0.11,0.32,3.02,2.09,7.06,5.44,24.9,23.28,9.04,0.85,0.12
2019-07-25,7.48,11.23,0.11,0.38,2.84,12.82,24.43,23.57,27.89,25.46,21.66,1.35,0.27
2019-07-26,12.52,7.48,0.09,0.38,3.4,4.57,10.04,8.96,20.01,15.84,12.51,0.96,0.15
2019-07-27,13.25,12.52,0.13,0.55,3.12,1.4,3.94,2.89,22.33,30.89,14.14,0.94,0.16
2019-07-28,10.89,13.25,0.0,0.33,2.17,0.65,2.08,1.4,22.05,37.61,12.58,0.38,0.1
2019-07-29,8.0,10.89,0.1,0.56,2.47,5.81,11.39,9.53,19.61,26.77,21.15,0.84,0.15
2019-07-30,10.62,8.0,0.19,0.31,1.87,5.36,10.03,9.41,22.5,22.87,14.72,0.98,0.13
2019-07-31,8.71,10.62,0.2,0.38,2.59,2.17,4.4,4.19,24.46,26.84,11.66,0.88,0.11
2019-08-01,6.85,8.71,0.06,0.39,2.43,1.77,4.43,3.76,20.11,21.35,13.83,0.5,0.21
2019-08-02,9.31,6.85,0.04,0.46,2.44,1.61,1.52,1.86,18.07,13.3,13.29,0.26,0.1
2019-08-03,9.09,9.31,0.09,0.32,4.4,1.48,3.35,2.36,20.23,19.98,11.83,0.36,0.1
2019-08-04,7.53,9.09,0.19,0.34,6.13,1.68,4.02,3.51,23.92,18.33,10.88,0.4,
2019-08-05,6.89,7.53,0.35,0.34,6.38,2.74,6.1,5.55,26.62,24.18,26.08,0.49,0.1
2019-08-06,7.35,6.89,0.06,0.34,6.28,2.96,6.48,5.95,21.06,13.83,13.35,0.61,0.12
2019-08-07,7.45,7.35,0.22,0.46,6.23,3.22,6.38,6.1,21.64,18.12,11.57,0.5,0.1
2019-08-08,10.88,7.45,0.29,0.27,6.31,3.47,7.66,6.99,22.68,19.56,11.94,0.5,0.1
2019-08-09,13.49,10.88,0.12,0.41,6.98,3.17,10.11,8.05,22.62,30.31,11.86,1.08,0.16
2019-08-10,16.6,13.49,0.29,0.5,7.17,2.45,7.57,6.12,27.18,37.83,19.01,0.78,0.28
2019-08-11,18.19,16.6,0.28,0.6,6.66,2.07,6.74,5.37,31.28,47.35,15.64,0.94,0.14
2019-08-12,,18.19,0.37,0.32,6.45,1.89,7.45,5.5,25.4,43.56,12.44,0.73,
2019-08-13,24.25,,,,,,,,,,,,
2019-08-14,24.56,24.25,0.21,1.31,10.3,4.37,15.26,11.85,35.45,52.38,12.16,2.75,0.71
2019-08-15,15.75,24.56,0.19,0.58,14.56,2.23,9.16,6.49,33.97,47.61,18.9,1.87,0.52
2019-08-16,17.54,15.75,0.16,0.4,12.08,2.8,9.34,7.33,36.06,34.12,28.32,1.66,0.17
2019-08-17,,17.54,0.28,0.42,13.57,2.74,9.58,7.48,28.25,31.8,20.69,3.35,0.12
2019-08-18,,,,,,,,,,,,,
2019-08-19,,,,,,,,,,,,,
2019-08-20,,,,,,,,,,,,,
2019-08-21,,,,,,,,,,,,,
2019-08-22,,,,,,,,,,,,,
2019-08-23,,,,,,,,,,,,,
2019-08-24,,,,,,,,,,,,,
2019-08-25,,,,,,,,,,,,,
2019-08-26,14.0,,,,,,,,,,,,
2019-08-27,15.8,14.0,0.18,0.55,9.73,6.39,22.75,17.3,32.56,42.0,6.44,1.24,0.22
2019-08-28,14.98,15.8,0.12,0.62,14.64,3.71,12.43,9.71,36.47,44.75,11.3,0.95,0.23
2019-08-29,10.11,14.98,0.12,0.47,15.31,4.5,13.97,11.18,29.78,36.58,14.17,0.75,0.14
2019-08-30,,10.11,0.13,0.45,24.24,23.03,14.19,14.12,23.09,23.08,16.84,0.99,0.13
2019-08-31,,,,,,,,,,,,,
2019-09-01,,,,,,,,,,,,,
2019-09-02,,,,,,,,,,,,,
2019-09-03,,,,,,,,,,,,,
2019-09-04,,,,,,,,,,,,,
2019-09-05,,,,,,,,,,,,,
2019-09-06,,,,,,,,,,,,,
2019-09-07,,,,,,,,,,,,,
2019-09-08,,,,,,,,,,,,,
2019-09-09,,,,,,,,,,,,,
2019-09-10,,,,,,,,,,,,,
2019-09-11,,,,,,,,,,,,,
2019-09-12,,,,,,,,,,,,,
2019-09-13,,,,,,,,,,,,,
2019-09-14,,,,,,,,,,,,,
2019-09-15,,,,,,,,,,,,,
2019-09-16,,,,,,,,,,,,,
2019-09-17,,,,,,,,,,,,,
2019-09-18,,,,,,,,,,,,,
2019-09-19,,,,,,,,,,,,,
2019-09-20,,,,,,,,,,,,,
2019-09-21,,,,,,,,,,,,,
2019-09-22,,,,,,,,,,,,,
2019-09-23,,,,,,,,,,,,,
2019-09-24,,,,,,,,,,,,,
2019-09-25,,,,,,,,,,,,,
2019-09-26,,,,,,,,,,,,,
2019-09-27,,,,,,,,,,,,,
2019-09-28,,,,,,,,,,,,,
2019-09-29,,,,,,,,,,,,,
2019-09-30,,,,,,,,,,,,,
2019-10-01,,,,,,,,,,,,,
2019-10-02,,,,,,,,,,,,,
2019-10-03,,,,,,,,,,,,,
2019-10-04,,,,,,,,,,,,,
2019-10-05,,,,,,,,,,,,,
2019-10-06,21.0,,,,,,,,,,,,
2019-10-07,23.31,21.0,0.11,0.45,20.39,2.21,12.32,6.04,37.42,34.78,16.43,0.86,0.24
2019-10-08,27.63,23.31,0.05,0.55,17.46,2.21,12.18,8.29,31.69,39.09,18.77,1.04,0.3
2019-10-09,21.05,27.63,0.15,0.89,17.92,3.3,11.48,8.92,31.23,44.01,18.89,1.48,0.26
2019-10-10,18.12,21.05,0.16,0.7,11.94,5.93,14.29,12.62,24.81,31.3,12.85,2.59,0.27
2019-10-11,7.09,18.12,0.12,0.46,12.69,5.09,11.78,10.49,17.41,33.96,14.24,2.45,0.54
2019-10-12,7.08,7.09,0.14,0.65,10.75,2.65,7.41,6.2,29.37,24.44,13.87,1.13,0.27
2019-10-13,9.79,7.08,0.05,0.45,9.64,3.19,7.96,6.83,26.75,21.25,13.99,1.45,0.37
2019-10-14,32.29,9.79,0.08,0.65,8.4,3.35,11.9,9.14,30.06,26.48,14.02,1.85,0.39
2019-10-15,40.0,32.29,0.37,0.72,12.43,2.67,12.02,8.66,47.76,56.07,15.53,4.97,0.46
2019-10-16,19.31,40.0,0.34,0.64,12.31,3.08,13.18,9.6,51.95,67.65,15.3,4.49,0.32
2019-10-17,9.48,19.31,0.26,0.52,10.32,5.32,13.02,11.34,28.81,36.71,11.22,4.8,0.42
2019-10-18,13.78,9.48,0.13,0.58,9.41,3.47,11.3,8.92,27.95,25.78,12.14,2.5,0.32
2019-10-19,8.12,13.78,0.21,0.47,10.25,3.08,10.61,8.24,29.61,24.72,11.83,3.14,0.24
2019-10-20,9.99,8.12,0.08,0.53,8.66,1.93,7.85,5.75,34.36,21.82,11.39,2.0,0.18
2019-10-21,9.29,9.99,0.2,0.72,8.36,3.25,12.56,9.33,29.54,25.65,8.72,3.97,0.22
2019-10-22,11.75,9.29,0.25,0.59,7.32,8.72,16.43,15.93,25.66,20.41,11.26,2.18,0.28
2019-10-23,7.14,11.75,0.15,0.72,8.03,3.84,13.51,10.4,23.48,23.54,10.68,1.74,0.16
2019-10-24,7.53,7.14,0.19,0.5,7.79,4.15,11.84,9.76,28.73,23.73,8.21,1.11,0.23
2019-10-25,11.82,7.53,0.14,0.46,7.21,3.75,10.7,8.83,25.04,26.41,5.29,1.46,0.16
2019-10-26,18.57,11.82,0.2,0.72,7.35,3.59,11.1,8.92,24.82,27.75,9.54,3.1,0.22
2019-10-27,38.32,18.57,0.23,0.76,8.32,3.0,9.97,7.46,22.53,36.29,14.66,3.37,0.22
2019-10-28,19.51,38.32,0.24,0.55,7.89,3.85,9.76,8.42,30.26,53.68,18.55,2.71,0.17
2019-10-29,18.54,19.51,0.22,0.65,8.33,3.98,13.01,10.25,29.36,39.12,15.46,3.84,0.24
2019-10-30,12.01,18.54,0.2,0.62,8.18,6.02,13.63,12.23,28.76,35.57,12.08,2.33,0.22
2019-10-31,12.95,12.01,0.27,0.64,6.44,7.47,13.82,13.43,25.6,28.41,11.34,4.01,0.29
2019-11-01,18.41,12.95,0.17,0.58,6.68,6.0,13.44,12.11,31.2,35.12,12.65,2.21,0.2
2019-11-02,42.98,18.41,0.16,0.6,7.12,7.8,11.45,12.51,31.08,39.48,11.51,1.6,0.16
2019-11-03,56.76,42.98,0.31,0.67,9.29,5.08,15.53,12.48,45.78,74.55,12.3,2.35,0.18
2019-11-04,78.45,56.76,0.44,0.68,10.74,4.62,20.7,14.85,41.87,101.39,17.89,5.99,0.21
2019-11-05,89.53,78.45,0.59,0.82,11.21,6.19,26.0,19.23,42.11,137.41,29.06,5.45,0.28
2019-11-06,85.95,89.53,0.79,0.89,13.0,4.0,22.79,15.39,42.72,148.15,20.75,9.7,0.27
2019-11-07,81.5,85.95,0.58,1.04,13.37,4.35,24.78,16.8,47.62,135.44,15.74,5.05,0.22
2019-11-08,77.93,81.5,0.46,0.93,13.9,3.06,20.13,13.3,52.53,128.86,21.32,4.72,0.17
2019-11-09,51.46,77.93,0.59,0.75,13.92,2.23,14.09,9.4,58.79,128.41,20.18,4.45,0.19
2019-11-10,39.26,51.46,0.49,0.64,11.48,1.84,12.24,8.01,44.89,82.75,11.75,2.46,0.12
2019-11-11,37.5,39.26,0.33,0.67,10.87,2.81,16.23,10.92,39.44,68.41,10.97,2.9,0.11
2019-11-12,45.41,37.5,0.22,0.91,10.74,4.33,20.42,14.47,34.42,69.2,11.84,2.58,0.16
2019-11-13,50.33,45.41,0.26,0.64,10.82,2.6,14.75,10.05,50.03,76.67,13.6,4.34,0.1
2019-11-14,60.86,50.33,0.36,0.93,10.46,3.02,16.68,11.42,59.48,91.06,10.82,2.64,0.24
2019-11-15,64.88,60.86,0.28,0.8,10.84,2.41,13.27,9.11,60.81,97.67,15.36,3.78,0.11
2019-11-16,63.97,64.88,0.35,1.04,11.54,2.5,15.42,10.32,47.96,104.25,15.4,4.66,0.17
2019-11-17,42.45,63.97,0.21,0.83,11.38,2.43,18.14,11.62,37.65,109.47,22.37,4.76,0.12
2019-11-18,62.31,42.45,0.16,0.81,10.74,2.7,14.32,9.89,37.44,72.25,15.71,2.7,0.14
2019-11-19,80.27,62.31,0.22,1.0,12.77,2.51,14.9,10.06,49.95,89.89,16.91,1.34,0.18
2019-11-20,63.19,80.27,0.31,0.79,13.44,2.34,12.84,8.83,60.68,113.24,14.86,1.85,0.12
2019-11-21,53.15,63.19,0.48,0.98,11.1,2.34,13.46,9.15,65.38,97.39,12.61,2.41,0.1
2019-11-22,63.39,53.15,0.6,0.65,9.58,2.74,15.54,10.58,55.76,87.02,7.74,12.8,0.11
2019-11-23,76.12,63.39,0.63,0.71,11.13,2.4,15.36,10.21,48.1,100.23,12.64,6.28,0.17
2019-11-24,83.5,76.12,0.66,0.83,11.83,1.96,16.19,10.21,51.68,111.89,13.3,8.57,0.17
2019-11-25,79.85,83.5,0.56,0.81,13.62,2.75,15.78,10.74,61.97,121.3,14.34,4.21,0.14
2019-11-26,68.76,79.85,0.73,1.15,13.29,2.61,16.51,10.24,62.87,124.9,17.76,3.13,0.16
2019-11-27,57.83,68.76,0.71,0.92,11.88,2.82,21.1,13.61,55.76,109.47,19.3,6.18,0.2
2019-11-28,35.69,57.83,0.4,0.78,10.05,2.46,14.13,9.61,51.67,88.67,15.1,2.13,0.15
2019-11-29,55.2,35.69,0.49,0.67,9.11,2.11,14.42,9.39,43.35,63.76,14.59,8.64,0.14
2019-11-30,65.14,55.2,0.21,0.81,11.27,2.55,12.3,8.72,44.15,86.24,18.46,4.76,0.1
2019-12-01,55.72,65.14,0.15,0.95,15.72,2.68,16.03,10.7,43.92,106.58,9.83,2.41,
2019-12-02,63.99,55.72,0.21,0.7,14.4,2.85,13.9,9.8,42.3,86.96,10.3,1.95,0.1
2019-12-03,77.57,63.99,0.28,0.72,17.28,2.93,14.49,10.18,43.47,97.97,14.19,2.0,0.1
2019-12-04,82.76,77.57,0.36,0.83,20.71,3.06,14.81,10.46,56.45,114.45,14.99,1.69,0.11
2019-12-05,90.54,82.76,0.85,0.78,18.82,3.15,22.64,14.7,55.26,122.21,29.74,8.1,0.14
2019-12-06,61.25,90.54,0.73,1.0,16.04,3.23,23.89,15.42,63.55,132.55,19.16,6.25,0.1
2019-12-07,36.75,61.25,0.86,0.95,12.59,3.05,19.42,12.92,60.61,98.77,17.57,7.98,
2019-12-08,24.96,36.75,0.18,0.56,11.52,2.46,12.29,8.54,42.28,63.62,12.2,2.81,
2019-12-09,39.12,24.96,0.24,0.52,10.42,4.02,15.4,11.55,37.78,49.69,13.35,7.47,
2019-12-10,51.44,39.12,0.71,0.77,14.14,5.93,24.73,17.97,34.82,69.06,10.8,8.37,0.13
2019-12-11,38.89,51.44,0.76,0.68,13.61,4.9,22.53,15.96,36.02,82.17,12.58,4.92,0.16
2019-12-12,35.8,38.89,0.88,0.62,13.46,3.95,18.7,13.15,36.73,66.08,10.22,12.73,0.15
2019-12-13,39.06,35.8,0.49,0.62,16.42,3.3,16.11,11.24,39.73,62.14,12.83,4.63,0.12
2019-12-14,47.53,39.06,0.44,0.55,14.38,2.22,13.1,8.77,41.66,63.53,13.87,12.72,0.1
2019-12-15,46.6,47.53,0.66,0.65,13.85,2.62,17.58,11.48,41.13,79.0,17.05,10.29,0.19
2019-12-16,67.15,46.6,0.59,0.62,14.81,4.18,17.93,12.93,43.5,78.44,18.96,6.47,0.18
2019-12-17,66.82,67.15,1.2,0.84,19.74,4.36,25.62,17.18,47.84,107.1,12.22,9.82,0.25
2019-12-18,83.16,66.82,1.3,0.75,19.94,2.43,17.15,11.09,53.85,105.01,12.67,12.96,0.23
2019-12-19,79.92,83.16,1.33,0.76,23.06,2.51,17.41,11.31,49.59,120.25,17.03,14.69,0.13
2019-12-20,83.64,79.92,0.87,0.9,20.43,2.56,19.92,12.69,43.53,119.82,23.63,3.69,0.15
2019-12-21,72.34,83.64,0.94,0.84,19.48,1.83,15.67,9.82,50.47,118.52,16.5,4.12,0.12
2019-12-22,72.99,72.34,0.75,0.71,18.4,1.6,13.46,8.46,56.41,103.82,17.81,5.72,0.11
2019-12-23,76.56,72.99,0.93,0.69,17.61,1.88,13.46,8.68,57.63,104.91,11.56,4.69,0.12
2019-12-24,84.51,76.56,0.98,0.82,16.52,1.87,14.77,9.37,56.77,115.06,14.21,5.28,0.11
2019-12-25,50.52,84.51,1.19,0.95,14.6,1.73,13.16,8.41,54.0,120.22,17.69,3.31,0.12
2019-12-26,41.79,50.52,0.89,0.59,13.24,2.37,14.79,9.79,32.95,81.46,13.86,2.1,0.12
2019-12-27,57.09,41.79,0.74,0.63,13.75,3.48,17.65,12.21,29.21,73.58,14.1,2.45,0.13
2019-12-28,74.45,57.09,0.92,0.78,15.74,2.19,15.8,10.17,35.44,88.15,9.56,2.46,0.12
2019-12-29,59.42,74.45,1.04,0.75,16.66,1.54,12.5,7.89,59.61,110.95,19.09,2.28,0.15
2019-12-30,49.5,59.42,0.87,0.92,14.39,1.63,12.73,8.09,63.08,90.44,20.55,6.68,0.15
2019-12-31,59.64,49.5,0.7,0.64,14.44,1.67,12.64,8.05,64.8,80.8,17.14,1.44,0.11
2020-01-01,42.46,59.64,0.89,0.77,14.99,1.67,12.12,7.81,57.26,88.85,17.53,3.38,0.12
2020-01-02,39.07,42.46,0.79,0.73,14.75,1.72,12.17,7.87,55.17,65.39,17.09,2.12,0.11
2020-01-03,22.79,39.07,0.77,0.69,14.43,1.81,13.53,8.67,43.7,62.93,22.14,3.4,0.17
2020-01-04,37.81,22.79,0.6,0.64,14.34,2.27,18.79,11.83,23.59,38.35,19.87,5.88,0.24
2020-01-05,38.82,37.81,0.6,0.63,20.69,1.73,12.98,8.31,36.53,56.66,14.68,1.94,0.14
2020-01-06,69.49,38.82,0.58,0.65,21.22,1.9,11.64,7.75,48.53,61.4,18.74,1.28,0.11
2020-01-07,53.32,69.49,0.71,0.68,20.46,1.95,12.04,8.0,59.37,97.7,17.89,1.24,0.1
2020-01-08,37.23,53.32,0.55,0.64,16.98,1.81,11.47,7.58,53.9,75.4,15.37,1.0,0.1
2020-01-09,51.22,37.23,0.5,0.53,15.63,1.83,13.23,8.52,46.31,62.09,13.54,0.92,0.11
2020-01-10,66.57,51.22,0.85,0.67,17.07,3.18,21.49,14.02,36.26,84.62,20.19,4.41,0.21
2020-01-11,78.28,66.57,0.65,0.76,18.55,1.91,16.47,10.31,37.24,100.98,18.45,2.92,0.19
2020-01-12,85.67,78.28,0.74,0.8,18.62,2.34,16.82,10.84,47.01,109.42,24.75,3.26,0.12
2020-01-13,82.66,85.67,1.08,0.95,20.95,2.61,20.64,13.1,47.84,121.55,32.97,5.83,0.22
2020-01-14,68.4,82.66,0.91,0.85,19.57,1.62,14.0,8.76,56.49,111.92,17.11,1.78,0.13
2020-01-15,56.44,68.4,0.79,0.76,19.03,1.72,11.06,7.27,48.09,90.93,18.33,1.9,0.13
2020-01-16,45.81,56.44,0.52,0.64,21.41,1.57,10.33,6.65,47.51,75.95,9.86,2.58,0.1
2020-01-17,31.59,45.81,0.52,0.66,15.1,2.1,11.52,7.83,44.3,66.69,15.86,1.06,0.1
2020-01-18,36.62,31.59,0.23,0.6,12.88,2.23,8.68,6.43,35.43,51.42,12.33,0.95,0.1
2020-01-19,31.22,36.62,0.26,0.69,13.99,2.01,10.43,7.18,35.86,58.14,16.57,0.79,0.1
2020-01-20,29.88,31.22,0.38,0.63,14.42,3.69,16.9,11.99,33.25,57.33,14.64,1.44,0.14
2020-01-21,37.56,29.88,0.41,0.63,16.82,4.31,15.62,11.81,35.92,55.3,14.09,1.34,0.14
2020-01-22,59.33,37.56,0.37,0.65,17.54,2.86,14.76,10.17,41.22,65.26,14.71,1.33,0.11
2020-01-23,61.4,59.33,0.43,0.75,18.24,3.08,17.94,12.04,40.9,93.3,18.29,1.41,0.15
2020-01-24,51.18,61.4,0.69,0.73,18.05,2.53,15.34,10.21,43.29,96.6,23.54,2.14,0.14
2020-01-25,38.39,51.18,0.49,0.64,18.53,1.67,11.66,7.55,46.21,76.33,18.69,0.9,0.1
2020-01-26,34.56,38.39,0.46,0.61,16.55,2.48,15.39,10.2,36.83,63.99,20.0,1.14,0.15
2020-01-27,33.62,34.56,0.42,0.57,17.89,2.89,16.51,11.14,44.57,62.65,19.73,0.92,0.13
2020-01-28,29.98,33.62,0.32,0.52,16.7,2.5,14.78,9.89,36.88,60.66,20.29,0.61,0.12
2020-01-29,32.18,29.98,0.23,0.52,17.48,2.24,9.21,6.72,32.35,51.68,12.76,0.36,0.11
2020-01-30,26.72,32.18,0.31,0.55,15.9,2.65,13.11,9.13,36.9,60.01,15.43,0.65,0.1
2020-01-31,21.22,26.72,0.34,0.49,15.51,3.71,15.53,11.29,32.28,53.9,19.06,0.8,0.12
2020-02-01,19.94,21.22,0.24,0.45,13.05,2.75,12.12,8.68,31.33,43.36,18.25,0.49,0.12
2020-02-02,24.44,19.94,0.26,0.47,13.25,2.1,10.35,7.22,31.97,42.27,13.38,0.91,0.13
2020-02-03,27.24,24.44,0.36,0.54,14.49,3.38,12.27,9.27,30.12,47.41,15.16,0.95,0.17
2020-02-04,25.74,27.24,0.36,0.52,14.24,3.19,14.18,10.14,32.33,49.64,16.38,0.82,0.17
2020-02-05,20.12,25.74,0.33,0.52,15.08,2.92,11.44,8.46,36.58,46.38,19.32,0.67,0.13
2020-02-06,16.85,20.12,0.38,0.52,14.0,4.32,14.78,11.37,27.59,42.08,15.01,1.08,0.17
2020-02-07,22.46,16.85,0.18,0.44,14.69,2.13,9.88,6.98,36.72,37.38,18.3,0.33,0.13
2020-02-08,38.73,22.46,0.23,0.38,15.98,1.94,10.81,7.33,35.46,41.78,20.25,0.33,0.1
2020-02-09,36.26,38.73,0.69,0.62,15.89,2.15,16.17,10.34,35.62,63.42,17.41,2.28,0.17
2020-02-10,45.14,36.26,0.58,0.53,18.78,2.36,14.25,9.51,46.43,56.64,17.68,1.45,0.12
2020-02-11,59.61,45.14,0.64,0.6,18.61,2.37,13.84,9.3,53.62,73.27,18.99,1.74,0.14
2020-02-12,61.24,59.61,0.74,0.67,19.76,2.4,17.03,11.02,55.77,94.82,21.32,3.79,0.13
2020-02-13,43.11,61.24,0.73,0.64,20.39,3.15,25.9,16.33,46.13,99.2,34.59,2.66,0.21
2020-02-14,64.53,43.11,0.45,0.52,18.22,2.24,16.21,10.44,46.64,76.55,23.05,1.41,0.13
2020-02-15,37.53,64.53,1.01,0.78,21.25,2.58,23.25,14.46,53.69,110.64,27.95,5.19,0.37
2020-02-16,29.12,37.53,0.41,0.44,21.98,1.97,14.1,9.09,40.59,64.2,15.75,1.1,0.14
2020-02-17,31.68,29.12,0.39,0.44,18.64,3.8,14.06,10.57,41.62,54.82,19.12,1.15,0.14
2020-02-18,40.98,31.68,0.46,0.48,18.14,2.77,14.53,9.98,37.94,62.23,20.98,1.51,0.18
2020-02-19,49.1,40.98,0.33,0.46,19.11,2.22,14.6,9.58,39.9,69.15,18.62,0.97,0.14
2020-02-20,35.92,49.1,0.31,0.44,17.4,2.17,12.98,8.68,49.28,74.88,17.74,0.67,0.14
2020-02-21,27.13,35.92,0.38,0.47,13.53,1.79,11.83,7.74,42.11,61.83,16.2,1.02,0.16
2020-02-22,34.81,27.13,0.49,0.48,10.6,1.78,12.98,8.34,39.74,54.16,20.2,6.94,0.13
2020-02-23,31.66,34.81,0.44,0.77,12.6,1.99,14.44,9.3,44.47,62.43,13.0,2.7,0.15
2020-02-24,24.86,31.66,0.18,0.62,14.42,1.94,9.29,6.53,46.68,53.22,15.94,1.19,0.12
2020-02-25,31.28,24.86,0.22,0.61,12.94,2.38,10.73,7.64,39.9,47.43,16.73,0.5,0.12
2020-02-26,38.85,31.28,0.43,0.81,15.78,2.46,13.15,8.99,40.48,59.42,19.56,1.57,0.18
2020-02-27,31.99,38.85,0.28,0.86,14.82,2.65,13.49,9.33,43.97,67.95,22.27,1.8,0.16
2020-02-28,35.99,31.99,0.43,0.66,14.0,2.22,10.99,7.67,51.47,57.18,23.6,1.47,0.11
2020-02-29,32.99,35.99,0.32,0.52,13.49,1.87,10.24,6.96,51.81,59.72,18.21,0.83,0.12
2020-03-01,39.84,32.99,0.26,0.48,12.67,1.68,8.29,5.77,52.32,56.46,19.32,0.5,0.13
2020-03-02,40.19,39.84,0.25,0.56,12.86,2.35,11.69,8.11,49.09,62.14,24.7,0.63,0.17
2020-03-03,35.95,40.19,0.27,0.58,12.84,2.55,10.71,7.77,45.68,64.95,22.82,0.64,0.14
2020-03-04,20.14,35.95,0.28,0.55,12.21,2.76,12.61,8.95,38.71,59.47,17.88,0.69,0.12
2020-03-05,19.0,20.14,0.13,0.49,10.82,2.18,7.85,5.94,26.21,31.66,18.35,0.32,0.1
2020-03-06,14.26,19.0,0.14,0.48,10.31,1.94,5.45,4.48,29.66,31.65,17.86,0.18,
2020-03-07,10.28,14.26,0.13,0.52,10.4,2.46,6.19,5.28,26.65,24.49,12.13,0.29,0.1
2020-03-08,12.37,10.28,0.1,0.49,8.47,2.09,8.15,6.03,24.62,22.95,29.5,0.42,0.1
2020-03-09,10.63,12.37,0.09,0.54,9.65,3.17,9.77,7.78,19.25,22.79,18.18,0.69,0.1
2020-03-10,11.08,10.63,0.09,0.46,9.32,2.43,7.78,6.12,24.48,22.11,25.19,0.56,0.1
2020-03-11,12.73,11.08,0.03,0.48,8.81,2.13,5.99,4.92,23.99,19.3,20.86,0.33,
2020-03-12,18.17,12.73,0.01,0.49,10.53,2.25,5.62,4.83,25.1,24.73,17.37,0.26,
2020-03-13,23.78,18.17,0.02,0.45,9.23,2.24,5.74,4.88,25.04,33.52,14.83,0.24,
2020-03-14,25.83,23.78,0.11,0.49,9.98,1.98,8.07,5.91,27.22,44.16,21.65,0.65,0.18
2020-03-15,27.28,25.83,0.18,0.47,9.82,2.21,7.94,6.02,28.67,45.42,22.1,0.78,0.19
2020-03-16,31.49,27.28,0.19,0.57,10.82,2.65,9.42,7.16,28.25,47.52,19.49,0.88,0.13
2020-03-17,19.45,31.49,0.18,0.64,10.09,1.93,8.93,6.32,34.5,49.92,19.67,0.6,0.1
2020-03-18,18.86,19.45,0.11,0.58,9.35,2.41,9.54,7.05,31.44,36.11,16.2,0.56,0.1
2020-03-19,15.23,18.86,0.1,0.55,9.31,2.32,8.13,6.23,32.35,35.92,19.8,0.56,0.1
2020-03-20,13.9,15.23,0.08,0.49,10.07,2.14,7.4,5.67,28.78,28.92,25.54,0.51,0.1
2020-03-21,25.49,13.9,0.04,0.49,8.51,1.78,5.15,4.18,25.43,26.07,23.29,0.29,0.15
2020-03-22,26.01,25.49,0.05,0.48,10.08,1.46,4.19,3.42,27.87,42.7,23.0,0.24,
2020-03-23,17.19,26.01,0.07,0.45,8.62,1.54,4.65,3.73,29.73,50.98,24.44,0.33,0.1
2020-03-24,16.77,17.19,0.08,0.46,7.58,1.39,4.81,3.69,28.52,39.17,20.71,0.42,0.14
2020-03-25,23.67,16.77,0.07,1.47,7.58,1.38,4.29,3.41,27.74,35.65,18.95,0.33,0.1
2020-03-26,25.36,23.67,0.15,0.66,7.93,1.58,4.99,3.94,29.32,44.23,18.8,0.66,0.16
2020-03-27,25.12,25.36,0.08,0.23,8.2,1.51,4.69,3.74,37.28,50.63,21.49,0.31,0.1
2020-03-28,26.96,25.12,0.09,0.25,7.88,1.52,4.71,3.74,43.19,52.01,22.1,0.39,0.15
2020-03-29,30.36,26.96,0.13,0.37,7.91,1.29,5.11,3.77,38.57,53.31,19.29,0.65,0.1
2020-03-30,29.86,30.36,0.11,0.37,8.01,1.45,5.2,3.92,45.51,60.36,22.14,0.25,
2020-03-31,34.77,29.86,0.08,0.28,8.81,1.39,4.52,3.54,44.17,55.8,23.12,0.33,0.1
2020-04-01,29.77,34.77,0.11,0.25,9.07,1.4,5.03,3.81,40.76,63.95,25.11,0.47,0.1
2020-04-02,30.52,29.77,0.07,,8.71,1.38,4.32,3.42,32.28,59.98,20.53,0.29,0.1
2020-04-03,30.58,30.52,0.04,,8.95,1.38,4.05,3.27,19.3,54.56,29.01,0.33,
2020-04-04,23.9,30.58,0.05,,8.16,1.41,3.65,3.09,30.65,53.17,21.14,0.2,0.1
2020-04-05,16.28,23.9,0.02,,7.68,1.34,3.93,3.18,25.31,46.95,19.38,0.26,0.18
2020-04-06,11.01,16.28,0.02,,7.66,1.54,3.77,3.25,17.23,33.84,20.08,0.18,
2020-04-07,16.58,11.01,0.04,,7.63,1.46,3.53,3.07,16.26,28.46,17.69,0.19,
2020-04-08,18.11,16.58,0.01,,7.28,1.45,4.27,3.46,25.67,36.98,19.86,0.22,0.1
2020-04-09,21.17,18.11,0.15,,7.74,1.51,5.44,4.12,43.68,38.01,24.28,0.49,0.1
2020-04-10,13.72,21.17,0.32,0.0,6.25,1.3,6.54,4.25,36.65,41.26,13.94,1.26,0.17
2020-04-11,16.75,13.72,0.05,0.0,6.74,1.4,4.58,3.58,26.1,31.06,15.56,0.54,0.16
